Samples	ID83A	ID83B	ID83C
SP111091	1.77E+00	2.01E+00	2.19E+00
SP111072	2.47E+00	3.11E+00	2.30E+00
SP111084	2.32E+00	2.42E+00	2.41E+00
SP23504	1.38E+00	2.02E+00	1.77E+00
SP23500	1.19E+00	1.50E+00	1.44E+00
SP111029	1.09E+00	1.42E+00	1.51E+00
SP111175	1.03E+01	5.81E+00	7.67E+00
SP111049	2.76E+00	3.74E+00	3.14E+00
SP23498	3.50E+00	4.26E+00	2.74E+00
SP111002	1.14E+00	1.49E+00	1.28E+00
SP110866	2.77E+00	3.19E+00	2.52E+00
SP111035	4.76E+00	4.89E+00	3.57E+00
SP111009	2.46E+00	2.75E+00	2.50E+00
SP111114	5.79E+00	5.71E+00	4.51E+00
SP111000	3.34E+00	4.09E+00	2.87E+00
SP111045	4.00E+00	5.37E+00	3.46E+00
SP110861	2.03E+00	3.24E+00	2.94E+00
SP111047	2.67E+00	3.66E+00	3.10E+00
SP111088	2.96E+00	3.40E+00	2.76E+00
SP111056	2.72E+00	3.16E+00	3.14E+00
SP111089	1.93E+00	2.20E+00	2.14E+00
SP111038	4.99E+00	5.82E+00	3.77E+00
SP110849	3.15E+00	3.75E+00	2.57E+00
SP111164	3.31E+00	3.86E+00	2.63E+00
SP111057	2.56E+00	3.18E+00	2.27E+00
SP111119	4.99E+00	4.88E+00	3.64E+00
SP111095	4.22E+00	4.58E+00	2.64E+00
SP111064	3.56E+00	4.83E+00	3.11E+00
CPCT02030245T	1.61E+00	2.29E+00	2.19E+00
CPCT02030257T	3.98E+00	5.45E+00	4.20E+00
CPCT02070015T	5.89E+00	6.26E+00	3.81E+00
CPCT02040043T	1.98E+00	3.28E+00	2.76E+00
CPCT02100032T	1.96E+00	3.08E+00	2.93E+00
CPCT02160007T	1.77E+00	2.28E+00	2.29E+00
CPCT02030286T	3.37E+00	4.67E+00	3.54E+00
CPCT02100140T	4.81E+00	7.46E+00	5.50E+00
CPCT02100141T	4.40E+00	5.84E+00	4.26E+00
CPCT02330072TII	5.12E+00	6.41E+00	4.33E+00
CPCT02330132T	4.62E+00	5.04E+00	3.64E+00
CPCT02130030T	2.28E+00	3.96E+00	3.30E+00
CPCT02060183T	4.85E+00	6.32E+00	4.64E+00
CPCT02130033T	2.84E+00	4.15E+00	3.37E+00
CPCT02300031T	3.44E+00	4.49E+00	3.44E+00
CPCT02180054T	4.39E+00	6.01E+00	4.88E+00
CPCT02090037T	3.39E+00	4.43E+00	3.98E+00
CPCT02130041T	3.28E+00	3.68E+00	3.54E+00
CPCT02060200T	4.11E+00	3.39E+00	3.56E+00
WIDE01010009T	2.91E+00	3.60E+00	3.14E+00
CPCT02330094T	1.95E+00	3.16E+00	2.80E+00
CPCT02110061T	2.90E+00	4.24E+00	3.80E+00
WIDE01010016T	3.27E+00	2.83E+00	2.81E+00
CPCT02230070T	4.97E+00	6.93E+00	4.80E+00
CPCT02340070T	3.19E+00	3.82E+00	3.02E+00
CPCT02340073T	1.79E+00	4.09E+00	3.80E+00
CPCT02050330T	2.21E+00	3.16E+00	2.82E+00
CPCT02340077T	2.18E+00	3.09E+00	2.59E+00
WIDE01010064T	6.05E+00	7.98E+00	5.56E+00
CPCT02050314T	1.80E+00	2.26E+00	2.48E+00
CPCT02220037T	2.68E+00	4.00E+00	3.26E+00
WIDE01010073T	1.97E+00	3.08E+00	2.99E+00
CPCT02210045T	4.11E+00	5.35E+00	4.21E+00
CPCT02100163T	2.61E+00	3.56E+00	3.17E+00
CPCT02130049T	6.51E+00	7.13E+00	6.55E+00
CPCT02050343T	1.92E+00	3.01E+00	2.97E+00
CPCT02020712T	3.10E+00	3.72E+00	3.87E+00
CPCT02130070T	2.62E+00	4.28E+00	4.16E+00
CPCT02130071T	2.17E+00	2.80E+00	2.56E+00
DRUP01020027T	3.39E+00	3.31E+00	4.09E+00
CPCT02050349T	4.73E+00	1.72E+00	4.62E+00
CPCT02040242T	3.07E+00	3.76E+00	3.86E+00
CPCT02300039T	2.75E+00	3.83E+00	2.89E+00
CPCT02010815T	5.02E+00	5.50E+00	4.30E+00
CPCT02010813T	2.42E+00	3.31E+00	2.67E+00
WIDE01010355T	3.33E+00	3.79E+00	3.28E+00
CPCT02330072T	3.96E+00	4.92E+00	3.37E+00
CPCT02130091T	4.91E+00	4.13E+00	5.33E+00
CPCT02230097T	2.18E+00	2.35E+00	2.38E+00
CPCT02050357T	2.64E+00	3.55E+00	3.34E+00
CPCT02010833T	3.58E+00	4.27E+00	3.76E+00
CPCT02060213T	2.28E+00	2.91E+00	2.49E+00
CPCT02130107T	2.96E+00	4.34E+00	3.50E+00
CPCT02070342T	2.08E+00	2.96E+00	2.91E+00
CPCT02050362T	4.23E+00	5.25E+00	4.41E+00
CPCT02150012T	4.47E+00	5.91E+00	5.56E+00
DRUP01210002T	3.83E+00	5.23E+00	4.01E+00
CPCT02130105T	1.56E+00	2.00E+00	2.14E+00
CPCT02100176T	3.07E+00	3.51E+00	3.40E+00
CPCT02230106T	2.94E+00	3.88E+00	4.18E+00
CPCT02060199T	1.15E+00	1.45E+00	1.43E+00
DRUP01330005T	4.97E+00	5.97E+00	4.16E+00
CPCT02120150T	3.50E+00	4.54E+00	3.94E+00
CPCT02060248T	2.61E+00	3.69E+00	3.02E+00
CPCT02060255T	3.05E+00	3.30E+00	2.70E+00
DRUP01010088T	2.05E+00	3.49E+00	2.95E+00
CPCT02440014T	4.94E+00	5.97E+00	4.09E+00
CPCT02050384T	2.74E+00	3.76E+00	2.87E+00
CPCT02030519T	3.99E+00	5.38E+00	4.81E+00
CPCT02050380T	5.05E+00	6.86E+00	5.55E+00
CPCT02130140T	4.49E+01	6.13E+01	2.35E+01
CPCT02220056T	3.25E+00	3.81E+00	3.13E+00
DRUP01210003T	4.38E+00	5.10E+00	3.83E+00
DRUP01050030T	1.96E+00	2.74E+00	2.66E+00
CPCT02210067T	3.14E+00	3.64E+00	2.92E+00
CPCT02150021T	4.13E+00	6.00E+00	5.03E+00
CPCT02080255T	4.08E+00	4.89E+00	4.07E+00
CPCT02330124T	3.35E+00	4.07E+00	3.49E+00
CPCT02100186T	4.04E+00	4.30E+00	3.62E+00
CPCT02050403T	2.02E+00	2.64E+00	2.50E+00
DRUP01330013T	4.33E+00	5.05E+00	3.89E+00
DRUP01050033T	2.32E+00	3.06E+00	2.79E+00
DRUP01440001T	4.96E+00	5.94E+00	5.20E+00
CPCT02040156T	3.44E+00	4.38E+00	3.60E+00
DRUP01340013T	4.85E+00	5.32E+00	4.37E+00
CPCT02080141T	3.50E+00	3.85E+00	3.13E+00
CPCT02010662T	4.36E+00	4.31E+00	4.53E+00
CPCT02120069T	2.93E+00	4.15E+00	3.66E+00
CPCT02100126T	5.17E+00	6.29E+00	5.11E+00
CPCT02380021T	3.81E+00	5.15E+00	4.04E+00
CPCT02020622T	5.20E+00	7.35E+00	5.96E+00
CPCT02340034T	3.19E+00	4.05E+00	3.55E+00
CPCT02210033T	4.66E+00	5.88E+00	4.44E+00
CPCT02050163T	3.48E+00	3.84E+00	3.80E+00
CPCT02030277T	4.88E+00	4.55E+00	4.83E+00
CPCT02100064T	3.16E+00	3.37E+00	2.71E+00
CPCT02010569T	5.59E+00	6.84E+00	4.79E+00
CPCT02110032T	1.61E+00	2.68E+00	2.82E+00
CPCT02340011T	2.26E+00	2.89E+00	2.43E+00
CPCT02330033T	2.86E+00	2.53E+00	2.96E+00
CPCT02040119T	1.77E+00	2.77E+00	2.60E+00
CPCT02020536T	3.41E+00	2.96E+00	3.41E+00
CPCT02340012T	3.10E+00	4.07E+00	2.82E+00
CPCT02020527T	1.18E+00	1.97E+00	1.91E+00
CPCT02020526T	3.23E+00	5.65E+00	4.48E+00
CPCT02100098T	2.24E+00	3.06E+00	2.86E+00
CPCT02230029T	3.30E+00	3.70E+00	3.02E+00
CPCT02230030T	3.84E+00	4.10E+00	4.05E+00
CPCT02230034T	3.58E+00	4.58E+00	3.31E+00
CPCT02070034T	3.14E+00	3.89E+00	3.39E+00
CPCT02030363T	2.39E+00	2.82E+00	2.11E+00
CPCT02230039T	6.32E+00	6.05E+00	5.10E+00
CPCT02080130T	3.60E+00	4.30E+00	4.34E+00
CPCT02340019T	4.45E+00	5.35E+00	3.96E+00
CPCT02050233T	3.52E+00	3.39E+00	3.42E+00
CPCT02100044T	4.40E+00	4.50E+00	4.42E-01
CPCT02050100T	3.00E+00	3.48E+00	3.16E+00
CPCT02030243T	2.22E+00	2.28E+00	2.67E+00
CPCT02050041T	6.18E+00	6.97E+00	6.85E+00
CPCT02030310T	3.57E+00	3.85E+00	3.35E+00
CPCT02220007T	2.66E+00	3.35E+00	2.81E+00
CPCT02030307T	3.46E+00	4.37E+00	3.25E+00
CPCT02030304T	1.92E+00	2.64E+00	2.35E+00
CPCT02110018T	2.67E+00	3.40E+00	2.92E+00
CPCT02100061T	2.93E+00	3.32E+00	3.21E+00
CPCT02070120T	3.69E+00	4.99E+00	3.71E+00
CPCT02120011T	4.78E+00	5.18E+00	4.38E+00
CPCT02120012T	4.64E+00	6.51E+00	4.53E+00
CPCT02050147T	4.62E+00	5.93E+00	4.44E+00
CPCT02030335T	4.46E+00	4.70E+00	4.62E+00
CPCT02040108T	2.86E+00	3.89E+00	3.33E+00
CPCT02400002T	3.48E+00	4.17E+00	3.14E+00
CPCT02340041T	5.98E+00	6.22E+00	4.82E+00
CPCT02380030T	2.50E+00	3.08E+00	3.08E+00
CPCT02040196T	5.05E+00	7.17E+00	5.32E+00
CPCT02230068T	3.17E+00	3.77E+00	2.79E+00
CPCT02100127T	4.33E+00	4.75E+00	4.19E+00
CPCT02100133T	0.00E+00	6.27E+00	6.27E+00
CPCT02090026T	3.55E+00	4.35E+00	2.96E+00
CPCT02050287T	3.11E+00	4.48E+00	3.97E+00
CPCT02050292T	3.75E+00	4.21E+00	3.98E+00
DRUP01050016T	3.82E+00	3.24E+00	4.07E+00
CPCT02250004T	4.99E+00	5.83E+00	3.82E+00
WIDE01010644T	1.77E+00	2.33E+00	2.23E+00
WIDE01010539T	6.15E+00	8.10E+00	5.32E+00
WIDE01010590T	5.72E+00	6.15E+00	4.77E+00
WIDE01010691T	2.93E+00	3.15E+00	2.79E+00
WIDE01010704T	3.63E+00	4.43E+00	3.60E+00
WIDE01010725T	4.79E+00	3.57E+00	5.26E+00
