NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	118.034	38.932	21.963	28.27	0.232	0.932	1000000.0
2	117.378	38.868	21.994	28.455	0.224	0.93	1000000.0
3	117.009	38.832	21.883	28.532	3.69	0.93	1000000.0
4	117.308	39.185	22.047	28.79	0.338	0.929	1000000.0
5	117.101	38.778	21.88	28.67	0.228	0.931	1000000.0
6	117.363	38.851	22.04	28.394	3.643	0.931	1000000.0
7	117.97	38.827	22.15	28.375	7.064	0.931	1000000.0
8	117.223	38.666	21.873	27.916	0.24	0.933	1000000.0
9	118.198	38.754	22.168	28.204	0.224	0.932	1000000.0
10	117.727	38.733	22.178	28.365	7.074	0.932	1000000.0
11	117.66	39.074	21.992	28.835	0.224	0.929	1000000.0
12	117.499	38.967	22.05	28.728	0.223	0.933	1000000.0
13	117.627	38.832	21.9	28.358	3.651	0.931	1000000.0
14	116.793	38.764	21.714	28.301	3.646	0.932	1000000.0
15	117.187	38.779	21.775	28.256	0.234	0.932	1000000.0
16	116.969	38.626	21.849	28.158	0.221	0.932	1000000.0
17	116.908	38.589	22.004	28.196	17.319	0.932	1000000.0
18	117.704	38.577	22.135	28.31	0.223	0.932	1000000.0
19	118.213	38.657	22.235	28.164	0.229	0.934	1000000.0
20	117.746	38.84	22.117	28.429	3.641	0.93	1000000.0
21	117.386	39.031	21.978	28.604	0.225	0.93	1000000.0
22	116.436	38.997	21.658	28.44	0.291	0.929	1000000.0
23	117.212	38.857	21.89	28.251	3.658	0.932	1000000.0
24	118.161	39.014	22.283	28.752	3.676	0.93	1000000.0
25	116.78	38.589	22.005	28.285	0.221	0.932	1000000.0
26	117.63	38.877	22.057	28.375	3.739	0.932	1000000.0
27	117.6	38.964	22.062	28.475	3.642	0.932	1000000.0
28	117.913	38.744	22.097	28.461	7.08	0.933	1000000.0
29	117.46	38.831	22.073	28.321	7.061	0.933	1000000.0
30	117.672	38.91	21.933	28.558	3.817	0.93	1000000.0
