NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	97.719	30.642	19.57	19.49	39.681	0.964	1000000.0
2	97.839	30.903	19.105	19.327	52.819	0.966	1000000.0
3	100.295	30.499	20.318	19.348	61.604	0.967	1000000.0
4	98.942	30.839	19.886	19.699	52.851	0.965	1000000.0
5	98.185	30.616	19.854	19.402	52.869	0.966	1000000.0
6	100.505	30.997	19.92	19.314	57.265	0.967	1000000.0
7	98.318	30.482	19.407	19.116	35.32	0.966	1000000.0
8	99.862	30.814	20.475	19.695	57.234	0.965	1000000.0
9	97.944	30.4	19.723	19.418	39.675	0.966	1000000.0
10	98.335	30.529	20.038	19.433	57.214	0.966	1000000.0
11	98.418	30.615	19.601	19.424	9.0	0.966	1000000.0
12	99.565	30.994	20.42	19.898	61.621	0.965	1000000.0
13	98.605	30.786	19.664	19.383	48.456	0.966	1000000.0
14	99.945	30.909	20.423	19.856	70.357	0.964	1000000.0
15	98.918	30.315	19.918	19.075	57.209	0.967	1000000.0
16	100.75	31.021	20.583	19.812	22.238	0.966	1000000.0
17	100.121	30.831	20.399	19.69	48.435	0.967	1000000.0
18	96.409	30.325	18.892	19.017	30.914	0.966	1000000.0
19	97.51	30.404	19.693	19.162	70.364	0.966	1000000.0
20	97.806	30.587	18.904	19.235	39.709	0.966	1000000.0
21	98.067	30.542	19.353	19.592	30.929	0.966	1000000.0
22	99.777	30.823	19.963	19.449	79.163	0.966	1000000.0
23	99.656	31.035	20.003	19.877	83.541	0.965	1000000.0
24	96.515	30.286	19.175	19.277	52.828	0.966	1000000.0
25	99.16	31.077	19.913	19.566	74.788	0.965	1000000.0
26	98.425	30.246	20.24	19.188	83.547	0.966	1000000.0
27	98.963	30.588	19.838	19.235	44.111	0.967	1000000.0
28	99.828	31.0	20.188	19.519	48.449	0.965	1000000.0
29	97.373	30.851	19.498	19.616	74.771	0.965	1000000.0
30	99.725	30.836	19.924	19.312	79.153	0.966	1000000.0
31	100.569	31.295	20.17	19.724	61.628	0.964	1000000.0
32	98.672	30.887	19.788	19.528	26.518	0.965	1000000.0
33	98.286	30.613	19.866	19.369	39.652	0.967	1000000.0
34	99.642	31.314	19.846	20.167	65.98	0.963	1000000.0
35	97.842	30.68	19.456	19.274	35.357	0.967	1000000.0
36	98.589	30.328	19.745	19.231	48.555	0.966	1000000.0
37	99.272	30.469	20.492	19.509	57.221	0.966	1000000.0
38	97.869	30.571	19.325	19.192	30.899	0.967	1000000.0
39	99.934	30.639	20.084	19.285	13.397	0.966	1000000.0
40	98.608	30.783	19.521	19.493	30.986	0.964	1000000.0
41	99.203	30.684	20.086	19.568	48.494	0.965	1000000.0
42	100.022	30.661	20.88	19.801	52.815	0.967	1000000.0
43	99.476	30.817	19.997	19.515	35.337	0.967	1000000.0
44	100.436	30.241	20.552	19.276	65.999	0.968	1000000.0
45	98.276	30.685	19.562	19.384	52.848	0.966	1000000.0
46	99.734	31.123	20.298	19.928	61.604	0.964	1000000.0
47	99.398	30.92	20.142	19.809	57.204	0.964	1000000.0
48	100.124	30.864	20.284	19.597	74.759	0.966	1000000.0
