Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
DRUP01070003T	2.53E-01	1.78E+00	8.93E-01	1.75E+00	9.32E-01	9.42E-01	8.12E-01	7.53E-01	1.96E+00	1.05E+00
CPCT02070099T	4.67E-01	1.10E+00	9.65E-01	1.38E+00	8.49E-01	5.93E-01	9.25E-01	4.34E-01	1.73E+00	6.44E-01
CPCT02020473T	4.97E-01	1.14E+00	8.13E-01	1.54E+00	9.96E-01	8.55E-01	7.38E-01	8.12E-01	1.40E+00	5.80E-01
DRUP01070009T	1.80E+00	4.72E+00	1.35E+00	1.22E+00	1.60E+00	2.10E+00	1.12E+00	1.21E+00	5.23E+00	1.34E+00
CPCT02030324T	2.36E+00	3.59E+00	2.36E+00	4.35E+00	1.37E+00	3.36E+00	1.77E+00	2.11E+00	3.55E+00	1.41E+00
CPCT02030330T	2.59E+00	4.52E+00	2.72E+00	7.25E+00	5.71E+00	9.10E+00	2.43E+00	1.63E+00	3.58E+00	1.41E+00
CPCT02050151T	7.67E-01	1.62E+00	5.70E-01	1.65E+00	1.14E+00	8.93E-01	1.05E+00	8.80E-01	1.41E+00	8.39E-01
CPCT02070128T	3.73E-01	1.69E+00	3.25E+00	7.47E+00	1.54E+00	4.29E+00	9.00E-01	3.53E+00	1.38E+00	9.62E-01
CPCT02080099T	1.89E+00	2.78E+00	1.94E+00	4.25E+00	1.29E+00	4.03E+00	1.17E+00	2.12E+00	3.10E+00	1.35E+00
DRUP01030004T	2.30E+00	1.88E+00	2.77E+00	4.14E+00	4.75E+00	4.10E+00	1.83E+00	1.83E+00	3.14E+00	1.65E+00
CPCT02070265T	1.47E+00	2.97E+00	1.65E+00	5.19E+00	1.94E+00	5.59E+00	1.36E+00	1.61E+00	2.57E+00	1.93E+00
CPCT02080040T	1.82E+00	4.06E+00	2.13E+00	4.67E+00	2.28E+00	3.12E+00	2.19E+00	1.43E+00	5.55E+00	2.12E+00
WIDE01010705T	1.12E+00	1.29E+00	1.02E+00	1.64E+00	1.35E+00	2.33E+00	2.09E+00	8.58E-01	3.77E+00	8.36E-01
