Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L
SP117779	89	29	15	20	70	7	19	3	18	44	14	4
SP117376	767	100	0	23	47	14	116	6	45	93	44	0
SP117681	35	7	6	11	0	2	48	3	9	15	6	0
SP117408	15	0	6	25	7	0	30	0	6	10	0	10
SP118015	65	103	20	10	23	0	19	3	50	52	19	6
SP117509	253	184	19	59	47	20	41	0	46	64	3	9
SP117482	160	93	34	16	24	0	100	0	49	16	7	19
SP117003	84	58	0	17	286	10	18	0	16	58	1	0
CPCT02060034T	0	39	30	125	9	12	11	40	17	18	1	19
CPCT02020356T	50	114	37	4	35	45	25	73	16	0	12	17
CPCT02050063T	19	23	32	223	47	57	115	45	79	0	25	27
CPCT02030275T	22	206	39	320	84	51	0	68	43	0	28	13
CPCT02070033T	20	122	19	59	12	23	24	32	31	32	4	7
CPCT02030294T	31	9	163	121	199	217	50	95	34	54	24	46
CPCT02070038T	38	258	37	0	15	72	21	70	25	0	20	32
CPCT02080179T	43	0	15	91	83	0	79	123	22	24	15	132
CPCT02010866TII	257	716	788	79	16	0	48	97	48	24	7	379
CPCT02330133T	26	148	274	361	172	526	25	45	57	1	27	28
CPCT02050427T	79	264	0	0	71	137	0	48	43	0	16	315
DRUP01030028T	34	55	40	27	66	0	0	63	18	0	1372	0
CPCT02080193T	44	160	57	15	154	117	0	108	63	35	12	110
CPCT02030556T	65	81	181	131	84	91	732	87	118	0	16	105
CPCT02120111T	17	22	0	9	13	8	7	113	1	0	6	0
CPCT02050341T	13	140	22	33	13	18	0	114	0	17	2	10
WIDE01010210T	24	37	22	15	7	17	35	23	2	22	6	17
WIDE01010208T	506	0	0	0	0	0	0	33	0	649	348	0
CPCT02290033T	65	54	206	54	170	89	39	62	64	40	19	40
CPCT02070323T	6	115	25	58	29	6	14	84	16	13	7	3
WIDE01010450T	214	345	18	0	33	51	0	41	24	129	41	51
CPCT02090049T	0	183	0	77	13	14	0	98	0	517	257	0
CPCT02010866T	204	597	768	285	64	6	105	99	77	26	18	70
CPCT02070363T	39	66	6	226	441	24	19	199	10	46	4	0
CPCT02060222T	10	27	15	47	0	1	1	73	3	2	9	11
CPCT02080251T	114	296	57	546	316	258	191	160	122	36	33	51
CPCT02070384T	93	276	11	81	51	11	36	129	26	6	7	10
CPCT02070386T	241	383	63	370	23	75	6	115	91	39	36	424
DRUP01070051T	64	159	4	436	36	17	0	112	49	2	2	10
CPCT02080137T	250	0	203	32	73	23	93	255	37	18	34	81
CPCT02080157T	34728	2280	252	0	0	293	0	628	67	0	327	427
CPCT02330128T	5	66	0	394	129	33	53	60	34	55	3	48
CPCT02070030T	0	0	0	3	0	3	11	71	0	0	0	18
DRUP01050009T	42	129	155	118	31	306	315	118	12	0	47	13
CPCT02070225T	36	118	0	33	0	46	12	251	4	34	18	14
CPCT02070230T	8	92	16	378	68	21	50	82	69	0	13	13
DRUP01070022T	343	0	41	36	20	34	75	90	54	174	72	16
DRUP01050010T	3	0	17	265	0	0	4	89	41	1	2	9
CPCT02050161T	44	160	65	107	11	104	217	35	17	4	37	5
CPCT02050174T	10	143	22	64	1	25	38	47	18	9	8	20
CPCT02050172T	259	412	29	472	228	158	95	79	72	61	43	50
CPCT02050186T	392	151	102	7	75	243	101	86	68	42	17	71
DRUP01070016T	1	48	51	394	5	32	0	21	92	7	9	25
CPCT02080120T	18	135	0	56	17	172	2	38	44	26	19	29
CPCT02030351T	131	104	14	358	59	17	54	339	77	41	15	0
CPCT02060119T	19	106	25	14	15	27	23	170	23	30	9	10
CPCT02080136T	147	342	4	59	30	17	37	67	6	82	11	16
DRUP01010035T	5	21	0	28	0	6	0	95	0	4	2	0
CPCT02070039T	13	27	0	279	46	27	56	31	32	0	0	7
CPCT02030302T	29	156	7	24	27	75	53	49	13	8	3	24
CPCT02070053T	0	0	0	0	0	0	0	34	1476	0	0	0
CPCT02070065T	11	15	9	19	9	14	27	34	8	20	15	7
DRUP01070003T	0	51	7	50	2	16	35	20	8	21	11	7
CPCT02070099T	2	12	10	20	0	6	46	26	4	21	0	7
CPCT02020473T	3	31	11	12	7	15	39	25	16	8	5	11
DRUP01070009T	89	483	17	0	54	38	57	48	33	47	17	25
CPCT02030324T	345	296	40	195	75	13	76	65	49	38	20	28
CPCT02030330T	50	353	161	45	338	249	46	132	28	50	13	49
CPCT02050151T	22	107	7	37	6	18	0	30	21	29	3	16
CPCT02070128T	0	48	42	406	0	41	0	14	96	8	9	28
CPCT02080099T	148	189	0	235	128	16	77	40	43	29	31	49
DRUP01030004T	34	23	173	142	194	241	46	57	41	75	21	59
CPCT02070265T	84	238	61	0	233	34	16	63	57	44	44	35
CPCT02080040T	108	227	58	34	132	31	150	81	22	40	28	90
WIDE01010705T	27	12	8	9	4	19	23	37	21	25	4	64
