Sample Names	MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
SP101845	1:Del:C:0	0.1246298371459068	0.0004062201654690909	0.6712812655722697	0.16775990100947794	0.0009144165065720736	0.032731669996953594	0.0022766896033505723
SP101845	1:Del:C:1	0.1274706126051159	0.0005974186996657118	0.6632956510271913	0.18154315832489443	0.001190314348381161	0.017898040037103623	0.008004804957647795
SP101845	1:Del:C:2	0.14895627693433414	0.00176716664904076	0.637139354396684	0.1733203828194223	0.0014873267374193404	0.026135109816992356	0.011194382646107195
SP101845	1:Del:C:3	0.12495903595724352	0.007402484050137743	0.5282834887991982	0.29925726473816333	0.0023271529959378234	0.01873680708483986	0.01903376637447964
SP101845	1:Del:C:4	0.09815413804608455	0.020151738765452076	0.5919963454959264	0.252041909987232	0.0014919271835666672	0.03287261152564226	0.0032913289960959805
SP101845	1:Del:C:5	0.07028339447287389	0.18813612384691591	0.43343391482508065	0.18233880065501443	0.003946078303600742	0.10724521450002272	0.01461647339649162
SP101845	1:Del:T:0	0.11533252225969134	0.004602731331493186	0.5523751288881348	0.2946644113489526	0.001766099544376832	0.01441815742716625	0.01684094920018511
SP101845	1:Del:T:1	0.040670856482058315	0.0015754583035404016	0.593767992478465	0.32953621293417823	0.00197245399729605	0.02408580335663353	0.00839122244782864
SP101845	1:Del:T:2	0.1208998086376144	0.007812852051313582	0.6046894267133986	0.2264178584705847	0.0010016037148059206	0.031475405381085717	0.007703045031197236
SP101845	1:Del:T:3	0.18544700571958772	0.011634337927508441	0.6010822166013585	0.14536237026960408	0.0001697272027626425	0.05530027414999447	0.0010040681291841348
SP101845	1:Del:T:4	0.12057105316877807	0.030405652935897077	0.6555832224755918	0.11799114920530329	1.0090161469948249e-05	0.07238428717885573	0.0030545448741039045
SP101845	1:Del:T:5	0.02575264128563841	0.34706272401411753	0.009560646252008712	0.04210437140056859	2.5044941947730065e-47	0.5755196170476667	3.3059323371003687e-46
SP101845	1:Ins:C:0	0.31002308566764375	0.11326794918370166	0.38044154307688477	0.04780249707667021	0.008434709848960869	0.10387128563829354	0.03615892950784523
SP101845	1:Ins:C:1	0.26472918295589143	0.032013986243761325	0.5773899764103618	0.07440956895010639	0.0044687537738790145	0.012314243612634328	0.034674288053365684
SP101845	1:Ins:C:2	0.12366904225636527	0.03297411358942675	0.5204477256775618	0.2196787106212119	0.004453724749000755	0.0635518896808543	0.03522479342557925
SP101845	1:Ins:C:3	0.1181834243146417	0.21681092693197634	0.5212934634956724	0.09249439929718228	0.012361341253521426	0.00915723135963616	0.02969921334736972
SP101845	1:Ins:C:4	0.016416956315459363	0.5984058359003616	0.2970337355000472	0.06731828598810685	0.004397549713838555	0.000983668752633988	0.015443967829552542
SP101845	1:Ins:C:5	0.023384171500185846	0.9274083718387159	0.002810193708069494	0.008704400483273185	0.0037424228437772915	0.014275572515676807	0.019674867110301485
SP101845	1:Ins:T:0	0.33587823018414137	0.06694700638430055	0.3140857794064198	0.15580232447012407	0.008952248944920341	0.0645387019657732	0.053795708644320615
SP101845	1:Ins:T:1	0.046899775032313566	0.020561291917397327	0.5671004604882783	0.3136271784397958	0.00413294468214816	0.002232590135251336	0.04544575930481557
SP101845	1:Ins:T:2	0.0364175204195765	0.15725680973149217	0.5392617978895243	0.20970319343672392	0.0052210093419515005	0.01703021092470391	0.0351094582560277
SP101845	1:Ins:T:3	0.039734122877087545	0.16189461291956322	0.5635327722172627	0.17270387571317428	0.004547442740019364	0.023286911544078494	0.03430026198881439
SP101845	1:Ins:T:4	0.021897381352555343	0.4521009522362172	0.2785683636267019	0.15977528081275114	0.0005199102782442956	0.04983876711428252	0.03729934457924761
SP101845	1:Ins:T:5	0.002421693037146805	0.703484471947829	0.18259467976839036	0.07927085395523456	0.0004489943105232049	0.012070196392036771	0.01970911058883903
SP101845	2:Del:R:0	0.2042242248020228	0.0007342956283904229	0.6412929698553699	0.04463838076608946	0.003400804468932963	0.04972870585200243	0.055980618627192016
SP101845	2:Del:R:1	0.09032197344782394	0.0024772884980378143	0.4404684116687849	0.31464764884822094	0.0014244375638695485	0.08355862076144698	0.06710161921181579
SP101845	2:Del:R:2	0.06366071224082458	0.004365803422710301	0.629400601355438	0.17949216420028535	0.0021181561469320554	0.07766392349356023	0.043298639140249603
SP101845	2:Del:R:3	0.2961316957937953	0.04478545928060176	0.2541818188368743	0.07191282594941557	0.01940758820942125	0.24190933454979738	0.07167127738009432
SP101845	2:Del:R:4	0.041024730796420016	0.1662739052678968	0.46812297397940356	0.04938851319165198	0.012447880004277238	0.21752213999508124	0.045219856765269156
SP101845	2:Del:R:5	0.06409769243021482	0.21572739808568123	0.009451368098343104	0.3467681506918486	0.015426145175665741	0.1336013609448514	0.2149278845733951
SP101845	3:Del:R:0	0.3796585640185018	0.00023298387759083407	0.41847072222191534	0.11852202627466495	0.002388366372827108	0.02532094394354045	0.05540639329095938
SP101845	3:Del:R:1	0.1157667929720782	0.004373952339795737	0.570955711561216	0.16399847658988548	0.0012784185051400952	0.06982363195105329	0.07380301608083109
SP101845	3:Del:R:2	0.012987947068295555	0.008427798384760944	0.49590229966417215	0.26812430271331605	0.000810695825392156	0.09254691379337072	0.1212000425506925
SP101845	3:Del:R:3	0.08592890886846291	0.002534234415161566	0.6321931590664037	0.11644552807069336	0.011925352392701675	0.10556532486087208	0.04540749232570459
SP101845	3:Del:R:4	0.024093775267354695	2.9149594843900405e-07	0.1440221851280683	0.5147471532395407	0.0026092914761937235	0.04980955337152768	0.26471775002136655
