Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
CPCT02110016T	29	6	60	0	34	8	24
CPCT02330023T	23	50	71	29	42	12	37
CPCT02040095T	47	87	144	9	66	157	206
CPCT02160017T	820	105	261	281	178	112	107
CPCT02080093T	7	145	32	15	40	52	42
CPCT02060088T	4	46	39	1	22	12	38
CPCT02290021T	146	68	56	48	150	124	151
CPCT02340042T	23	268	125	41	129	103	116
CPCT02040192T	291	47	116	77	99	50	11
CPCT02300026T	41	149	349	48	169	45	0
CPCT02450007T	786	156	47	141	98	53	60
CPCT02170020T	468	4	177	106	148	68	17
CPCT02030440T	51	83	257	30	151	86	56
CPCT02190003T	1116	244	14	196	96	376	60
WIDE01010536T	0	91	27	14	37	0	0
WIDE01010554T	12	59	56	17	34	2	96
