Samples	ID83A	ID83B	ID83C	ID83D
SP78923	23	2	2	11
SP107405	167	55	36	101
SP107437	77	111	45	19
SP78675	76	11	22	17
SP107371	140	94	261	53
SP107556	127	22	21	20
SP78807	34	13	15	23
SP78945	67	2	10	11
SP107480	33	14	11	12
SP107448	52	3	17	17
SP107436	95	9	23	11
SP79150	3	4	7	6
SP107546	177	57	6	27
SP107459	41	24	4	42
SP78823	15	2	4	1
SP78666	50	9	8	14
SP78721	23	7	3	9
SP78665	143	8	17	15
SP78935	76	14	20	14
SP107458	230	20	28	59
SP79160	81	2	11	8
SP107479	104	9	15	10
SP107377	142	34	18	64
SP78937	145	30	81	45
SP107444	48	5	17	10
SP79144	102	11	46	34
SP107469	17	2	9	1
SP107373	140	18	66	64
SP107406	135	53	626	63
SP107369	179	95	41	80
SP107403	246	95	80	123
SP107363	154	76	98	63
SP78955	50	0	6	8
SP78711	0	0	2	0
SP78677	21	12	8	11
SP78805	104	0	31	6
SP107461	29	0	9	16
SP107472	11	9	8	10
SP107356	69	29	29	68
SP78825	29	20	28	9
SP107468	60	7	16	12
SP78851	382	35	65	72
SP78726	26	14	42	25
SP107379	237	133	56	121
SP107474	65	15	26	11
SP107438	37	4	33	14
SP107478	90	4	22	20
SP78716	160	84	33	44
SP78676	111	45	10	24
SP107443	11	0	4	2
SP107361	183	90	32	129
SP107464	141	53	37	66
SP78717	5	8	6	6
SP78671	51	4	11	30
SP78817	20	13	5	12
SP107381	125	70	32	49
SP107463	157	59	21	68
SP107477	97	9	13	24
SP78661	85	34	25	36
SP78939	39	9	9	11
SP78674	207	20	20	22
SP107553	6	2	1	12
SP107555	87	11	22	29
SP107446	32	12	11	16
SP78713	256	66	17	39
SP78720	44	9	19	18
SP78947	50	5	8	18
SP78875	25	3	4	15
SP107554	194	7	35	36
SP107407	198	125	45	118
SP78820	80	6	17	22
SP78668	5	9	6	7
SP107547	41	0	4	12
SP79148	238	61	3	33
SP107386	247	64	20	73
SP78921	127	14	13	29
SP107545	57	7	33	5
SP107440	54	16	8	19
SP79066	16	8	25	13
SP107473	66	6	20	14
SP107362	109	36	37	60
SP78722	12	3	11	0
SP78729	132	5	7	10
SP107441	114	10	28	16
SP78873	70	3	21	4
SP47708	78	14	45	102
SP47990	22	13	75	34
SP48414	26	11	61	52
SP48135	70	63	31	198
SP47652	27	13	28	49
SP48888	24	0	5	46
SP48426	3	0	8	12
SP48480	87	16	28	179
SP48263	12	1	33	36
SP47628	3	3	25	27
SP47808	46	30	36	97
SP48850	19	58	181	116
SP48189	38	31	0	404
SP48073	36	21	26	72
SP48008	10	0	0	576
SP48504	19	14	0	359
SP48534	73	17	35	113
SP48010	26	4	15	92
SP79365	3	6	1	1
SP79237	0	6	1	6
SP79462	2	0	9	2
SP79201	3	0	7	11
SP79371	5	0	6	0
SP79439	0	0	3	4
SP79175	0	0	1	3
SP79354	1	0	5	4
SP79184	2	2	2	5
SP79312	3	7	4	4
SP79252	0	4	2	3
SP79294	4	5	12	1
SP79246	5	4	6	5
SP79458	0	3	7	6
SP79222	6	2	15	11
SP79178	0	3	4	1
SP79474	2	6	0	2
SP79387	0	0	1	3
SP79306	2	0	8	8
SP79270	1	2	10	0
SP79210	0	3	0	0
SP79427	2	0	0	4
SP79297	4	0	9	7
SP79368	3	0	1	5
SP79351	4	1	3	3
SP79300	1	2	1	0
SP79435	2	1	5	2
SP79288	1	0	2	6
SP79447	0	0	1	7
SP79403	0	2	0	2
SP79377	1	4	3	4
SP79327	2	0	0	0
SP79324	0	1	0	2
SP79359	0	1	2	2
SP79330	1	0	3	0
SP79391	1	7	8	12
SP79399	2	0	3	1
SP79243	0	1	0	0
SP79192	1	2	0	0
SP79395	5	1	19	9
SP79195	2	0	0	6
SP79318	0	0	1	6
SP79282	3	1	6	9
SP79261	0	0	0	2
SP79228	2	3	4	0
SP79431	5	2	1	3
SP79172	1	2	2	7
SP79234	3	4	17	8
SP79345	0	2	3	1
SP79342	2	5	1	2
SP79415	4	2	10	5
SP79407	5	5	3	5
SP79374	2	0	1	0
SP79291	4	0	0	0
SP79336	6	0	21	11
SP79380	3	2	6	1
SP79455	7	3	11	6
SP79181	0	2	0	5
SP79207	4	2	2	0
SP79190	1	0	8	6
SP79303	2	0	5	0
SP79258	1	1	0	4
SP79249	3	0	5	4
SP79321	0	4	3	0
SP79423	0	5	1	7
SP79219	5	0	5	0
SP79240	0	1	4	0
SP79255	3	0	2	2
SP79466	0	0	2	0
SP79357	0	0	1	0
SP79443	0	0	5	4
SP79285	12	6	7	9
SP79470	6	2	8	2
SP79309	2	2	0	2
SP79383	0	3	13	3
SP79187	9	1	5	9
SP79315	1	1	1	0
SP79264	3	0	3	7
SP79333	14	3	14	10
SP79204	1	4	6	5
SP79419	1	3	4	5
SP79198	2	5	3	15
SP79339	1	1	0	6
SP79411	0	0	2	2
SP79279	4	4	4	2
SP79451	0	0	1	1
SP79231	3	5	11	1
SP79225	0	2	0	1
SP79267	2	1	3	5
CPCT02030434T	56	174	309	67
CPCT02060161T	28	36	219	26
CPCT02030441T	131	131	391	128
CPCT02030426T	75	158	270	192
CPCT02100147T	48	125	199	233
CPCT02030445T	87	79	224	138
CPCT02060147T	1	109	646	278
CPCT02030453T	43	177	189	309
CPCT02090038T	72	29	354	39
CPCT02100151T	70	144	137	160
CPCT02100159T	37	106	161	218
CPCT02030465T	147	89	333	76
CPCT02100166T	259	1554	586	69
CPCT02070311T	0	30	683	68
CPCT02030467T	70	135	313	190
CPCT02060225T	71	207	593	311
CPCT02060224T	4	35	489	0
CPCT02030466T	9	40	232	10
CPCT02070341T	154	115	663	60
CPCT02080225T	71	136	792	147
CPCT02030476T	29	210	416	267
CPCT02070351T	36	36	182	58
CPCT02070353T	92	138	166	194
CPCT02060247T	64	101	190	138
CPCT02060257T	125	22	373	37
CPCT02030506T	46	88	210	177
CPCT02050390T	146	230	793	238
CPCT02030483T	42	133	172	220
CPCT02030487T	42	142	266	164
CPCT02070373T	35	305	636	714
CPCT02050396T	42	1785	918	166
CPCT02030510T	86	30	158	178
CPCT02030516T	43	117	247	352
CPCT02030537T	157	125	311	179
CPCT02030529T	71	79	200	143
CPCT02060246T	0	290	480	1048
CPCT02030532T	104156	5825	615	0
DRUP01060020T	95	115	745	96
CPCT02060264T	45	66	145	294
CPCT02030399T	52	143	252	134
CPCT02050254T	26	69	197	246
CPCT02030392T	4413	18933	0	3037
CPCT02030397T	132	80	326	27
CPCT02100121T	78	112	214	292
CPCT02100116T	111	265	995	130
CPCT02030385T	92	107	760	163
CPCT02030387T	87	89	437	147
CPCT02080162T	3790	7068	572	118
CPCT02100122T	73	76	212	88
CPCT02030386T	26	170	279	105
CPCT02030400T	68	163	228	376
CPCT02030396T	85	129	393	101
CPCT02050176T	121	69	894	180
CPCT02100081T	164	89	246	187
CPCT02100084T	42	151	258	302
DRUP01050008T	41	17	483	73
CPCT02100085T	128	118	125	199
CPCT02100092T	31	126	145	253
CPCT02100090T	70	106	137	325
CPCT02100094T	36	35	129	46
CPCT02100089T	3	111	0	978
CPCT02100101T	10159	4642	328	0
CPCT02100095T	51	39	182	69
CPCT02030368T	71	164	408	160
CPCT02030369T	44	99	304	165
CPCT02100108T	48	69	234	130
CPCT02030375T	117	116	314	102
CPCT02030377T	26	17	186	52
CPCT02030374T	39	78	214	137
DRUP01050003T	102556	2385	0	0
CPCT02330058T	116	158	615	80
CPCT02030417T	21	161	339	94
CPCT02100129T	57	47	238	72
CPCT02100134T	15	91	427	19
CPCT02030410T	20	110	291	215
CPCT02030421T	76	136	394	168
CPCT02030430T	1410	13397	241	13
CPCT02030416T	62	134	197	130
