MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
1:Ins:T:0	2.77E-04	3.77E-05	3.83E-04	1.25E-03	2.36E-04	3.36E-04	4.55E-04	1.44E-03	5.47E-04
1:Ins:T:1	1.02E-03	4.11E-05	9.21E-04	2.87E-03	2.73E-04	1.30E-03	5.15E-04	1.63E-03	1.96E-03
1:Ins:T:2	1.72E-03	6.94E-05	7.58E-04	3.56E-03	3.19E-04	2.93E-04	3.97E-04	1.16E-03	3.13E-04
1:Ins:T:3	9.33E-04	5.47E-05	4.39E-04	2.01E-03	3.46E-04	4.24E-04	3.23E-04	7.74E-04	5.62E-04
1:Ins:T:4	4.36E-04	7.43E-05	2.65E-04	9.67E-04	3.32E-04	3.42E-04	2.50E-04	5.47E-04	2.12E-04
1:Ins:T:5	7.70E-04	2.35E-03	3.07E-04	3.67E-03	2.08E-03	2.53E-03	1.45E-03	2.23E-03	9.59E-04
2:Del:R:0	7.00E-04	3.71E-05	7.01E-04	2.81E-03	2.88E-05	8.76E-04	4.28E-04	1.29E-03	1.32E-03
2:Del:R:1	6.55E-04	1.06E-04	1.48E-03	7.72E-03	5.30E-04	9.49E-04	3.65E-04	1.32E-03	3.39E-03
2:Del:R:2	1.36E-04	4.75E-05	6.66E-04	2.33E-03	2.20E-04	3.08E-04	2.77E-04	4.79E-04	1.01E-03
2:Del:R:3	2.03E-05	7.79E-05	1.97E-04	1.28E-03	1.41E-04	1.40E-47	1.96E-04	1.69E-04	4.88E-04
2:Del:R:4	8.78E-06	5.62E-05	3.04E-05	6.30E-04	1.05E-04	2.49E-05	1.86E-04	2.80E-04	1.01E-04
2:Del:R:5	1.57E-06	1.64E-04	1.10E-05	1.51E-03	1.31E-04	4.61E-05	3.68E-04	6.73E-04	7.91E-05
3:Del:R:0	3.96E-04	1.90E-05	4.52E-04	8.84E-04	6.67E-05	5.76E-04	1.99E-04	5.49E-04	4.01E-04
3:Del:R:1	2.44E-04	1.17E-04	2.36E-04	1.08E-03	2.80E-04	9.90E-04	2.18E-04	5.38E-04	1.25E-03
3:Del:R:2	4.75E-05	5.33E-05	1.59E-04	4.45E-04	1.22E-04	3.04E-04	4.80E-05	5.44E-05	5.02E-04
3:Del:R:3	6.01E-06	2.05E-05	3.51E-05	1.68E-04	8.90E-05	7.44E-05	8.11E-05	2.15E-04	2.31E-04
3:Del:R:4	1.23E-05	7.80E-06	1.40E-47	1.14E-04	2.93E-05	9.11E-05	2.28E-05	1.61E-04	1.42E-04
3:Del:R:5	5.84E-06	1.41E-05	1.12E-05	1.20E-04	3.14E-05	2.16E-05	5.15E-05	1.34E-04	8.76E-05
4:Del:R:0	2.69E-04	1.91E-05	3.17E-04	4.38E-04	4.54E-05	5.39E-04	2.89E-04	3.36E-04	4.21E-04
4:Del:R:1	1.64E-04	4.81E-05	1.33E-04	8.58E-04	1.78E-04	1.03E-03	3.30E-04	3.29E-04	1.52E-03
4:Del:R:2	1.35E-05	2.61E-05	1.40E-05	4.42E-04	1.35E-04	1.79E-04	1.77E-04	2.98E-04	5.08E-04
4:Del:R:3	1.64E-05	1.43E-05	1.08E-05	3.22E-04	8.17E-05	1.86E-04	1.31E-04	2.78E-04	3.21E-04
4:Del:R:4	4.87E-06	1.22E-05	1.23E-05	9.56E-05	6.14E-05	1.22E-04	7.12E-05	2.20E-04	2.12E-04
4:Del:R:5	2.81E-07	8.71E-06	2.73E-06	7.55E-05	2.90E-05	2.02E-05	5.25E-05	6.52E-05	2.16E-05
5:Del:R:0	1.71E-03	3.74E-06	1.09E-03	1.91E-03	2.67E-04	2.38E-03	1.14E-03	5.98E-04	1.14E-03
5:Del:R:1	3.00E-05	1.79E-05	7.15E-05	7.30E-04	1.34E-04	5.51E-04	3.22E-04	3.80E-04	6.36E-04
5:Del:R:2	3.54E-06	9.55E-06	1.29E-05	7.52E-05	4.18E-05	9.30E-05	9.20E-05	1.66E-04	1.86E-04
5:Del:R:3	4.92E-06	4.45E-06	3.50E-06	4.57E-05	6.03E-06	2.72E-05	1.44E-05	1.16E-05	1.10E-04
5:Del:R:4	2.67E-11	1.49E-06	1.01E-09	6.39E-06	7.97E-09	3.12E-06	2.69E-05	1.95E-05	1.06E-05
5:Del:R:5	5.92E-07	4.21E-06	1.53E-09	5.98E-06	2.31E-06	1.90E-06	2.32E-08	6.97E-06	1.11E-06
2:Ins:R:0	2.66E-04	4.27E-05	2.20E-04	1.03E-03	1.98E-04	2.37E-04	5.30E-04	1.83E-03	1.92E-04
2:Ins:R:1	1.22E-03	2.40E-05	4.00E-04	2.43E-03	2.54E-04	1.28E-04	3.26E-04	7.43E-04	2.99E-04
2:Ins:R:2	4.70E-04	1.75E-05	1.02E-04	1.01E-03	1.71E-04	1.42E-04	2.07E-04	4.13E-04	1.29E-04
2:Ins:R:3	8.36E-05	1.77E-05	8.74E-05	2.23E-04	1.15E-05	4.26E-05	1.66E-04	3.07E-04	1.92E-04
2:Ins:R:4	9.57E-06	6.18E-05	3.49E-05	4.21E-04	1.04E-04	4.17E-05	1.68E-04	3.94E-04	1.21E-04
2:Ins:R:5	0.00E+00	3.11E-04	0.00E+00	1.49E-03	2.79E-04	0.00E+00	2.30E-04	2.33E-04	1.78E-05
3:Ins:R:0	2.23E-04	1.35E-05	9.40E-05	7.03E-04	1.15E-04	2.77E-04	2.86E-04	9.33E-04	7.92E-05
3:Ins:R:1	2.40E-04	5.75E-06	2.03E-04	5.85E-04	8.84E-05	4.11E-04	2.45E-04	5.31E-04	2.84E-04
3:Ins:R:2	8.27E-05	4.93E-06	4.18E-05	1.71E-04	1.12E-05	8.93E-05	2.80E-05	2.08E-04	7.32E-05
3:Ins:R:3	2.55E-06	1.31E-06	9.22E-06	2.87E-05	7.97E-07	2.26E-05	3.08E-05	3.82E-05	6.38E-05
3:Ins:R:4	7.31E-07	5.91E-06	8.67E-06	3.56E-05	1.86E-05	2.51E-06	1.58E-05	3.38E-05	2.52E-05
3:Ins:R:5	1.60E-08	2.30E-05	0.00E+00	1.39E-04	7.00E-05	2.70E-05	6.13E-05	1.30E-04	8.23E-05
4:Ins:R:0	6.95E-05	2.85E-05	8.04E-05	1.06E-03	7.03E-05	7.32E-04	5.39E-04	2.13E-03	4.27E-04
4:Ins:R:1	1.59E-04	7.90E-06	9.48E-05	3.56E-04	9.91E-05	3.40E-04	1.98E-04	1.73E-04	3.20E-04
4:Ins:R:2	2.84E-05	6.35E-06	7.60E-05	1.23E-04	3.12E-05	1.45E-05	5.76E-05	9.75E-05	8.61E-05
4:Ins:R:3	0.00E+00	5.08E-06	1.56E-10	5.09E-05	4.31E-05	2.94E-06	2.62E-05	7.35E-05	4.21E-05
4:Ins:R:4	1.57E-06	9.06E-06	1.29E-07	7.34E-05	4.00E-05	3.00E-06	6.28E-06	2.41E-05	6.96E-05
4:Ins:R:5	5.71E-06	8.76E-06	1.56E-05	1.05E-04	7.18E-05	1.27E-04	4.30E-05	1.22E-04	2.26E-04
5:Ins:R:0	3.68E-10	3.22E-05	1.88E-10	2.33E-08	2.44E-08	1.26E-09	2.23E-03	2.83E-08	1.28E-08
5:Ins:R:1	4.02E-04	0.00E+00	2.41E-04	1.21E-03	2.76E-04	9.03E-04	4.55E-04	8.62E-04	7.13E-04
5:Ins:R:2	8.89E-06	3.11E-06	5.09E-05	1.42E-04	5.70E-05	1.44E-04	1.07E-04	1.75E-04	1.07E-04
5:Ins:R:3	2.43E-06	1.45E-06	3.26E-06	5.62E-05	2.34E-05	2.02E-05	5.48E-05	9.23E-05	9.41E-05
5:Ins:R:4	9.84E-07	1.12E-06	1.08E-06	4.11E-05	2.26E-05	4.35E-05	7.92E-06	3.00E-05	7.42E-05
5:Ins:R:5	2.98E-06	6.36E-07	7.49E-07	2.81E-05	1.76E-05	1.14E-05	1.34E-05	8.13E-06	4.21E-05
2:Del:M:1	7.31E-04	9.70E-05	1.46E-03	7.28E-03	4.90E-04	1.04E-03	4.18E-04	1.56E-03	3.74E-03
3:Del:M:1	3.24E-04	1.49E-05	3.91E-04	6.30E-04	2.90E-05	5.47E-04	5.05E-05	3.56E-04	3.96E-04
3:Del:M:2	2.67E-04	4.55E-05	2.19E-04	8.45E-04	1.12E-04	6.13E-04	2.36E-04	5.19E-04	7.83E-04
4:Del:M:1	2.59E-04	2.55E-05	2.04E-04	6.03E-04	1.38E-04	4.81E-04	2.33E-04	5.96E-04	3.94E-04
4:Del:M:2	2.45E-04	2.91E-05	3.10E-04	1.44E-03	2.05E-04	3.75E-04	1.72E-04	4.92E-04	8.83E-04
4:Del:M:3	1.52E-04	3.06E-05	2.70E-04	8.42E-04	1.01E-04	8.42E-04	1.88E-04	4.24E-04	1.20E-03
5:Del:M:1	1.46E-03	2.76E-05	8.46E-04	1.83E-03	3.22E-04	1.64E-03	9.02E-04	1.16E-03	8.92E-04
5:Del:M:2	9.48E-04	2.51E-05	4.88E-04	1.27E-03	1.52E-04	1.68E-03	7.79E-04	9.74E-04	6.81E-04
5:Del:M:3	5.43E-04	2.32E-05	3.38E-04	1.20E-03	2.30E-04	1.22E-03	4.58E-04	9.42E-04	7.46E-04
5:Del:M:4	2.25E-04	1.91E-05	8.79E-05	4.84E-04	1.17E-04	8.84E-04	2.86E-04	6.13E-04	5.81E-04
5:Del:M:5	1.09E-04	0.00E+00	9.43E-05	6.78E-04	2.04E-04	1.02E-03	4.43E-04	8.11E-04	5.49E-04
