Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP101845	824	0.996	110.632	13.426%	18.558	9.269%	0.04616	0.995
SP101682	423	0.984	91.808	21.704%	17.835	17.929%	0.06726	0.98
SP61553	270	0.995	71.683	26.549%	11.43	10.648%	0.12432	0.994
SP101724	665	0.991	132.342	19.901%	22.66	13.48%	0.0648	0.989
SP102103	298	0.959	83.373	27.978%	17.534	28.332%	0.12418	0.943
SP102174	442	0.985	106.865	24.178%	17.146	17.503%	0.08678	0.98
SP101622	942	0.997	121.965	12.947%	22.109	8.286%	0.03993	0.996
SP102161	398	0.984	90.081	22.633%	14.802	17.825%	0.07714	0.978
SP101654	615	0.993	117.02	19.028%	18.258	12.041%	0.0555	0.991
SP102074	233	0.978	60.139	25.811%	10.984	20.98%	0.11293	0.972
SP101694	495	0.984	108.698	21.959%	18.445	17.595%	0.07497	0.979
SP101616	601	0.993	112.285	18.683%	20.296	11.657%	0.05433	0.992
SP101666	515	0.981	144.524	28.063%	25.369	19.72%	0.10335	0.976
SP101558	533	0.984	122.222	22.931%	27.96	18.12%	0.08513	0.981
SP102096	386	0.99	91.939	23.818%	14.302	14.181%	0.09264	0.988
SP102084	527	0.993	110.656	20.997%	17.892	12.016%	0.0756	0.992
SP101580	474	0.983	110.909	23.399%	20.695	18.235%	0.08292	0.979
SP102064	705	0.994	109.422	15.521%	22.349	11.376%	0.05627	0.992
SP101564	262	0.989	62.002	23.665%	9.437	14.763%	0.10637	0.987
SP101921	361	0.991	94.304	26.123%	14.227	14.624%	0.11991	0.989
SP101648	513	0.991	97.128	18.933%	18.314	13.871%	0.05669	0.988
SP101628	306	0.973	97.224	31.773%	18.127	23.232%	0.15556	0.968
SP101708	333	0.986	87.471	26.268%	13.954	16.8%	0.10498	0.983
SP102055	202	0.982	59.938	29.672%	10.65	19.253%	0.12659	0.978
SP101634	586	0.997	80.097	13.668%	13.104	7.76%	0.05275	0.997
SP101588	403	0.987	94.279	23.394%	15.327	16.026%	0.07844	0.984
SP101584	420	0.983	92.025	21.911%	15.563	18.449%	0.07965	0.975
SP101686	251	0.97	78.979	31.466%	14.146	24.214%	0.1377	0.962
SP101532	642	0.993	109.149	17.001%	20.967	11.805%	0.05639	0.992
SP101732	894	0.992	149.707	16.746%	29.1	13.006%	0.04776	0.989
SP101528	290	0.976	86.445	29.809%	15.058	21.964%	0.1387	0.969
SP101536	248	0.971	80.901	32.621%	12.298	24.1%	0.14248	0.959
SP101576	503	0.991	96.098	19.105%	14.956	13.334%	0.06428	0.988
SP102015	953	0.996	120.21	12.614%	22.429	8.626%	0.04498	0.996
SP102168	262	0.972	95.255	36.357%	15.141	23.589%	0.1904	0.965
SP101716	748	0.994	138.171	18.472%	23.268	11.437%	0.05385	0.992
SP101592	328	0.984	81.893	24.967%	13.603	17.899%	0.09487	0.979
SP101658	103	0.971	51.453	49.954%	7.951	24.738%	0.30312	0.967
SP102045	1997	0.999	157.462	7.885%	27.418	4.853%	0.01826	0.999
SP101552	1435	0.997	162.114	11.297%	31.888	7.844%	0.02541	0.996
SP101519	408	0.991	117.788	28.87%	18.82	13.52%	0.12775	0.99
SP101690	566	0.985	116.993	20.67%	19.115	17.369%	0.06231	0.978
SP102123	337	0.989	85.248	25.296%	13.532	15.064%	0.11091	0.986
SP101662	587	0.992	105.171	17.917%	19.509	12.367%	0.0613	0.991
SP101600	208	0.99	70.938	34.105%	11.49	14.777%	0.18264	0.989
SP101544	414	0.991	88.134	21.288%	13.993	13.322%	0.07182	0.989
SP102133	20099	1.0	767.55	3.819%	261.738	2.029%	0.00349	1.0
SP101881	755	0.991	140.825	18.652%	27.555	13.685%	0.05193	0.989
SP102035	996	0.998	110.198	11.064%	19.51	6.455%	0.03337	0.998
SP101642	1490	0.996	200.214	13.437%	36.456	9.331%	0.03541	0.995
SP101596	395	0.987	91.851	23.253%	17.599	16.645%	0.08326	0.984
SP101670	1211	0.994	211.91	17.499%	39.597	11.781%	0.04941	0.993
SP101674	441	0.992	91.14	20.667%	15.966	13.259%	0.08067	0.99
SP101572	166	0.987	53.645	32.316%	7.953	16.627%	0.17483	0.986
SP101678	902	0.995	139.253	15.438%	24.708	10.513%	0.04796	0.994
SP101740	2121	0.999	167.878	7.915%	34.534	5.171%	0.01614	0.999
SP101700	602	0.996	91.808	15.25%	16.744	9.492%	0.05449	0.995
SP101891	1126	0.996	123.397	10.959%	25.261	8.432%	0.02389	0.996
SP102143	904	0.994	149.857	16.577%	29.766	10.888%	0.05297	0.993
