hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10	hdp.11	hdp.12	hdp.13
1	0.0132398352250413	0.02405511426641	0.00655350657268205	0.115455836511871	0.0225437510009442	0.0165316020226014	0.0182930512390484	0.0137778825465722	0.00496208852727792	0.00487643848518477	0.00629830178051547	0.0121628296780049	0.0105011422709077
2	0.0111314383364734	0.0307977036900428	0.022944198391163	0.017676307054888	0.0144806233162312	0.0070670016235929	0.0215205613096951	0.0109800652214044	0.00420507168562609	0.00370492039380832	0.00634812337789398	0.0557589504148123	0.00456410452909928
3	0.00846216371879207	0.0202280776936268	0.00461004268629829	0.00785812701339057	0.0136284243556548	0.0102282375001378	0.0167618890932194	0.00381987904864023	0.00852659269472011	0.00550127784149062	0.00285209284267579	0.0136189134920199	0.00390145101851858
4	0.0082206293282182	0.021260497570038	0.00482442478510558	0.00636223278296586	0.0046316140468073	0.00990647956188229	0.0108622756737246	0.00272475901369299	0.00794203633873318	0.00384484305668098	0.00504321055536367	0.011690116130623	0.00665013171889203
5	0.00227656385674726	0.0111446640713984	0.00603693369745768	0.00479590041920868	0.00861117103477306	0.00446848347084344	0.00593483631470158	0.00474473407104777	0.00471032701472247	0.00588985287978665	0.00277181037228866	0.00322925579663674	0.00833501648623917
6	0.00205672009105174	0.010518303079824	0.00241129771882769	0.00164206353601058	0.00243230613224648	0.00197978298490027	0.0096487103251376	0.00157657855240026	0.000646726821243359	0.00340225965297041	0.00256374712106029	0.00560986877383196	0.00302967523050536
7	0.00609241007552791	0.0098641421750956	0.00481353581218769	0.00318030207780279	0.0144282409610867	0.00403566883034859	0.00712661811174563	0.00510092281750204	0.000322016063077423	0.00320012933488431	0.00207456615198117	0.0025728972974071	0.00883660687631283
8	0.00352451504151422	0.0064942467416188	0.00207147465200639	7.12524470126088e-05	0.00762435505398668	0.00190498437217651	0.00731203674877761	0.003579857262265	0.00670902085751742	0.00702046364488377	0.0018823786947361	0.00385199080817905	0.00259649337010941
9	0.00930358606307086	0.00964385382047922	0.0017761003726359	0.00152276658186947	0.0015200270510743	0.00651700031608446	0.00326771733781666	0.00279814747893171	0.00420372433808183	0.00544851719408895	0.00350196782402496	0.00242812950319779	0.0048771384971815
10	0.00748689635393403	0.00505334760702673	0.00258051235797159	0.00153823854179221	0.00790767037267136	0.0060841204631984	0.00528107131949544	0.00461691739958444	0.00726970991414894	0.00853519331251664	0.000718411945618565	0.00285647872654776	0.003050890534013
11	0.0145413197180129	0.0338000599303693	0.00852796047599011	0.0296121098216002	0.0443588427892872	0.0122522344862819	0.0117990053113468	0.0102916474587923	0.0143554106493965	0.00718926206748301	0.00604144950387498	0.0135173425396311	0.0168925771766198
12	0.00791074479413547	0.0210608236452103	0.00378152251492241	0.00622054220262079	0.012151204390505	0.00595017421164251	0.0234952587177035	0.00941839075320431	0.00784541227198789	0.00154797244040453	0.00163469049429736	0.00141487169195375	0.014893792510435
13	0.00636213287838951	0.0229276122235152	0.00352959523749427	0.00648682277602791	0.01047027526646	0.00824851972762871	0.0140094819738526	0.00399618115857747	0.00307888161684785	0.0099251511788618	0.00529051154131501	0.00787023108325654	0.00926091294646578
14	0.00890323775816558	0.0213040161578074	0.00541273421391296	0.00622298514366122	0.0410600686678228	0.0100815748322949	0.00600424830944872	0.00828652932081428	0.00361281620081484	0.011073140873424	0.00835273277915196	0.00988729009983257	0.00903793577694663
15	0.00609189307255139	0.019683816866054	0.00383949540673722	0.0147981153524187	0.0202776039522205	0.0109478562371968	0.0112350328540263	0.0168468032767478	0.0173097588575109	0.00463652013585154	0.00505882820635538	0.0159537611665295	0.00291840312843463
16	0.00525846077427329	0.0224658847517641	0.00344468302668062	0.00293030777799855	0.0151358721314793	0.010098269204446	0.0129325622596056	0.0152156550236527	0.0212580645968457	0.0102978623738513	0.00342478306953701	0.021284484943624	0.00131751364436267
17	0.00474733283158194	0.015935215516953	0.00390748615363648	0.0101121472800294	0.0255554547961866	0.00985717899412365	0.0108589896803563	0.0023480535690518	0.00947743510452433	0.00323328298494076	0.00219886200243584	0.00906036244952245	0.00548891857588162
18	0.00465354379161499	0.0104603516407783	0.00390850971709076	0.00159198324468172	0.00953340088591893	0.0132105305751883	0.0102775534605276	0.00546055459606583	0.00213573833586795	0.00691467498193483	0.00256245640610229	0.00826098737940055	0.00334985312731975
19	0.00629902326505169	0.0145359440534552	0.00554849792825312	0.00661833443537118	0.0092005194677427	0.00378512282330005	0.0109210912628907	0.00882142558320012	0.00711476494655938	0.00374859052425902	0.00203920056213218	0.0112681880594356	0.00481024534632576
20	0.0117602079564573	0.0126017425766685	0.0064658503406931	0.00480282208548991	0.0856926515065747	0.00889497016174434	0.0166426703001138	0.0116880563857351	0.0112212877832341	0.0360761621334695	0.00478661642171478	0.0106953045383186	0.00646244122765601
21	0.0092455994792276	0.00955023625491122	0.00381610589290961	7.12524470126088e-05	0.0415853942222826	0.00225028398366064	0.0092925307967729	0.0189959156206216	0.00807426887629098	0.0175447868380722	0.00433099404154347	0.00488696378855449	0.00596344862984859
22	0.00688902941186458	0.00773413799561966	0.00324441303677491	0.0113971342672968	0.0279712388952693	0.00188379034503159	0.005244851549896	0.0146517052300412	0.000728337586781212	0.0175209910731124	0.00368318420412709	0.00601603583516599	0.00365466075322554
23	0.00692077809464969	0.00695323754123651	0.0016952388597477	0.00347549078685502	0.0588469761205928	0.00117232315687447	0.00603880662172708	0.00135032889446314	0.00930940161793343	0.0135109145024404	0.00254193403827021	0.0127998079725259	0.000266057224601006
24	0.00586506976667291	0.00773765853866563	0.0018575716680075	0.00329104873830238	0.0405707911857206	0.00488199524353861	0.00368441083394229	0.00869266561526842	0.00610656402701393	0.00958496977492236	0.00499248545751457	0.0065659199567191	0.00161647623766942
25	0.00244342656741761	0.00568917005803718	0.00300134938330193	0.00160134785200337	0.0207133725769171	0.00245792023728963	0.00214759973322164	0.00541904955145781	0.00033471962563756	0.0164668475976616	0.00182106973423146	0.00479414895275094	0.00229255167495904
26	0.00573026124054653	0.00626374743695699	0.00159584431495326	0.0017393740207878	0.0303697499596806	0.00279265544139692	0.00712119068449679	0.00745642842865391	0.0143373176966593	0.00752766101711833	0.00143798553469932	0.0105411968864183	0.000385772151537016
27	0.00350777119511571	0.00595541800194894	0.00139208985371384	4.92659776487181e-05	0.0245725815733144	0.00298098882722623	0.00402345889126301	0.00645705298524562	0.000876545816649482	0.00574003759552618	0.0004580747385915	0.000969126983654432	0.00390946087800616
28	0.00223029209034914	0.00590457640960154	0.00145210987243721	0.00154353158071314	0.0153724376063254	0.0051904498539862	0.00128522954103608	0.00348793302142292	0.000168225964811517	0.0119954718530858	0.00602002363557231	0.00799503493165151	0.000503538734273344
