hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10
0.00639352615727376	0.000804040841668903	0.0315243318385861	0.00123166253150261	0.00753309980754421	0.00546363838419104	0.00102552317172138	0.00358022945316926	0.000489791187488291	0.00315481360689921
0.00737562333379142	0.000801318250943386	0.0463322213420064	0.000304020569225744	0.021211356367518	0.00749689740794054	0.00102093604311252	0.00605230967972516	0.000714183182630927	0.004581713410018
0.00389062909065788	0.000269602101338856	0.021223614268489	6.39658546612626e-07	0.00399932913712408	0.00601502217363641	0.000459365644573256	0.00302474197731937	0.000477435474151934	0.00247846914478475
0.00532783487814622	0.000265913789482869	0.0264482914459453	0.000508117335491359	0.00637592264273954	0.00282421729305162	0.000644773854383155	0.00590258201881675	0.000286055802877026	0.000878916537533402
0.00215055977179237	0.00029860344974927	0.0130023293326681	0.00034701476153735	0.00465556580668314	0.00362929342937299	0.000338618305346027	0.0028554130841659	0.000732391602284506	0.000749921849596417
0.00239309968945126	0.000341190513498972	0.00866075631880821	6.39658546612626e-07	0.0036411238188525	0.00279681623020518	0.000557106769546787	0.00207794523000794	0.000256562753396124	0.00110608919595977
0.00330914849348105	0.00478119493536269	0.0118273096884007	9.5948781991894e-07	0.00417571118985415	0.00129800909457731	0.00760178953061289	0.00308690792922067	0.00168259568672758	0.00285534374154437
0.00209979441730896	0.00476692702471201	0.00912124314581525	6.85348442799243e-07	0.00213415305471526	0.00213005703427494	0.0066531360486947	0.00311058679007145	0.00130964823418017	0.00146365550251561
0.00213958367577996	0.0016479102513456	0.0126557443593066	0.000167727608901068	0.00286584057991447	0.00282891529947525	0.00235684903643306	0.000971441362305671	0.000602254955936868	0.00152493259849386
0.00607697952987227	0.037584190005048	0.00415343769428863	0.000335866426867815	0.00133841575929885	0.00665821979420347	0.0200369129767716	0.00834211275387083	0.00791936194790307	0.0101533495290691
0.009690149616619	0.00433745598074396	0.0312717836426531	0.000668671630691128	0.00956870750024978	0.00531261059393294	0.00261879172280165	0.0121640668922811	0.00192653495591009	0.00853840835970043
0.00397247031971746	0.00136614253997085	0.0150943542480597	0.000339612998355118	0.00370169385332027	0.00166819769211031	0.00502851623785306	0.00810235534558868	0.00170285064094307	0.003970143444363
0.00442541090287591	0.00129007838180221	0.019460934250597	0.000157401692362893	0.00301586528462376	0.00238587183075348	0.00463121797191823	0.00354438924384527	0.000424129943086256	0.00246218313650623
0.00490400364937591	0.00137352040178684	0.0212226800771861	0.000513417363449006	0.00665030310714469	0.00205822761626493	0.00475535272919509	0.0055232910211405	0.000936203492860702	0.00371144139065512
