hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8
1	0.00110403430617498	0.00620667238711541	0.00710352708148119	0.0195028349986309	0.0276365603354034	0.0137346638875761	0.00473253855461976	0.0019523154208483
2	0.000482750353713798	0.0262838810401934	0.00831112601400461	0.0330313918436068	0.0133612259663488	0.0117146998280545	0.00188926499531729	0.00141044316897705
3	0.000266037641370319	0.00411193514194661	0.00645482245928588	0.00714120370095017	0.0149430835823183	0.00183494672851149	0.00117742612333871	0.00133606328108392
4	0.000240447465339232	0.0075157907011959	0.0080818807957626	0.0128346822167922	0.0123204787129041	0.0103368378412155	0.00132052864488456	0.00151901453361528
5	0.000293952768937687	0.00282674872551767	0.0021852276121448	0.00681910370125945	0.0125314933299904	0.00332801360624347	0.000429480737366511	0.00156627395696976
6	0.000370859442841632	0.00323515743707651	0.00213624749289057	0.0040115117621575	0.00826600505637948	0.00843150408460233	0.00110722932069608	0.00117253493549939
7	0.00558731759742832	0.00568147601501705	0.00156839766185452	0.00558373279617486	0.00588216405341182	0.00152754215680219	0.000963174349140812	0.00917047628637599
8	0.00536610683695496	0.00198930635787847	0.00124099080658736	0.0075293700053267	0.00231239984607815	0.00150111110951503	0.00394320488641984	0.00384233432909296
9	0.00260852493261271	0.00400585156653851	0.00205302962580236	0.0103970806163556	0.0109389571410964	0.00603604677720782	0.00747404839668153	0.0017529844818134
10	0.0402118747884154	0.0041091503393108	0.0035008030027391	0.00721914148062273	0.00221975194577511	0.00710190748846156	0.0309216111624568	0.00720357130869667
11	0.00371008592322694	0.00734844146779985	0.00698717244511682	0.0175011472983592	0.0284671201851574	0.00605213524077391	0.00602163634919331	0.00296893006187136
12	0.00120731399452144	0.00199739969053881	0.00217987041160137	0.00696027671242458	0.017240029578143	0.00186856012560493	0.00118627030199765	0.00480989941708903
13	0.00108429927273282	0.00170038308441259	0.00250718328089408	0.012747632663733	0.0115519974684262	0.00618285400724843	0.00173608134704832	0.00365365466160955
14	0.00169273228248689	0.00723100111914256	0.00521509375006965	0.00701487598115124	0.0181077012288706	0.00890410270185635	0.000827864600399351	0.00181277481287551
15	0.00234979378308238	0.00146506726168616	0.00453866326541271	0.0109405752978634	0.0205764444067101	0.0128316988699291	0.00301435584606023	0.00344107676299802
16	0.00127613482909218	0.00670697958565618	0.0025345466260257	0.01235380421297	0.0146093405778176	0.00582976969077111	0.00204585025076277	0.00266639814721579
17	0.000986934072585071	0.00322010209782664	0.00202402823940183	0.00935974209161115	0.00924008643026362	0.00205558851456078	0.000334841840975532	0.00550760245695298
18	0.00119682291253284	0.00504140653419128	0.00145220414430349	0.00581090857703362	0.0100031531870615	0.000374631365896192	0.000218469767096781	0.00457002204097159
19	0.00114871456850659	0.00670641392262078	0.00225663009958834	0.00744148778368127	0.0118493430835222	0.00319700754577671	0.00158568083192377	0.00787728661094888
20	0.0521032784036886	0.00925463887201569	0.00752042201098889	0.00945654576239493	0.00988914814090933	0.00428498989443382	0.0201746229268967	0.00625712975083633
21	0.0206136495586725	0.00173467096686607	0.00772229045753151	0.00320063530234077	0.00766326729588528	0.00253651865759009	0.00546492313394448	0.0335093478333837
22	0.0363492130478905	0.00595495233636239	0.00433381412082337	0.00560271763994126	0.00535158186137603	0.00348746177194316	0.00416758726526344	0.00613763859519574
23	0.0307241690972301	0.00127391666826213	0.00451507278582672	0.00419800573494541	0.00545265229807025	0.00373597107524086	0.00625977359051067	0.00344761073630271
24	0.0216244231118	0.00240154417306156	0.00119640117499654	0.00350720008526526	0.00309577093167616	0.00246756809944969	0.00927312750863891	0.0488136139361595
25	0.0267620921148312	0.00330229728812438	0.00140307633280369	0.00237731639479244	0.00294405247480816	0.000722831684505229	0.0105318334892754	0.00618803074547713
26	0.017532518880701	0.00336721799957184	0.00182520762374482	0.00315954905524233	0.00444506878166582	0.00382531950683113	0.000792426038360382	0.0508851519931975
27	0.0106042121754403	0.000834004876885616	0.00374227982422689	0.000997727290570171	0.00171518937509066	0.000740356618032582	0.00106577919106516	0.0428001208337529
28	0.0140103743945561	0.00395998934812992	0.00218287796278365	0.00516801705685913	0.00151913980034227	0.0016487802215324	0.00343405232423902	0.0339071146466172
29	0.0964826331845346	0.00255431670516076	0.0100145680945705	0.00495287928470438	0.00922309095504569	0.0100251238596224	0.116824178396212	0.0116997505006769
30	0.0549068819556895	0.00196937761401591	0.00956171681655326	0.00320917610298255	0.00763232199476945	0.00767764464893392	0.0282889774890048	0.0772817775987648
31	0.0587975932241333	0.0015028796599756	0.00421760717670456	0.00245349367516837	0.0041057608870495	0.00410916597117579	0.06067225307047	0.00483075442777386
32	0.0735732763842622	0.000994740204021603	0.0049701663006629	0.00288455430700205	0.00416738828501893	0.0067847349210157	0.0427283546520095	0.00759229796708399
33	0.0723823059961296	0.00157054166151768	0.00851220229304832	0.00230316130955454	0.00338318998602536	0.00118824795195295	0.0252647013194698	0.136383177256403
34	0.0889659557765453	0.0015699324859411	0.00141959101117066	0.00180596300144194	0.00239560999354999	0.00307117277717047	0.0758859844606173	0.00553159019456472
35	0.0440958721483876	0.00174668042823303	0.00274448443980291	0.00112060538336894	0.0028905468083588	0.000672555235861185	0.0088967613211486	0.0720872688215353
36	0.0291156840169398	0.001232405703972	0.00434973803020811	0.00109886083800242	0.00348215478862178	0.00322286400507936	0.00700056941667187	0.0562736213204444
37	0.0348642898908203	0.00152498403089739	0.00137794179792323	0.000629901890229062	0.000225791656379767	0.0040936520955942	0.0183553444530511	0.0319167589702279
38	0.000137968069995312	0.00180476967071449	0.00110366387135372	0.000628284134118643	0.000701852965526183	0.00201709111959905	0.00127332670675516	0.000565233444097607
39	7.01849108662454e-06	0.00147155063032267	0.000337342515422897	0.000492797059871012	0.000179392505010469	0.000214321318219754	4.95521394513477e-05	4.63643585182202e-05
40	0.000971102758445383	0.00565697845433011	0.00872196556144442	0.0176165313738818	0.0120280211769637	0.246408322332368	0.00426049443436455	0.00178287964734445
41	0.00385541983067203	0.000592466760769789	0.00969673438212909	0.00626587869255806	0.00332359302093594	0.0523090536392248	0.0111406469569878	0.010702469260117
42	0.00488555750718054	0.0012915392474419	0.0139229748419149	0.0042649284987485	0.00745868238291904	0.0104603742578837	0.0222876270880642	0.0248188948186934
43	0.00126354221433355	0.00715219990705721	0.0140728019117499	0.00836163415254441	0.00877350047455728	0.00441254842699357	0.00317559202622706	0.00165202116828338
44	0.000257503219045511	0.00398444339627567	0.00264714182341222	0.00250659414043979	0.00238429221027434	0.00469840594928399	0.00144555935521262	0.00157799930632475
45	0.000777895271224517	0.00374773517223134	0.002978200705115	0.00206832497770232	0.00302173533277328	0.0113004218912276	0.00208742407520011	0.00102100045872073
46	0.00026839662935927	0.00132308583980075	0.00400270153284948	0.00237467564584749	0.00149657943500874	0.00445822817176159	0.000644017009619176	0.00217509705859318
47	0.000405062586857536	0.00231099457485637	0.00486774844165212	0.00464845564957309	0.00275853107054874	0.0316543393602825	0.00172358817160002	0.000977947840096667
48	0.000545000407459975	0.00120529739081398	0.00167525971479983	0.00375160021059378	0.003140628458081	0.00485239552913089	0.00138343982342913	0.00184392306917732
49	8.5638333108332e-05	0.00138191479548235	0.00323240591285637	0.00570913268526341	0.00546799334649706	0.0639596869070072	0.00107823525807153	0.00173973752223677
50	6.26314365620007e-05	0.00152058926423774	0.00096347707718335	0.000877870595212917	0.00260245094304959	0.00604236724503736	0.000553682692491569	0.000299130668277783
51	0.000567884249138958	0.00079749785483172	0.00401124082995631	0.0011978056565794	0.0129868367036388	0.00162637129013677	0.00250178930722225	0.00287530627999866
52	0.00543394585077559	0.00748476625933126	0.0363699673565228	0.00751076581005688	0.00528247194223764	0.00323665411670744	0.015424915533146	0.0120338782040524
53	0.00364219280017386	0.00650473329423006	0.0377833284402445	0.00792859890663477	0.00651731353876852	0.00443064794850542	0.00414766003194938	0.0108427259199588
54	0.00514332690874053	0.00480696096228855	0.0391739986244213	0.0100156232417311	0.00502498297256426	0.00544910515103763	0.0130040473682829	0.00522511999462961
55	0.00206757748120922	0.00173984895926704	0.0152342403042525	0.00374422514597275	0.00383984938098494	0.00385692184597882	0.00591737399686295	0.00505398359793688
56	0.0016117953434949	0.00139544719579077	0.015430670990845	0.00482812173995379	0.00487108368038069	0.00335645571147639	0.00252447493471945	0.00956833260609315
57	0.00244854575049408	0.00275051475336221	0.0208008684518864	0.00563752318684631	0.00316360243011231	0.00911354002220783	0.00516138844847353	0.00458470110428624
58	0.00290706564082451	0.00417524588937023	0.0152258755525268	0.00112381710505875	0.00238568343280324	0.00291028814150953	0.00694621791873147	0.00542838921894405
59	0.00238959635992741	0.00293879351906807	0.0197613970010794	0.00178904793387565	0.00423668620720177	0.00193607421378408	0.00220973349978696	0.00712319448640061
60	0.00462471958850285	0.0032858495475566	0.0220943974181892	0.00439325462315442	0.00601064533398628	0.00419851440276607	0.0109421662706083	0.0120342362299869
61	0.00543477843477169	0.00919524425329869	0.0456056065480189	0.0102196746264232	0.0124958103521545	0.00813185645068383	0.0227297865430886	0.0135306056232448
62	0.00368624120630718	0.00414117556962268	0.0381755319116084	0.01014126103613	0.00682796976941126	0.0136447408680013	0.0159968432095844	0.0178895713758265
63	0.00519915629114571	0.00238740259717656	0.0386879165911534	0.0119114668694254	0.00214041466101885	0.00446225028765311	0.0263823086344244	0.00574631624878327
64	0.00260176651493367	0.00132369501537733	0.0239200749718062	0.00638735314402573	0.00430974419027352	0.00361272195256489	0.0183654626882162	0.00903657458687164
65	0.00222248523187991	0.00240572137701528	0.0231123192277124	0.00788920178723985	0.00349888705957749	0.00285168016709019	0.021409295006646	0.0139351749292339
66	0.00421520258999322	0.00465075093943576	0.028288945861098	0.00789022478007438	0.00178151684917125	0.00793161253808441	0.0341020891335374	0.0123740028418309
67	0.0030632074310869	0.00277344586256651	0.0204213396605049	0.00328328360715838	0.00404153904706671	0.00643912024833693	0.0132609614812146	0.0144330099911612
68	0.00361211068511979	0.00310018153432182	0.021350176192821	0.00922144773470132	0.00149093934367536	0.00353026857678866	0.0165596916872315	0.00755434721802661
69	0.00320862861148756	0.00426222745919829	0.0252193773622536	0.0088209817257794	0.00204814276680471	0.00961055862880323	0.033658927750581	0.0081723894874635
70	0.00222160813867648	0.0143510452582643	0.0125655488395565	0.018523402626427	0.0523405363817099	0.0119405129059644	0.00476081518736708	0.00435091016905537
71	0.000128930955446444	0.0623024313067512	0.0184026820482143	0.0826195420655843	0.0998648859720175	0.00347884295217561	0.0012648288735542	0.00479817406773403
72	0.0087348612491265	0.01051798199277	0.023927164199593	0.0252549333829445	0.0356685016014475	0.0241174687675519	0.00960513673854745	0.00122033139775562
73	0.033294548766424	0.00734704906648194	0.00383399670871859	0.0126193303298581	0.00903418549598625	0.00620813587856658	0.00890075666339593	0.00572214949820428
74	0.00311781150119593	0.010422297914705	0.0220158788498233	0.0240855812014837	0.0163002023589569	0.00766442912529035	0.00371761029847334	0.00185027802951476
75	0.00302372252780014	0.00751592123881945	0.0115737685574971	0.0137129810415637	0.00303023307038225	0.00497966676769839	0.00835692007749529	0.00257751820897526
76	0.000637232212361325	0.0215071612940282	0.0230319477929932	0.0270678194289178	0.0067116710861169	0.104229111212941	0.0171752588913744	0.00308484095816691
77	0.000717475331356561	0.00887908212905123	0.0308611540097411	0.185773571717626	0.00472263647648605	0.0210109588293344	0.0220541531409488	0.00950890030096555
78	0.000106363914596166	0.00312594095870312	0.00985390578453866	0.00835097599464047	0.00896733161338121	0.022525285462493	0.00314377772201616	0.0014817798364269
79	3.28635041479649e-05	0.0093598521966001	0.00894953245871418	0.00917163036271281	0.00796497458161238	0.00822379052820437	0.000372222411475276	0.0012282079683147
80	0.00193962398286512	0.00486552884272305	0.0151193357372081	0.012450798208002	0.00594901793601685	0.00395172886342187	0.0102236973570056	0.002305060472818
81	0.00839458312264478	0.00578490532541289	0.0418076736003521	0.0155223222984127	0.00653904669070649	0.00365208122950337	0.0557352964787626	0.0221209903892413
82	0.001822606658583	0.0165620045009373	0.0174142718346672	0.0214872031923086	0.0544953144753245	0.0119577505454995	0.00508378232692641	0.00102252206894237
83	0.00198612039540206	0.0227984829787641	0.0122790393097412	0.016074809800652	0.0272552525606579	0.0106293031253277	0.00258334129309413	0.00267919757437429
84	0.000564694422613018	0.0162710361380357	0.00569148180140178	0.00781649792439512	0.00463577906995195	0.0073317426822629	0.00113248780016679	0.00143407288065429
85	0.000670279862445534	0.0835434263863531	0.0133081320236558	0.0339434018508557	0.0892914819505421	0.014489097911229	0.00464241451866306	0.00100551583705345
86	5.93534643509386e-05	0.165051205558466	0.00534025621489641	0.0216580429956751	0.046984179243005	0.00453321190373927	0.00119124283321569	0.00121138074939303
87	7.50896509690593e-05	0.123924979157493	0.0043912932574811	0.00787152542268042	0.0260662837069718	0.00232104816340133	0.000786315514923296	0.00100873807046398
88	0.000176105478848136	0.148174344309517	0.00680234231308452	0.0101684298225726	0.0162480503144276	0.00650031386868653	0.000910814337583759	0.000968460152832321
89	0	0	0	0	0	0	0	0
