hdp.1	hdp.2	hdp.3	hdp.4	hdp.5
1	0.00172500452807741	0.0101831046046892	0.0169233138281491	0.00485606051690834	0.00271196303971142
2	0.00228437496266253	0.0318349218896362	0.0242187779775249	0.00948628155193595	0.00809034277265821
3	0.000593575526057918	0.009411870921539	0.00661146962133203	0.00195690124239856	0.00140197911811323
4	0.000698129265217186	0.00475113176575569	0.022195085266543	0.00382201699870613	0.00388028398538113
5	0.00100731439138428	0.00369079475325004	0.0117009618896871	0.00157357105575253	0.00101041290560842
6	0.000432312882025142	0.00436114285114687	0.000436538916065635	0.00172944151502164	0.000922478975126581
7	0.0124422297856809	0.00651110976548419	0.00370503004562351	0.00294823565782848	0.00300410344303304
8	0.00492370044178316	0.0100900887508965	0.00768867147492139	0.00136819783277099	0.00150077317480237
9	0.00415118699773718	0.00137119140520395	0.014491373074251	0.000905077661777675	0.00102256662025592
10	0.0300767431141944	0.0025267303080191	0.00367244182465388	0.00728338724771285	0.00759898974954503
11	0.00340195275298824	0.0142868416559751	0.127745109976293	0.00805043136335927	0.009318680205263
12	0.00240182830355188	0.00533480351575881	0.00374227372673165	0.00370592783017235	0.00110658970196505
13	0.0021436776672896	0.0120217799190248	0.0129070841778816	0.00274409893798877	0.0029829246927562
14	0.00181644719662577	0.00887869661507548	0.0328611025562057	0.00375041351791852	0.00404760814594903
15	0.00335722708469459	0.0125393240643928	0.00117747330272667	0.00374134582821179	0.00357899821262178
16	0.00175896290585592	0.0139136852225462	0.00199325316392233	0.00319238107128017	0.00224621103433346
17	0.0067340502856786	0.0055203980160407	0.072590799378317	0.00408181057260783	0.00379978066756745
18	0.00702871454869598	0.00656302813275975	0.00367279993697223	0.0023940832727731	0.00167694187028701
19	0.00552758507578111	0.00612057434174615	0.00550919990545835	0.0025768299095272	0.00327858485997326
20	0.0209626458196885	0.00536475221603987	0.0134832868981027	0.0249724316650092	0.0499481271035478
21	0.0310784183354234	0.00374763170268854	0.00809190594538071	0.0174239779391921	0.0312678977737824
22	0.011719534885475	0.00527151775859555	0.00139126635678014	0.0105741342758273	0.022353027746028
23	0.0136354077009001	0.0045713302622435	0.00596615122366979	0.00926376783712633	0.0147003089510364
24	0.0461989191191095	0.00411182538639835	0.00219164738828686	0.0122308495083578	0.0132233919537475
25	0.00897482741407852	0.00257219986756991	0.00279757343093088	0.0063757228782132	0.0126351100479753
26	0.0253811999724104	0.00289682629032445	0.00272523474262468	0.00578670678963022	0.0108564861095977
27	0.0279464584760234	0.00130779634621484	3.04395470595398e-05	0.00569709584354728	0.0107937019450697
28	0.0155641801180553	0.00393606805044236	0.00255835440227473	0.00497807637291502	0.00795659174463144
29	0.0428718263499319	0.00926092510004943	0.00715544223290193	0.0453588295164613	0.0873862311529429
30	0.0806273569748728	0.00496875170100966	0.0032867548577936	0.0423165343437753	0.0574966067370206
31	0.0221166315023289	0.0016029112759917	2.82908731494546e-05	0.0209488504415055	0.0375042575605581
32	0.0293710714588946	0.00352771642909186	0.00353958215454695	0.0210692318393362	0.0338551649045485
33	0.128025146046577	0.00941427556170755	0.00281333037293817	0.0343296905098014	0.0424550912722912
34	0.0273302029124975	0.00334769632192798	0.00236783864891385	0.015779755652198	0.0302884708238347
35	0.0401492349989879	0.00167701791391344	0.00204016587762586	0.0114063151029564	0.0215534396727209
36	0.0509013173771134	0.00240026809551843	0.0016365732948482	0.0148366022212599	0.020482589111848
37	0.0249814180532182	0.00354673494678859	0.000947923306665903	0.0103084424398123	0.0126288226064868
38	0.00179346757824322	0.00373189223976711	0.000483093517450813	0.00221889778166788	0.00191047970892214
39	0.00013241476420744	0.0011336785376465	1.00271449137307e-05	6.56199425955548e-05	0.000206191980678241
40	0.00373986240213352	0.0304294097111175	0.0104156967791378	0.00723041659013139	0.00288313788214784
41	0.0133127943008009	0.00860555135229312	0.00296409565896248	0.00798225313840131	0.00785803835555909
42	0.0116810299267588	0.00924529493895384	0.00428373955207311	0.0128608976034977	0.0100986538678024
43	0.00217298372969004	0.0132996275649586	0.0242932653397412	0.00845587647976026	0.0031855668260869
44	0.00118970630109242	0.00256542315436762	0.00598620551349725	0.00270367807666285	0.0025625686165938
45	0.00321476754864815	0.00207269052346612	0.00694630463898697	0.00449818523976819	0.00340683061626613
46	0.000882494884479661	0.00182927535731313	0.00421748877317882	0.00164425071235372	0.00174297504764166
47	0.00135044027292315	0.00119838521854572	0.0185885361084651	0.00265134698967199	0.00145065414360745
