hdp.1	hdp.2
0.0446237838591729	0.065207796460555
0.0465366998736978	0.0431633849205784
0.0208842233732821	8.54250608653559e-05
0.0335492120048842	0.048450247020801
0.0109998415477725	0.0248254718548154
0.0174408346775797	0.0375822809440418
0.00472179645262828	9.49167342948399e-05
0.00814150723035697	0.000275258529455036
0.0143045595677471	0.00253902264238697
0.00306374275350808	0.000199325142019164
0.0351836876928576	0.00387734859594421
0.0117594331526418	0.000113900081153808
0.0143840854019541	0.000170850121730712
0.0251352588575894	0.0594368590154287
0.0239484656609246	0.00391531528966214
0.0310783163621607	0.0546388180968246
0.0163544478419426	0.0217406779902331
0.00866292095991279	0.0218735614182458
0.0209595531207596	0.00960557351063779
0.00896364050886144	0.000441362814471005
0.00823911620023166	9.49167342948399e-05
0.00778394069690607	0.0259929476866419
0.00760400850167134	0.0174077290696736
0.0111522993656116	0.000151866774871744
0.0093513789040341	0.00142849685113734
0.00508425842059695	0.00269088941725871
0.00763827654329572	6.64417140063879e-05
0.012118598195323	0.00114849248496756
0.00575852959529942	0.000128137591298034
0.00187854806607358	0.0314791349288836
0.00222162810962496	0.000132883428012776
0.00383392448202806	0.000170850121730712
0.00198484892988799	4.27125304326779e-05
0.00164706394816194	2.372918357371e-05
0.000328293833171185	9.49167342948399e-06
0.00125403049116394	0.000223054325592874
0.000361362992872847	4.74583671474199e-06
0.000836819582057773	2.8475020288452e-05
0.000416711374971701	0.000199325142019164
0.0127276302120642	0.00292818125299581
0.0120692442228378	0.00126713840283611
0.00186426138982785	0.0179819753121574
0.018252777459741	0.0340181575712706
0.00221833118433749	0.0172890831518051
0.00528726909284401	0.00268614358054397
0.00611809426528819	0.0217027112965151
0.0045471593192189	0.000526787875336361
0.00540875579434619	0.00028475020288452
0.0158733964704517	0.000275258529455036
0.00508925376194161	8.06792241506139e-05
0.00614397013345354	0.000123391754583292
0.0139871555787073	0.0461152953571479
0.00868280241846454	0.0507235028071624
0.0108015264963895	9.49167342948399e-05
0.00400956068370638	0.0288736705724903
0.00599450952042125	7.11875507211299e-05
0.00342021031186316	0.00011864591786855
0.00302777629582651	0.0145412436939695
0.00618932783286307	0.015727702872655
0.0113596060314151	8.54250608653559e-05
0.0109601785374959	0.014493785326822
0.00918303590071899	0.00255800598924593
0.00690046462668915	0.0247258092838058
0.0068864776709241	0.0198565808144805
0.00497476053832196	0.0440840772432384
0.00543732914683766	0.0287977371850544
0.00447552612433644	2.8475020288452e-05
0.00113014602581632	5.69500405769039e-05
0.00386469578471118	0.00719468845954886
0.020298469647207	0.0258790476054881
0.0251853121778629	0.00116747583182653
0.0227650692963742	0.0110340703617751
0.00329732491478447	0.00283326451870097
0.0279400431157902	0.0148829439374309
0.0152374895172762	0.00309903137472652
0.00914836823178704	7.11875507211299e-05
0.00560087662246189	0.00129561342312456
0.0129006688362433	0.00137154681056044
0.017812088446315	0.0131602052099795
0.00812642129949609	0.0145839562244021
0.0088902089910949	0.00267190607039974
0.0269458702813756	0.021944748968967
0.0263248494454072	0.00730384270398793
0.0218213494095407	0.000550517058910071
0.0165699468675513	0.000204070978733906
0.011386880595157	0.000199325142019164
0.00388407770912847	0.000555262895624813
0.0087898026300672	0.000218308488878132
0	0
