hdp.1	hdp.2	hdp.3	hdp.4	hdp.5
1	0.0251419046842587	0.0115980962384338	0.00607634363830052	0.0245597713437051	0.0120397537516103
2	0.0270713645134114	0.0157859251099856	0.00498272291228431	0.0216950951450021	0.0111831552233034
3	0.0175615765778007	0.00324206673430888	0.0114322949055573	0.0452833576542137	0.0156251151460025
4	0.023831018833057	0.00857547430334568	0.00730061051117468	0.0245247104750143	0.0150896094703793
5	0.0140384632805211	0.00374962798324992	0.00219070227711475	0.0305949542508605	0.00823892677082708
6	0.00680281907039523	0.00402137850517893	0.00343584225126672	0.0151217885298838	0.00679313163087446
7	0.0107657780072651	0.00440575125888511	0.0021487397729915	0.0237907719008024	0.0115140738682003
8	0.00665158391535542	0.00308337341898205	0.00239781102813543	0.0152667967305919	0.0116007513923674
9	0.0117655877743657	0.00498169417510894	0.00140001189658622	0.0225306641281664	0.00307056006664694
10	0.000587593191473943	0.00423795972013502	0.00234016666035787	0.0113612755420691	0.00348219057615287
11	0.03626649817467	0.0158171708015827	0.00401672011117901	0.0295089724485956	0.00994299987752852
12	0.0234964353978132	0.00668170265893042	0.00375564411903075	0.0191056459116286	0.0117098878701648
13	0.0258173220642987	0.0060809843016317	0.00436139665922229	0.0192302631346374	0.00475568343122279
14	0.0199528947106195	0.00474943574250121	0.00560361656221103	0.0216054704792011	0.0144102261230617
15	0.0277462383708817	0.00603311894692885	0.00892806350614026	0.0175530796020562	0.0108399543381399
16	0.0237830982598219	0.00538297657513763	0.00293705083627594	0.0209241829805731	0.00991808447584487
17	0.0171237238542997	0.00433566594020434	0.00244096319088073	0.0131595411784096	0.00507607444160549
18	0.0177113170457737	0.00265626438871801	0.0034319488230491	0.00989449137737451	0.00785572087450954
19	0.0170082253082226	0.00735567802634233	0.00239337684599869	0.00803368657827423	0.00748549906075954
20	0.00631043291572683	0.0045250612285969	0.00511628913030547	0.0127699266346626	0.00367449536661259
21	0.00204178782690618	0.00300467922355616	0.00899825336484126	0.00711851763945093	0.00199919779425002
22	0.00513565417470627	0.00405704644083027	0.00428158138076106	0.00746560828498062	0.00185110906875002
23	0.00392794702466687	0.000655144582278905	0.0130528262503582	0.00742397243604333	0.00847930775890173
24	0.00356433042548758	0.000749280383992876	0.008975217247887	0.00766005692156795	0.00197603699831874
25	0.00161820257086176	0.000668973156924218	0.00499721511731656	0.00669676254291477	0.00468760472803084
26	0.002630875705447	0.00222268510793184	0.00605720094956388	0.00577997120636832	0.00477638777910075
27	0.00288107726173329	0.00175695393799655	0.00160582283820102	0.00442984597690365	0.0019293644853057
