hdp.1	hdp.2	hdp.3
1	0.0357830245413641	0.0392397838311193	0.0058931125078985
2	0.0956388777203841	0.026132444474529	0.073687186138548
3	0.0198249963969706	0.0220414004556455	0.00769895906082677
4	0.0401280409143109	0.021978904621351	0.0347667032491935
5	0.0119858242972318	0.0114867124725227	0.00396754132162692
6	0.0118343673448672	0.00998200087166106	0.00652166683295088
7	0.0127375624961215	0.00755887935947402	0.00430010974758057
8	0.00869635463482876	0.00712955539544909	0.00548737902823506
9	0.0148208932823101	0.00833693335948353	0.00433669227443547
10	0.00635958170685097	0.00484181418572329	0.000708370747281253
11	0.03267116417376	0.0238017271267844	0.0125212012371545
12	0.0141189548688997	0.0197267581518927	0.0123881738667731
13	0.0216793674508781	0.0171831831638081	0.00335228973361269
14	0.0238739575182781	0.0161918341072957	0.0173367920449633
15	0.0183454060040828	0.0163462966898696	0.00541088829026572
16	0.0232820259363843	0.0214380942127709	0.0041571053244205
17	0.0196453593264755	0.0110486948622574	0.00185905750108085
18	0.0144602474107019	0.0102119177423596	0.00553061292360903
19	0.0180610104626964	0.017326272926143	0.00556054408194486
20	0.0159639027298662	0.0080607597295434	0.0210582327313845
21	0.0135911964237432	0.00399350021452529	0.00427017858924474
22	0.014313800257116	0.00605181664673598	0.0070171937876218
23	0.0102338857362113	0.00145052667366496	0.00826432538494795
24	0.00996413192816032	0.00365958765106372	0.0102697129934484
25	0.00797652408292279	0.00234121533565758	0.00741960158302571
26	0.0101397730877248	0.00295556633664893	0.00223485982240846
27	0.00602285166036511	0.000897632643580899	0.000598623166716552
28	0.0110380479008928	0.000858702605070233	0.00433004090591639
29	0.00508941879505334	0.00201873026945546	0.0124014766038112
30	0.00606376501705822	0.0011642377949545	0.000705045063021717
31	0.0025119071436182	0.00116587810556591	0.00303634972895673
32	0.00284696725717781	0.000969532925380794	0.00344873457713925
33	0.00371148556905097	0.00100315929291459	0.00109747580564701
34	0.0009623883094437	0.000494936388481105	0.000851375170441318
35	0.00142838905655976	0.000539771545192826	0.00091456317137251
36	0.00137405659599501	0.001788102597492	0.00315274867804051
37	0.000486278504077663	0.000418552591010037	0.0007948385380292
38	0.00174335033454273	0.000737921067050485	6.98393694502644e-05
39	0.00042532595226956	0.000106292127619009	0.000216169476869866
40	0.00892006600648453	0.0166934957692835	0.00238784129834714
41	0.0044916424479177	0.00185962014014923	0.00230137350759919
42	0.00354741465904696	0.0010292949086563	0.00459276996241977
43	0.00454469263855694	0.00846088616468533	0.00254747414280488
44	0.00244188924163903	0.0035720497414351	0.00314609730952143
45	0.00511127702424871	0.00456624200300735	0.000262729056503376
46	0.00518919728739674	0.00309313371992538	0.00258405666965978
47	0.0037939086870537	0.00394866505781357	0.000359173900029931
48	0.00343409778190861	0.00254412175828831	0.000375802321327613
49	0.00368771884508274	0.00308061268225833	0.00516478765506003
50	0.00432002701951475	0.00283380061226234	0.00189896571219528
51	0.00329731238311029	0.00431828171558337	0.0026771758289268
52	0.00961714372227035	0.00241541205231344	0.0129502145066347
53	0.0108372086462805	0.00524401834763967	0.0118926469121022
54	0.0131542107612207	0.0036659848624482	0.0181981442681832
55	0.0028963793796563	0.00146928089165535	0.00304965246599488
56	0.00497419342314213	0.00220802211401154	0.00454288469852672
57	0.00429163815976851	0.00195792942279274	0.00236788719278992
58	0.00508047272580557	0.00207018134563318	0.00526788386710566
59	0.00395610092251568	0.00156288795054617	0.00273371246133892
60	0.00434415158625289	0.00471020659766828	0.00306628088729256
61	0.00842188923030734	0.0030090951396011	0.00218164887425588
62	0.00616419955447979	0.00102563154829083	0.00774219295620074
63	0.00188890288120386	0.00116188668307816	0.00291995077987296
64	0.00377750756009947	0.000414670522563047	0.0117396654361635
65	0.004099566053019	0.000833441821654604	0.0036915095280854
66	0.00384272440491567	0.00164610637556475	0.000429013269480196
67	0.00213402517859262	0.000927267588626939	0.00772223885064352
68	0.00278407639036603	0.00130863980577848	0.00243440087798064
69	0.00249210651034981	0.000776413689398109	0.000325917057434567
70	0.0216760275850256	0.0558168175469931	0.0798430277029499
71	0.0269932729435887	0.106010212901929	0.0113904685889122
72	0.0232223854747326	0.0267016322566863	0.152130100768233
73	0.0098577631648044	0.0069207438546173	0.0364528251687785
74	0.0241667921849882	0.024375125039511	0.0297748511756294
75	0.018132489555986	0.00670908910872575	0.00221158003259171
76	0.00486523029970435	0.00558328925909849	0.000143004423160065
77	0.00443665394227477	0.000391050049758822	0.000239449266686621
78	0.00811670898803526	0.00903023797790381	0.000754930326914763
79	0.0123299497609625	0.0049833729914875	0.00410056869200838
80	0.00507274928602167	0.0058669536408307	0.00521467291895307
81	0.00537575265144346	0.00202671311443097	0.000555389271342579
82	0.0218793419187965	0.0583934721324076	0.146582859423326
83	0.0165154875394525	0.0248014964444354	0.0393062622634607
84	0.00895051246215775	0.0164196185741994	0.0263460707040474
85	0.0259345951088082	0.0772441950637695	0.0129901227177492
86	0.0201557922175221	0.0633904597019698	0.00151983770660813
87	0.0122183028167504	0.0337406971834062	0.00733978516079683
88	0.0127299881574917	0.0265079115734794	0.00391433037347434
89	0	0	0
