hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10	hdp.11	hdp.12	hdp.13
1	0.00527473407446468	0.0230635942434813	0.00584844885939541	0.0012763260341939	0.00912118130898596	0.0632022406243042	0.00531684773392671	0.00279685000567081	0.0205373075474521	0.00743369526598127	0.00371691378918541	0.0091452074019673	0.00937466772951279
2	0.0025140002010235	0.0255705565875243	0.0113940675403414	0.000662288916565891	0.0125700901379382	0.0344534600254322	0.00383559484260715	0.000387277403254369	0.0239202342472362	0.0247079932969768	0.00770072439045256	0.0362820202853116	0.18771151277523
3	0.0027170057145632	0.0134869233521448	0.00117688202430255	0.000264924412921136	0.0103484852190786	0.0927310794508205	0.00286749615617061	0.000649859033004879	0.0186562851521451	0.00278601684389843	0.00127368091579581	0.00613116263071258	0.00450661017727594
4	0.00314446341348051	0.0165668467161074	0.00243078243308428	0.000286187114302831	0.00914940255517003	0.0534921289145045	0.00212241169755341	0.00195339830972197	0.0209335498105169	0.0101394361772073	0.00137409389941102	0.00891325629878469	0.0416023097399529
5	0.00206840816155413	0.00826979940891368	0.000550029359720291	0.000333389995431094	0.00329720361576709	0.0930606761009863	0.000928402494624545	0.000731784869796504	0.0121593509688474	0.00571014392450294	0.00103765527720456	0.00561462423847975	0.00173173872859863
6	0.00095479699734099	0.00800572056389697	0.001197089417821	0.000328998441951071	0.00515190903976715	0.0388669889009648	0.00212087836825595	0.000227362037086507	0.00977585566789545	0.00139799354708956	0.00123888959329067	0.00220133619670275	0.00860222732114332
7	0.00145626779630772	0.0089355434150339	0.00203896740095412	0.00517813283824665	0.0032715098192	0.0522643017823143	0.000529225767519338	0.000505665877156961	0.00814480507490395	0.00487456157451837	0.00131194320357436	0.00406486244287911	0.00120136425150194
8	0.00249584970275785	0.00472998601777992	0.00125758313131134	0.00600753458198689	0.00249976414352653	0.0266733920304043	0.00103863183411967	0.000680382679980348	0.00582814409544063	0.00120331670140265	0.000518153862990384	0.00289733612515272	0.00348345300838092
9	0.00307974099874512	0.0121369145541877	0.000584449017057805	0.00135257951550117	0.00455801661594297	0.0515398458627562	0.00210208088686858	0.000670691537162345	0.00709688795875756	0.00128982832325402	0.000566624872161286	0.00511084169073294	0.00149203211439479
10	0.00553135088169465	0.00745185642811474	0.0104461280999632	0.0328500016428043	0.00151294065851127	0.0198397450350432	4.54319791839758e-06	0.00308972508898069	0.00197450822076454	0.00169507959583141	0.00607929358914756	0.0103960132561082	0.00258754167340383
