hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8
1	0.0104568597889901	0.0124141505116449	0.011084050821716	0.0202281223536188	0.00594844435385212	0.006357129122782	0.0360455209633072	0.00531007330595191
2	0.024886745827568	0.00670263540961196	0.0106211511694478	0.0322749599301833	0.0199617592093063	0.0226183800571725	0.118818660915281	0.0081151721106537
3	0.00518662374510124	0.00862666895055197	0.00424422523066278	0.0138898811116559	0.00504947559232422	0.00201396534755645	0.0161907069231078	0.00985447516057832
4	0.0111722619903542	0.00860448453073487	0.00657249977717947	0.017850806108933	0.0121867595139476	0.00710763720395704	0.0454283533455709	0.00403631740390114
5	0.00444458232357248	0.00311211084668071	0.00278271548909977	0.00936904544345195	0.00502633516278123	0.00271414569288946	0.0156736947738435	0.00948581853586604
6	0.00245264544274607	0.00253600784316541	0.0027754920569069	0.00797674120074361	0.00584591255699408	0.00178933075109823	0.0143297277856465	0.0036227602928457
7	0.00376542405106322	0.00434864359570612	0.00475827713565832	0.00888616322536654	0.00806813231746848	0.00250923991124687	0.0122003401231135	0.00216703926193053
8	0.00302157921376773	0.00378480040314237	0.00386852440480095	0.00428279979980495	0.0051499149035321	0.00302000651607233	0.0110059522547138	0.00997027115167384
9	0.0022613415297837	0.00472398408654916	0.00644181918304535	0.0130472781828791	0.00405523719001825	0.00340816345832343	0.0169150691682154	0.00358967572396126
10	0.00222488146121148	0.00408288462497325	0.00752378109169919	0.00572750019387594	0.00740456819158405	0.0100260467430829	0.00672280166702742	0.0026703973456723
11	0.0102822796866585	0.0179756721241348	0.0121220368516452	0.018879990765242	0.0125347275688308	0.0113047392764369	0.0369740661237531	0.0130022355715832
12	0.0043411324513509	0.00289312078439265	0.00537309239038006	0.00844791193698897	0.0068848932259962	0.00531103118492246	0.0184902002423815	0.00621753576678215
13	0.0054213379694222	0.00842387394717522	0.00507209644143142	0.0125045273788222	0.00677811491414224	0.00571275436209017	0.0169663053287892	0.00689340624542133
14	0.00680697592558828	0.00774865458845371	0.00495426273321686	0.0115709822475831	0.00908071074106118	0.010058871040184	0.0272487372471372	0.0040859442572278
15	0.00569980022341012	0.0123590354179668	0.00645816013958589	0.0117787846710145	0.00664321113340224	0.00695173249165045	0.0168601045546421	0.0133425339943945
16	0.00787211245273987	0.00826233418065132	0.00456137390339123	0.0123519853278556	0.0158261459528435	0.0049700350971764	0.0303219046092539	0.00845783371695679
17	0.00543035504825583	0.00427798211036277	0.00411842692375999	0.00902708290359409	0.00366868123799821	0.00246687217444107	0.0148860691004217	0.0111164151451704
18	0.0046076867577855	0.00205255614463671	0.00260777666709992	0.0067634444119861	0.00918379643117956	0.00318138907717805	0.0138224577232518	0.0057307199674826
19	0.00682308508889779	0.00503244698431786	0.00322150958344749	0.0100022165252369	0.005411721784585	0.00330832110482048	0.0245803275353751	0.0051375609110545
20	0.00569678102173324	0.0036230444142031	0.00673181528003905	0.00891138110093734	0.00299108514951856	0.049293663494122	0.0215012668120656	0.00196144229814868
21	0.00252133059230347	0.00176502357667595	0.0040002755727617	0.00379425278887299	0.00275352648452933	0.026994881677824	0.0124491442017685	0.00458693915747782
22	0.00451732009283039	0.00256653844821583	0.00332683757762131	0.00507296838760442	0.00319294847106382	0.0266778511785741	0.0148490251157815	0.00735895339329518
23	0.00155164001346496	0.00162934401103046	0.0054989024618304	0.00559801194031401	0.00276386582538897	0.0154886174795502	0.0131600359070069	0.00270348191455674
24	0.00118143995818993	0.00301059442266388	0.00247473139890917	0.00656170140741969	0.00578793839574541	0.014835640784416	0.00693544376067646	0.00554402847163471
25	0.00161625903458953	0.00174934745156153	0.00268203449120638	0.00445704628179037	0.00154702387612288	0.0101163456568812	0.0100998980849423	0.00171567121500716
26	0.00131516289957429	0.00372432299356302	0.00194517382024882	0.00692162579605615	0.00384112667304998	0.00921498275526123	0.00947616397992873	0.00348333246683272
27	0.00195489593676379	0.00161146241727925	0.00249638993094022	0.00336031692695605	0.00129444854940894	0.0112388767037661	0.00822364431745075	0.00247425311585743
28	0.00212279597095574	0.00205679410397799	0.00215390042279902	0.00377052430827533	0.00634441649129791	0.0114987749518688	0.0117791852977396	0.00147462649884913
29	0.00173509535294069	0.00224060477928513	0.009681257936952	0.00265385997456979	0.00232345913972499	0.0910216474741532	0.00465026289001372	0.00279091970375132
30	0.00106585248996534	0.000862640948365352	0.00813386699830769	0.00558246876713282	0.00596389182144598	0.0575067134674667	0.00573075253291252	0.00456567050605211
