hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10
0.00982686619846297	0.043211515544162	0.00388572960379224	0.00109204369195716	0.00319590073085821	0.0271607092548368	0.00729271080838722	0.0292922872142276	0.00915535257838112	0.0157720636752859
0.0183718465411772	0.0261340062057109	0.00880900423576905	0.000148473788279039	0.00428735648571312	0.0328087447343312	0.0065981349382731	0.0248926166438443	0.0208460937530054	0.0113231995831374
0.00389018600003864	0.0724086279697603	0.00326339159750008	0.000992413984188959	0.00418148474945361	0.0181838229400145	0.00378515723633022	0.0318002192006765	0.00913154399595146	0.0227232208387803
0.00880811635993868	0.0324892334455002	0.00354900307787357	0.000579918925225457	0.0105905530728941	0.0252756842879902	0.00415953528147513	0.0210854456117128	0.0112705058779092	0.0123540859094788
0.00200326127278177	0.0466582037337553	0.00568761713779001	0.00143958783129541	0.00421374790698706	0.0136836530547559	0.00290026494715365	0.0202878752300198	0.00292287073008	0.0136683910991347
0.00113205119577905	0.0200529151178834	0.00150719532607968	0.000793758120637433	0.00671379939074908	0.00950272768258587	0.00260980187628397	0.0107898683201233	0.00313042135656896	0.0049826635593
0.00138119573536801	0.0332225280725922	0.00579818834965666	0.0094501261107329	0.0117131103003959	0.0102917181769815	0.00174074946552654	0.0145657621857866	0.00569038936900399	0.0111940416023939
0.00362952995371782	0.0187561925032592	0.00190358346464435	0.00875903000120936	0.00868956136362796	0.00732400994731112	0.00171371532674052	0.00930241255745907	0.00305275621901589	0.00382731253767365
0.00126830153751533	0.0259451444834852	0.00354982486317172	0.00228701117661201	0.0052781680862984	0.0102128462022383	0.00224787744579722	0.0107300192959709	0.00785496329351436	0.00595377224980111
0.00164977288278406	0.0103916318281483	0.00152901372574567	0.0317303567080218	0.00594175417586114	0.000779429742254475	0.000724058753355392	0.0039898031058337	0.00595185472674936	0.00385642943364333
0.00661452657392464	0.0277712391571126	0.0102900667893674	0.00421983914205216	0.0141632621378909	0.0406301168532048	0.00288537658086569	0.0349883491368367	0.0171824663214548	0.0287803997530591
0.00684564505634827	0.0228716428229635	0.00996274970511262	0.00222973918344492	0.00524358155899168	0.0270413775307671	0.00175892614579727	0.0231559877037018	0.00790433301438026	0.0232639984803636
0.00513968417607556	0.0193573200243221	0.00530667856283064	0.00221521030554397	0.00523539696092673	0.027421150911836	0.0025638914159543	0.0223513666439498	0.00901114848871096	0.0143926700267709
0.0054338383368412	0.0211250956029486	0.0197404333610809	0.00216649711582504	0.00669716617532676	0.0241899043567738	0.0030647925888959	0.0213774923962366	0.0125045598271244	0.0138497310037264
0.00386697791411942	0.0198062299043597	0.0168805794342394	0.00273039646246401	0.0112629046029651	0.0291691779152582	0.00359065696245564	0.0185858985004426	0.00619968505332319	0.0120486518321382
0.00529743993714051	0.0237881731524676	0.0137764087382567	0.00161762839512262	0.00536798744957892	0.0250640109277536	0.00557614094525314	0.0219109655773346	0.00943659054932937	0.0252463558027874
0.00340222396387741	0.0135282617751593	0.00772856201502084	0.0027200342747719	0.00634200742316643	0.0173449980826885	0.00301994558330107	0.0130186736127324	0.00495548664091641	0.00803987588236082
0.00394722533082257	0.0103004652210545	0.00960198595922293	0.00187693759729867	0.00706124877957082	0.0163980605785839	0.00164044889263928	0.00996783414223297	0.00541849593941863	0.00399982165515258
0.00415298888684322	0.0114769702855997	0.00727600485132733	0.00167603477515285	0.00464763721214637	0.0171780487364502	0.00303728269404428	0.0118183919146769	0.00815590842951587	0.00870737223132438
0.00431063360443487	0.00972817449322862	0.00677471581945328	0.0516409985824309	0.00178593210163053	0.00816813129210655	0.00156625893205777	0.0106816559687613	0.0114068852776911	0.00875819557253976
0.00457306634632846	0.00633434458005695	0.00442502620570593	0.0269798862956054	0.00112614788987861	0.00351500629427464	0.00330614084240587	0.00644672973836574	0.00823348630286944	0.00568406272032582
0.00381541672801819	0.00587967407179262	0.00402046130342462	0.0341149833285489	0.0019310899086018	0.0057128286121465	0.00177561958656938	0.00644188865948902	0.0066704245054976	0.0063068493499213
0.00420284740635389	0.0057435360175754	0.00481233361672599	0.0277387838353333	0.00362239749582982	0.0044961763675501	0.00178095085306911	0.00688813804470364	0.00735297598590311	0.00470301167510336
0.0039262751288604	0.00657094334044012	0.00258825388580151	0.0271390494985563	0.00176074466113388	0.00324007967473949	0.00163869978945695	0.0075318064155707	0.00476975933631853	0.00426480702229132
0.00179068705039886	0.00543902731275372	0.00436129675583407	0.0243094305441211	0.00270825709776265	0.0023821502348163	0.00116330753732639	0.00488316145780642	0.00414296967939213	0.00437414204734821
