hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10	hdp.11	hdp.12	hdp.13	hdp.14	hdp.15	hdp.16
0.0680950187796819	0.015633389060427	0.00816038429579401	0.0010196017525641	0.0128362855683634	0.0110180173297107	0.0027650945881651	0.00521628153169171	0.0053905432086219	0.0221739109780736	0.0172143002583658	0.0231158630522105	0.00722631886713269	0.0186091473930099	0.00244546780775324	0.00320724809771032
0.0376183645962517	0.029646849649151	0.0071723526560519	0.000682390004119028	0.0181285236968472	0.0131749255678151	0.0018271931880794	0.00334603510425661	0.0153605567083836	0.0249814710095166	0.00892075643429631	0.0349817968215997	0.0100050105267563	0.011741210247305	0.00420919083725764	0.00786638167332018
0.101278259041582	0.00897552466345383	0.00327746509474246	0.000128159926176911	0.00169135838849224	0.00855295692657593	0.00177634140576453	0.00151784874665233	0.0039555812519484	0.00929291464749484	0.00459079531447969	0.01343299608774	0.00541218267148266	0.013160722798198	0.00132406544287192	0.00748025386796723
0.0581733526037905	0.00995168336453931	0.00234132593116587	0.000143921603834971	0.00611513018411376	0.00632891294261144	0.00065798918863021	0.00403599299344324	0.00960489278241122	0.0242100990202338	0.0129407050486359	0.0149536797619017	0.00737343769799428	0.00541725041723858	0.00147753673768319	0.012152916669824
0.100022002632677	0.00273591781085552	0.000846686682388733	0.000221310904891098	0.00109054651252492	0.00423074125568885	0.0006257210876289	0.00205212114083629	0.00469889214061176	0.00726422193480165	0.0154225074185955	0.00384474539256241	0.00428545354567426	0.00685392084881147	0.000715160489879473	0.0184094880681613
0.041593546957191	0.00102387746629047	0.00132138903308076	0.000221190576756956	0.00194235332334123	0.00112538472255201	0.000776058202111019	0.00334284242568859	0.00332745780122803	0.00723122769781353	0.00385453925739048	0.00246269162464486	0.00304438908193432	0.00195392011899739	0.000875812949642137	0.0230134820835156
0.0549900832132676	0.00485044773041929	0.00338400826732658	0.00626633608918374	0.00217741521678845	0.00292870916344789	0.000917965235310279	0.00487028463161294	0.00475815101330612	0.00955855060254039	0.00780705684171024	0.00849852567100036	0.00329578732115849	0.0127774979083093	0.0049448023852649	0.00962715933659783
0.0281426319498575	0.00433352561165388	0.00282077415939938	0.00666165717101774	0.00215013091532066	0.00137735230410516	0.000263159768811504	0.00148909921597223	0.00278957309349626	0.00684619327003702	0.00321257315391951	0.00591073901261448	0.0105522739769981	0.00493504147204757	0.00191380455741468	0.0116147149967064
0.0534538906260708	0.00575718588054207	0.00370791342163173	0.00182713563201949	0.00197484269351565	0.00213708712971909	0.000592718895309063	0.0026559075558224	0.00360015390369254	0.00813217369341944	0.00918196892365795	0.00502655122782254	0.00234053213886716	0.00271655166617279	0.00516028552954457	0.00449785581043552
0.0194704675933578	0.00452207135200309	0.00937778684469142	0.0343570554089516	0.0101503669224645	0.00162257245001214	0.00224891269206587	0.00734899081512647	0.00504133014539367	0.00115744153037659	0.00954446981856135	0.00313090204801051	0.00450569584126279	0.008465070010678	0.0365442897625441	0.0223889582468966
