hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8
1	0.00566673804228404	0.032919194734223	0.00123557799478461	0.007045377681719	0.000651028552129705	0.00168989973079768	0.000872018442570756	0.017360540282663
2	0.00637137286474128	0.0465401325568343	0.000306787442088403	0.022128323393209	0.000538508407195969	0.00408053425483467	0.000749769285286368	0.00633679628913535
3	0.00361197721440998	0.0203321939346241	1.68564528620002e-06	0.00428192469819672	0.000271992169970022	0.00134922563580952	0.000300241315576299	0.0147895221668174
4	0.0049518114419418	0.0258661248283609	0.000512481724985514	0.00698056441481949	0.000261299361658996	0.000573723090619975	0.000406881080140223	0.0164725924583306
5	0.00200473204762252	0.0132674570690797	0.000352345422796512	0.0048398528796381	0.000885493163440897	0.000470336409810564	0.000254450006823052	0.00463931363953813
6	0.00229320788289532	0.0079505432632977	1.09339153699461e-06	0.00340221701503023	0.000444881570180211	0.00104609547791985	0.000424428967841135	0.0100686199238881
7	0.00304957147919364	0.0117333537021833	1.50341336336758e-06	0.00486968498199886	0.00938615070862098	0.00247258581920423	0.00608613039750823	0.00753351056462489
8	0.00181164505068708	0.0095176690721875	1.36673942124326e-06	0.002808319167142	0.00942088223636807	0.00139744885105949	0.00568278819773929	0.00162224525485324
9	0.00186441440980229	0.0130978933757427	0.000168701202562126	0.00285330338084029	0.0032747149770307	0.00148348490609521	0.00189615238950838	0.00218090733855289
10	0.00570519796272323	0.00463701033488965	0.000338951376468328	0.00225009591050417	0.050662463246598	0.0125078420346786	0.0242511920729801	0.00104575093149025
11	0.00932737513867051	0.0299381265147651	0.000676444897553997	0.00792877380484107	0.00409855253231562	0.00747673678035334	0.00299355468451513	0.012695088976769
12	0.00411970492340402	0.0145772114930589	0.000342641572905685	0.00419955445710863	0.000483070171291017	0.00256670175974784	0.00356792398502995	0.0143571514242952
