hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10
0.000379536525355221	0.0866388916120868	0.00225920966805746	0.00132550853686802	0.00137085728467207	0.000148605862003953	0.00110244096756537	0.00316401343920629	0.000856795516965054	0.000930709600546794
0.000331298102031209	0.0465087241877978	0.0072779716896816	0.000704719744140386	0.000385561031428709	0.000174364861487359	0.000633055410535265	0.0154436662626343	0.00105317508594605	0.00103361001787287
9.18256351779867e-05	0.0906050338455708	0.0067505265845747	0.000426160124476319	6.03106921929376e-06	0.000326074804817073	0.000596611339561735	0.0120191721495239	0.000389197723617382	0.000809787902317785
0.000179744186132573	0.0595488027284723	0.00174771725296691	0.00029170876656179	0.000586865774897892	0.000154732765982025	0.000777689884480428	0.00487531751975732	0.000354844149509839	0.000651800121257998
0.000120588567096138	0.0971038771249347	0.00131163131670633	0.000599973746423951	0.000395058778230746	0.000367240448786453	0.000658214332492742	0.00472615187369771	0.000197236266589659	0.000783615007537867
0.000346763296933375	0.0423395929619225	0.00118859548022897	0.000488211321334561	5.12878327310021e-06	0.000257394974017783	0.000773107003452427	0.00222195848133671	0.000250657481758674	0.000491363200602883
0.00347029817676522	0.0522192114598837	0.00147065504958616	0.00937785444954834	5.65115934721226e-06	0.00360751131124797	0.00584222701615561	0.00550513777186437	0.000670855420272532	0.0021882513969417
0.00374074098656354	0.026604457361523	0.000807469134089244	0.00757266290443489	5.98358048528357e-06	0.00226245274137755	0.00526107703460132	0.00306160185921535	0.000634800689484922	0.00110076030797163
0.00154192654374354	0.0477842948202275	0.000864098324742267	0.00248316581799304	0.000196508381334154	0.000702172449009492	0.00196462478826855	0.00230691404041271	0.00028187799032595	0.000407361367915379
0.0257363200283731	0.0157558625237993	0.00175177689809651	0.0295854740490513	0.000353506135971833	0.015305623703142	0.0167100132134001	0.00152577903414345	0.005401710954853	0.00362666398016767
0.00322731649238199	0.0213321085197212	0.014919939166618	0.00601664503126266	0.000769554934635082	0.0216428251281006	0.00191056868986318	0.0852350308480345	0.00263758835902645	0.00356978545464036
0.00121652652411689	0.00278983802627623	0.0111925331072923	0.0047042111117148	0.000382616729920077	0.00683970506156864	0.00301961025740745	0.063916887235333	0.00112331414302133	0.00182797199617232
0.0014153799645317	0.0120458018686714	0.00465825409849479	0.00515718058994696	0.000193801523495574	0.0066238495214181	0.00185631707605559	0.0410234035240812	0.000519513668432887	0.000758538742427498
0.00189588972958454	0.027723506008052	0.000543054726520748	0.00383267287883472	0.00058629591008977	0.00439871076288844	0.00361985036283435	0.0112324231465785	0.00062742085151312	0.00112038997905657
0.0021682469607109	0.0159225574126983	0.000941563215187254	0.00687851571322522	0.000192519327677298	0.00231956133707767	0.00434615097899567	0.00898559641434032	0.00114115793035614	0.00122972395711067
0.00145194041775467	0.0294632190043666	0.000451203826010837	0.00413902138384539	0.000584063939591291	0.00206299520152907	0.00253205740920319	0.00408356855102219	0.000747028076220288	0.00108496884073011
0.000650020953008493	0.010512801088612	0.00288026675916711	0.00325283276543392	0.000193659057293543	0.0159106270304409	0.00501300709226647	0.0152331413872782	0.000638031663323323	0.00114904856775413
0.000851501312428212	0.00491811487371059	0.00216000566383391	0.00272870883479894	4.46394099695759e-06	0.010411722584254	0.00672213235291587	0.00963695160682234	0.00052700365324009	0.000978961306006979
0.000922513025984908	0.0108376303831954	0.00268972645733741	0.00335439528548038	0.000193611568559533	0.00759209537076976	0.00525293577325294	0.00434755797284896	0.000543648063922761	0.00112254668407335
0.0554134164308054	0.00353304627961399	0.0319010802395493	0.122866522967253	0.00185191816019527	0.150581536634993	0.050628291091214	0.148473984125372	0.00939590445427805	0.0177977877762785
0.0202282285543322	0.00195964705479507	0.022449151429532	0.0436164229671922	0.00132308361825782	0.0352643140688033	0.0483863941801353	0.0680036575188345	0.00752413032617623	0.0163014000378557
0.0356062556916474	0.00162663839440046	0.0117932919727539	0.0764494701229183	0.00111650762531351	0.0631835753858572	0.039171057238745	0.0635849596818548	0.00330811333879278	0.00620802055932061
0.0298321062650066	0.0034482329989976	0.0177410837699539	0.0713559164980408	0.00112714510173179	0.0307561803762481	0.0229462115856421	0.0227161603631133	0.00257519629604096	0.00512049291602822
0.023249493382106	0.002699571835119	0.00543711131113535	0.0454399700825499	0.000353981023311935	0.0172938284216284	0.0532216308480886	0.0134688552130959	0.00289055892432852	0.00845903572768287
0.0299947122184677	0.00329112467863008	0.00281706208696613	0.0649579887950743	5.12878327310021e-06	0.0175715380640085	0.0218025403300569	0.0126789044776711	0.00139017544812108	0.00261575419645448
