hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10	hdp.11	hdp.12	hdp.13	hdp.14	hdp.15
1	0.0012614120657552	0.00178858827517874	0.00545443765961558	0.00316241968979272	0.00823444523260781	0.0123044656144733	0.0148967894399199	0.0212893287336739	0.0653666127260739	0.00169529678540207	0.0133845974822716	0.00381537259890967	0.00671644789145115	0.00621831897417463	0.00705089354220868
2	0.000665795380345193	0.00280766967739979	0.0061370658334483	0.00253742539532683	0.0198412545314035	0.014303399701222	0.0169142024485484	0.0256902939773018	0.0252553927758103	0.0116470043538852	0.00463287201078693	0.00596340792880151	0.00713215918609143	0.00625413224811137	0.00373521317649122
3	0.000359432565753771	0.00045823233065974	0.00461021116450912	0.00139438799315191	0.00489528955424572	0.00329269711056867	0.0112233736008238	0.0198395730539851	0.0906289623786181	0.00565043036875246	0.00207932561804431	0.00209561147804097	0.00169569479537044	0.00147885291479421	0.00068714431920459
4	0.00019875367004514	0.00076805542840283	0.00413397409428993	0.000745459539884139	0.00752742837958536	0.00712574797700047	0.0119954093327822	0.0202234795293931	0.048162980399985	0.00838478678370646	0.00432757548924227	0.00168134061479488	0.00184097252875034	0.00216467910474034	0.0013926570163223
5	0.000359016210842383	0.00058374531756885	0.0032936074128446	0.00116871767713392	0.00604336770263255	0.0015667468484758	0.00679724397737922	0.0117766769515298	0.100208099083297	0.00331723585616103	0.00885900643123399	0.00078866732113004	0.00145342670682505	0.00269296477645862	0.00136129436338101
6	0.000353225396026717	0.000475244973002528	0.00172145084503978	0.00172423206026268	0.00305364827673166	0.00130853251702479	0.00532858388459738	0.0111286127877133	0.0365946595073301	0.00723516659851386	0.00113477732928377	0.000907386197946232	0.00197755732188867	0.00236448367314019	0.0024639262167895
7	0.00506277723761411	0.00131481031182014	0.00298151424652842	0.00964684737836957	0.00451490297616024	0.00213145499503435	0.00633753602254114	0.00895597272018608	0.051879480675988	0.00607559072347684	0.0037564557831575	0.00170938904508451	0.0126235345598922	0.0276622545450978	0.00776008697062397
8	0.00497313025440822	0.000753229681072998	0.0020891442719469	0.00775859149676438	0.00259911522903133	0.00126300219001286	0.0043430814473614	0.00652934460519471	0.026181542070948	0.00772917840826754	0.00157471578115895	0.00127275317603952	0.00903899545629365	0.0209198374200995	0.0161221322619873
9	0.00154464023654178	0.000693370239819771	0.00279256571188903	0.00267742911457521	0.0030227430222092	0.00277768843248009	0.00713870981294382	0.00984569993378501	0.0457228860454342	0.00592269228681357	0.00220261220485299	0.0011735819403726	0.00512538873633914	0.0150038076030763	0.00715884598090425
10	0.0364376589556788	0.01555677341136	0.00549706373674068	0.0180614733713461	0.00157037634406082	0.00484282518329197	0.00668963243834313	0.00161639612453501	0.0246522757974561	0.00685842233545393	0.00491567413754544	0.017654372104723	0.0467938202545854	0.0790485099070812	0.0455750383575123
