hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6
0.00474491884868854	0.00175699174451129	0.033100574906954	0.00185361761853382	0.00786035873625636	0.0155415991416656
0.0101996831561913	0.00780661390070943	0.050138079618387	0.00064437353562427	0.0197389644627737	0.0246304268777188
0.00225054786999492	0.00104685761177921	0.0156254649792209	0.000523326605604711	0.00629032263629435	0.00673559080073802
0.00297055916071609	0.00273017253443131	0.0236411063806707	0.000321120374989095	0.00371704019644341	0.0214538712588157
0.0027615060355052	0.000728716948367083	0.00922402672741656	0.00118095063928548	0.00268308663473346	0.0118056896079584
0.00063358304605148	0.000537587272552029	0.00692290547816543	0.000498096205195761	0.00360214688333774	0.000452511032201008
0.00445413572147473	0.00377815754402205	0.00955234979653441	0.0154268923622791	0.00352995040956188	0.00392804715452264
0.0022671523110891	0.00115061120744955	0.00583740451698482	0.00686198823496446	0.00921311536496223	0.00838402384661313
0.00126160140086807	0.000742498699175408	0.00942247489403989	0.00540003174220339	0.00092509818547921	0.0148314082161279
0.00304299724876437	0.00635477299702078	0.00678693218700573	0.0380427017720159	0.00358403307271298	0.00319989944199284
0.0086695872705858	0.0074430968502584	0.0346482701786118	0.0017948298780126	0.01139608831397	0.135639284062903
0.0074600997633363	0.00154745523710985	0.0161413959930262	0.00283658222007784	0.00328049736038651	0.00300596614247813
0.00259112191233863	0.00273461063215769	0.0203824403412297	0.00188104887221585	0.00813844885746708	0.0133347100203361
0.00368289192447153	0.00381891984928594	0.0338484891144312	0.00112009818074519	0.00550789227354545	0.0327810124934345
0.00371471150119721	0.00242557714326216	0.0213916075637276	0.00392119447794569	0.0113451971317385	0.00101635414375306
0.00370444109791134	0.00283531750398612	0.032767693322862	0.00127318227387395	0.00926193639740803	0.00166818551156642
0.00353228673068751	0.00292861654726754	0.0171609879159879	0.00839046948851603	0.00403411813861792	0.0761017611118843
0.00387861219887131	0.00139990911083828	0.0106404294350865	0.00935029109687918	0.00392690163096751	0.00367036726118596
0.00174198737681538	0.00329678617600422	0.0194093257170529	0.0066082321214989	0.00464696873142256	0.00453319087615653
0.0318847993885861	0.046805009047175	0.0145736823633854	0.00914781259575555	0.00387937444213776	0.0109742903702241
0.0259511728595144	0.0318942215758621	0.0139452550215984	0.0299347583139785	0.00253964250583351	0.00571923665698497
0.0152164801206634	0.0244906496430257	0.00931971887821473	0.00547817337800234	0.0037016865855329	0.00103341309139556
0.0109510733299699	0.0169391576178144	0.0129274107330638	0.0113154715560702	0.00253015431931577	0.00509164695161095
0.0160470308282774	0.0166015267210165	0.0127558370287145	0.0598947016499479	0.00254266147427097	0.00141589265432736
0.00666325091726839	0.0151864884814975	0.0100774222827276	0.0054480194192402	0.00144599962530289	0.00212069654376742
0.00699266569960549	0.0100907768618945	0.00899078474810838	0.0316588659275354	0.00207946545972334	0.0020479715564494
0.00836698010817087	0.0107358793891563	0.00762349912269363	0.0355397416810866	0.00109096893705744	3.23222165857863e-05
0.00704614649053411	0.0088818214428226	0.00742875398566057	0.0183424330296799	0.00264987798192138	0.00216469067189808
0.0176117099627655	0.0813052794081692	0.00795564743359945	0.0253199774060857	0.00978715064928523	0.00635311123780622
0.0210474175556448	0.0560453979890809	0.0109807292995788	0.0899050377191083	0.00821564819322502	0.0024115964930395
0.00753595135996759	0.030877693714964	0.00289328823198094	0.0174920641655368	0.00265056803184994	2.42416624393397e-05
0.00896043015287327	0.0358835819762461	0.00607702597301288	0.0250077058226069	0.00510567942143454	0.00310203495288588
0.00969179490759046	0.0443906948830251	0.00930659328818187	0.165449349006888	0.0138129881887604	0.00224100701661452
0.0040375905723524	0.0323006457371697	0.00251078849562321	0.0222571383938513	0.00258087298906512	0.00251754153629291
0.00345836223518185	0.0185445666019386	0.00233117322866527	0.048480032872126	0.00237523811035347	0.00185403825693469
0.00624829674698234	0.0178450025111274	0.00335864783837847	0.0663189923540769	0.00592847770500435	0.00134316766700934
0.000753055846456948	0.0125027537378984	0.00248745818708251	0.0291157686258836	0.00600869600919975	0.000909511261150042
0.00169690964312067	0.00191919954183433	0.0014522719876945	0.00178482393684323	0.00473676147837677	0.000483037570087584
3.02510060420222e-05	0.000134220834089377	0.000731330012249451	0.000122045255215597	0.00147420541613288	2.69351804881553e-05
0.00541163608308629	0.00425864349229521	0.013700500653267	0.00356710668227835	0.0273487488187208	0.0134478377783863
0.0119550631388914	0.00747121580152853	0.00394576745734333	0.015983345213025	0.00873430697078087	0.0028272961119067
0.0114948295615371	0.00964814398258127	0.00091429389342434	0.0132989848961339	0.0117160989683409	0.00422792549729077
0.0086760109410046	0.00552288540014445	0.00791825050110362	0.000992221798816372	0.0118096869899022	0.0265966950533541
0.00601729857096862	0.00206099318951631	0.00466817597916077	0.00088651277408139	0.00219893035360573	0.00582159034283996
0.00894490130310503	0.00458300959142762	0.0038042090687488	0.00250189369810623	0.00204047763875955	0.0068361488078938
0.0035948204152761	0.00101671484394983	0.00619131882030081	0.000858854628309349	0.0015697773312388	0.00379696260948029
0.00388686586842105	0.00146775646108661	0.00292464788191046	0.00133051790501911	0.0013157527012867	0.0195513496770023
0.0043784335125276	0.00114497421839187	0.00335105846090138	0.00116985561608406	0.00173901207621877	0.0105065160690798
0.00135384082645151	0.000315385413150767	0.00717958775699224	0.00032416072899521	0.000973832961683943	0.00501533060689451
0.000790626849022719	0.000274282138792658	0.0016304451507196	0.000190044814591158	0.0025568074978065	0.00323671085532666
0.00267596664755625	0.00096453007402956	0.00456768088899304	0.000614673361042152	0.00220841854012347	0.00380683884232594
0.0581683075596629	0.0279461404338849	0.00322335893552589	0.00840324351318351	0.00952286152664576	0.0112077286011214
0.0779196973226254	0.0320316651178421	0.00415717011692273	0.00852354169930604	0.0132076418889289	0.0100836337354157
0.0660805739654091	0.0330844951882716	0.00193166155438786	0.0105064651199357	0.0113249269150869	0.0101419932931401
0.0259701077484815	0.0107100592295214	0.00301584262383331	0.00330100763911633	0.00521194711043318	0.005378057704135
0.0444234978013307	0.0145782436134206	0.001921297960023	0.00675621114260247	0.00425165637859727	0.00657308187845949
0.0380350081821502	0.0159854780602831	0.00224056510529137	0.00537779631738255	0.00200554386112607	0.00356621789663176
0.0201688984626476	0.00880458644348018	0.00106210954654105	0.0052223525465177	0.00563667284146344	0.00524697315909264
0.0310009770328013	0.0138301244236921	0.00369588017670857	0.00302458500585892	0.00233590526442541	0.00781748721701226
0.0323936437183655	0.0155009939744052	0.00227889085048972	0.00727123349771287	0.00150551643164141	0.0109626184586792
0.0314748870526404	0.0260037329956375	0.0049931382128419	0.00817065643171575	0.00644834406993518	0.00329147905565257
0.0261013522983986	0.024996598283335	0.00266620574743679	0.00610800313065706	0.0125599437747318	0.00721862837082561
0.0185247824271084	0.0225966103206439	0.00489030886969812	0.00341604192875067	0.00924356381806006	0.00630013871617951
0.014709719749078	0.013490766683417	0.00102065516908161	0.00374122367215091	0.00432255900875708	0.0035913573984207
0.0148055818260023	0.0167200189807596	0.00125905450313268	0.00310168293804383	0.004584950494093	0.00326005467841639
0.0118812656229173	0.0184482153353138	0.00178105946316361	0.00506273396119669	0.0034124694092241	0.00785160511229726
0.00957917153250364	0.0135772628433186	0.00110934456095164	0.00533899776999109	0.00368874814937235	0.00223113078376886
0.00764368975778244	0.0131360213378899	0.00237342198540975	0.00545956822662163	0.00374222701883595	0.00492464883258439
0.00880300541130743	0.0131051251383523	0.00137052424865377	0.00319368768054229	0.0073830166981732	0.00830680966254708
0.00522763527250872	0.000936169144692556	0.0359326592703274	0.00193736348895597	0.0265693374244093	0.0174459164021782
0.00560263570666668	0.000701708896403921	0.0270243677556657	0.000537484672021244	0.101453728184503	0.0537285023590729
0.0153755780042918	0.0067073900354598	0.0405052897533273	0.00236866266285322	0.0113528739371937	0.0198664912887137
0.000595840247648927	0.00499514223531265	0.0089263422562618	0.0161117888251789	0.0128948767588079	0.00816405320595986
0.0160418694837897	0.00460471612392581	0.0487724316364214	0.000350616346690206	0.00814845458143124	0.00368203917273082
0.00464104959189339	0.00209675644789881	0.0253537392343428	0.0014231806345786	0.0126129913629901	0.0039388212267179
0.000662205726336179	0.00319610680168339	0.00421537978668668	0.00262600367134091	0.0476600234409961	0.0355454598508689
0.00037688271897835	0.000812210380438907	0.00242918741121971	0.00425431744449624	0.249040226805611	0.0136857652060317
0.00396884236010282	0.00181076037086922	0.0077725491190071	0.00105570620560076	0.0109197813507796	0.0228194849095651
0.00493209414755447	0.00161134294626401	0.0134399075841138	0.000151019375109688	0.00141408481610687	0.026612856161647
0.00555531715770959	0.00397580962863945	0.00816502137069706	0.00236993325855726	0.00896366231578686	0.0100737575025701
0.0102450746040227	0.0173221978986603	0.00722941366999404	0.0132791091490492	0.0171072002914771	0.0127232814232549
0.00734048504463088	0.00188107149779837	0.0350437488503651	0.00129623451021882	0.0229467478119379	0.0170086686389204
0.00786504495878375	0.00166217483881044	0.028928763768747	0.000378365249298251	0.00919042997356074	0.00701571667781484
0.00586658133642148	0.000792868633594182	0.024373401869282	0.000651702150131546	0.00580168103063097	0.00407888416525631
0.00326140951238777	0.000933958345081643	0.0231219000799671	0.000632620525361828	0.0336586516217381	0.0391484891608345
0.00584887889584874	0.000770810132998735	0.0129240376764073	0.000289060522670887	0.0108893328976818	0.0250569005687812
0.00329136921244568	0.000489004676127151	0.00566878834781978	0.000162568182491123	0.00508722058584549	0.00609722702316874
0.00268295052179064	0.00298729072898103	0.0100173672087784	0.000485117977647272	0.0118700663586514	0.0151025556997087
0	0	0	0	0	0
