hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10
0.00323846153297871	0.0145160798612768	0.0262115231412992	0.0170962587250223	0.0365165518946133	0.0115213813342442	0.00754297621397452	0.0137945492059405	0.0173216411692178	0.0526856626428329
0.0406929958424241	0.0162618616695754	0.026260534210284	0.0190395198791486	0.135105977361353	0.0374590662873735	0.00636691404350224	0.0155661975112782	0.0328818458697856	0.0638602978269151
0.00205857588744456	0.0108011317239378	0.0194163733956919	0.0134691263603209	0.0142419131698822	0.00397353066483109	0.00294083101523535	0.00573385505924792	0.00745035944680143	0.0276541951234349
0.00381829832335577	0.00940389224815496	0.0235811196920739	0.0163302526270406	0.0514407926131129	0.0155012759777178	0.0054921157536379	0.00436169960295229	0.0153108437789181	0.0285935339294186
0.00588558016313631	0.00349194065203647	0.01257672038234	0.00759562189511617	0.0109115296204938	0.0105977444339697	0.00325331130207581	0.0088600394242988	0.00971322142178776	0.016646144681435
0.00351058618348054	0.00409334808583237	0.0101240482665155	0.00485566936457963	0.0130983837026551	0.00568268892889595	0.00298362917486565	0.00136568302489801	0.00290602181668894	0.0134476242868808
0.00237555401167738	0.00314291355967022	0.00811962063652024	0.00525220484211486	0.014696019408105	0.00478123995415871	0.00477164479481017	0.00349978748850244	0.00800960174731503	0.0158335238511001
0.00213163461026404	0.00357099241580646	0.00670331456483991	0.00452291069954819	0.0115836809250441	0.00291745420902367	0.00360720601192862	0.00701935185071984	0.00159755289378774	0.010161669267017
0.00539657038426444	0.00676773227295168	0.00823543731988587	0.0117845266503299	0.0117283808853239	0.00170571827560947	0.00426223436835476	0.0109671754237465	0.0118445397913167	0.0172796567708666
0.00148897240946242	0.00575106518795522	0.00333089322295697	0.00645119346416815	0.00863052797417477	0.00297610601218822	0.00200132268941421	0.00301111891798207	0.0125339738657692	0.00623784598421867
0.0102136603621656	0.016524799003305	0.0286303304003062	0.0197270356839986	0.0396081052261019	0.0102121217281195	0.00730306884293165	0.00714592384249554	0.181566259034004	0.0258719756390332
0.00485680133943368	0.00270858668768298	0.0207530942364752	0.00570753905281168	0.016667026354205	0.00796426127193917	0.00238263166355665	0.00377486582290133	0.00349521238469007	0.0164704197538778
0.00156534041240962	0.00532937798021828	0.0188190559228468	0.00857683334328581	0.0198381551452518	0.0100151823890479	0.0060341823642768	0.00197013620153138	0.00868208593426584	0.0221927592773077
0.00946097732511804	0.00800835840888316	0.0157172266199142	0.00785735186709433	0.0287737973760624	0.0106613842203946	0.00599174234824174	0.00443505382545866	0.0539374536672745	0.0254787531915777
0.00195278074736171	0.00680204249792657	0.0199380048857128	0.016152222822805	0.0240517086112814	0.00660666982801606	0.00734381581651652	0.00602978900592803	0.0181763106500511	0.0174279222475926
0.00650309183496732	0.00705246584588565	0.0212507893019103	0.0105604710256466	0.036837397793863	0.00338890462683607	0.00659350498450418	0.00783415904777589	0.00453591467988162	0.0217362167364342
0.00558718491962064	0.00348217363875215	0.0130455767893404	0.0068292294716867	0.0258699334440756	0.00626989495823252	0.00407455084519854	0.00207908879672466	0.0790358696014998	0.0154946368892129
0.00392638450352703	0.00385509759634162	0.0147292292830781	0.00543345770437251	0.0190378662368369	0.00708482822331648	0.000959059710269971	0.00165298706304795	0.00189526778898492	0.0100736512256133
0.00665847526496388	0.00555405519389478	0.0171859584200188	0.00907952001601816	0.027468832526765	0.00194789346286954	0.00225425346392008	0.0100513263809831	0.00138770704729528	0.0161934137923765
