hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10
0.00714357396959034	0.0387858184562337	0.0290577079518237	0.00461273273213828	0.00284239157964017	0.0147037063770317	0.00534363750333188	0.00176021968376953	0.0107528088373623	0.0112914663619824
0.00605725781793052	0.0314399035153529	0.0285226924688536	0.00127756009991599	0.00276573097669688	0.0270821066231833	0.0101900562098893	0.00133883903282864	0.00895596282742671	0.0185716991027173
0.00444039398715188	0.0819403157802248	0.0221855805828227	0.00260770105372031	9.00889568956637e-06	0.00386159885078054	0.00243703115709185	0.000425724577496124	0.0065434864718246	0.0106324154686171
0.00619625987141135	0.0594522819905517	0.0224201439483782	0.00137390678218783	0.00166001651517557	0.00628409719464865	0.000768254300686294	0.000308873612329696	0.00821864882025862	0.00834261577941374
0.000676598129240456	0.080503147516891	0.0145275314723704	0.00312809685764445	0.000537474116422809	0.00474761711626535	0.00225258788104242	0.000500157989729402	0.00303907353336013	0.00367441502252625
0.00188825107558772	0.0417373986102676	0.0132666905820622	0.00190605595345172	0.00120005289751582	0.0033979802849226	0.00183280779967135	0.00052773104705953	0.00155822531322526	0.00486532423770308
0.00456769666117451	0.0496084322821901	0.0111883504076421	0.0089727680664721	0.0011346109193935	0.00514982893936316	0.00222549348416369	0.00389952770773883	0.00517521122451581	0.00850831619373146
0.00146793648406892	0.029814545867013	0.00842470219695323	0.00532551260146558	0.00056875028259036	0.00314092444642711	0.000593239142469662	0.00381336107962039	0.00248072859098325	0.00603931334015028
0.00912824902915529	0.0506882798014305	0.0110197496768252	0.00231943425475609	0.0031891490741065	0.00294972511465988	0.00338753189083741	0.00237307587124533	0.00159867790446736	0.00670936647430527
0.00533218398118088	0.0224983789183382	0.00169689764459459	0.0101726940821177	8.49895819770413e-06	0.00370192258375592	0.00247858810365584	0.0271267007494176	0.00570112324873046	0.00803213587834056
0.0135017072223578	0.0192331114740029	0.0307474980634189	0.00528808740546272	0.279892450783383	0.00548445118976618	0.00383010421823145	0.00362851678756889	0.00982808102131189	0.0130861652156489
0.00438314374504904	0.00549565419536118	0.0202781462850573	0.00153798997623345	0.202433285727835	0.00468602301502236	0.00244243172944268	0.00156883643095506	0.00472330406336857	0.00764622394761066
0.00901408418288489	0.013358112905079	0.0203909506653427	0.00273420440219281	0.08903644591246	0.00355756287270579	0.00145852067522166	0.00131158237682575	0.00448503759250094	0.00646490001797033
0.00746511511158499	0.0214507622221833	0.0182149964306442	0.000696387014879763	0.00443832595000505	0.00319952081194422	0.00281635271339401	0.00153773022547075	0.00686743308953669	0.00821008878808317
0.00535112355038575	0.0111605087173342	0.0272398344804808	0.00193884166234679	0.00513082106395398	0.00250559183102026	0.00324730007996508	0.00197639429891214	0.00361474720396436	0.00577767672015867
0.00377712547876953	0.0235292135168807	0.025695106014322	0.00321624711269252	0.00103789277510363	0.000835853031696793	0.00345462713716209	0.00103735470982887	0.00780774684266817	0.00883696646216946
0.00402089451633303	0.00575786872325985	0.0138975764893566	0.00245289683389028	0.00663275695665225	0.00204520519899181	0.0016871754164482	0.00109994943906791	0.00474559195339442	0.00434113414432073
0.00217502971714305	0.00333377518527321	0.0125592620116975	0.000837891371667456	0.0046154442388452	0.00437079236759622	0.00126428314084107	0.00145426619202249	0.00310420858132507	0.00430320975371984
0.00434483307215108	0.0110802305188928	0.0155921985412653	0.00130771676611665	0.00115228875244473	0.00357564296630259	0.000830864325906051	0.00145875513585271	0.00369074990078488	0.00587861394437334
0.00259870068801461	0.00756286378357586	0.00762156574459897	0.0045338614513058	0.0437759239472425	0.00519367082435437	0.00932660537962911	0.0346141865495897	0.00632521250752181	0.0142810752456584
0.00358552416600326	0.00292206205357609	0.00445060121971472	0.00268038635174241	0.0348239712776008	0.00559311910982987	0.00234961511310812	0.0172179142423733	0.00407631764610183	0.0109450624777246
0.0031492427984206	0.0067880596249077	0.00509949977300963	0.00133679088532549	0.0423945032817877	0.00460747297107977	0.00188791194467471	0.0212591897447158	0.00694340744828979	0.00882896483250422
0.00242690201342964	0.0070501132285827	0.000875526897601595	0.0021067910956489	0.001902746761302	0.000636737804028367	0.00189624164101242	0.0169112949895002	0.00460731635341838	0.00874544782287326
0.0012909593956254	0.00614748925796323	0.000833324996881773	0.00427033858358314	0.00124186777184853	0.00273557436874126	0.00291246459421381	0.0172138867171453	0.00260898668412632	0.00578101073251919
0.00221640907973496	0.0072590848276182	0.0011991782391514	0.00164052264131568	5.94927073839289e-06	0.00107881014435643	0.00197056816217974	0.0147024907323415	0.00207736453932653	0.00649957374651971
0.0031677028848608	0.00291015366102379	0.00253285287198342	0.00353049503946038	0.00194388171897889	0.00322495472599361	0.00126501542183779	0.0128401788869824	0.00239578523389171	0.00566657075824443
0.00147090927720994	0.00229753813064996	0.00209088548734411	0.000448329104183085	0.00126991433390095	0.00295501799180091	0.00404704246351044	0.0104168940801206	0.00129052975934194	0.00588428176538622
0.00375904897854108	0.00345058318248986	0.00097690898472999	0.000976921335330993	0.000592717344707886	0.00383391663493673	0.000656856054059912	0.0101635093505557	0.00285117797733161	0.00498534868268171
0.00559733795004912	0.00270440054646188	0.00112652181553818	0.00357163182514948	0.00317538076182622	0.00493520979723737	0.0120386995861148	0.0783422671884757	0.00581787608650099	0.000866009710644401
0.00294594210619613	0.00229969911308223	0.00150947155610362	0.000867584089157333	0.00456700017711829	0.00218989278738695	0.00346725898435555	0.0507954316183432	0.00832857218378093	0.00323940975978774
0.00364617873573533	0.00180490310361676	0.000943617359267189	0.00147102671231097	0.00192314426097649	0.00408966096405214	0.00546611150003368	0.0410925366833062	0.0031264539642498	0.00140120204481646
0.00202106780140418	0.00130095740257636	0.00169035162147874	0.00234680722869207	0.00123659841776595	0.00228455566085623	0.00222970409989484	0.0513703196465502	0.0042610393385793	0.000852173559348254
0.00146865570821594	0.00116162001404455	0.00148509020589784	0.000968570258536966	6.96914572211738e-06	0.00358065480571932	0.00299695151421064	0.0599835020437944	0.00174049576287091	0.0039917296489385
0.00241491494431263	0.0014732612677877	0.000654173790884883	0.00149499739570124	4.75941659071431e-06	0.00184618365056481	0.00698934750834068	0.0511289647591147	0.00242065188805279	0.00230688650255102
0.00107715803085443	0.000914417417297708	0.000374911283285475	6.38702725172867e-05	1.05387081651531e-05	0.00200408001200218	0.00138501797017566	0.0367343127430951	0.00147407542202148	0.000695641679021961
0.00182697317826157	0.000144762833787301	0.000290448375542302	0.000475238129408286	0.000627733052482427	0.00180533950129949	0.000924230152988146	0.0268641601564457	0.00218689116990495	0.000944192300498535
0.00237008330581502	0.000229064137820655	0.00031791803010748	9.18618447343059e-05	0.00063368232322082	0.000927658688302325	0.00215748288659311	0.027140991542698	0.00159849370702913	0.00121991512271333
0.000862877183318775	0.00199509254683136	0.00106279044375786	0.000528128282437129	0.00199130590572208	0.00282325813872369	0.000499415639764616	0.000944688671113371	0.00197796876785077	0.00132535326361469
0.00090670190801056	0.00167825573958083	0.000209650058617938	0.000561068640902461	0.00202836136346407	0.00179606525639751	0.000115517327232944	0.000224658125729239	0.000274128295187673	0.000602289332927473
0.0152623679342641	0.0262502122475564	0.0139633322520328	0.00374437539512965	0.00428925422321732	0.00743429092097795	0.00413098017275973	0.00245999395251597	0.0114250161346329	0.0115633550699826
0.00753113988828147	0.0204399282057266	0.00128878339530161	0.00349817327927609	0.00117557589790643	0.00221242264495188	0.00428759677093372	0.0113746870395372	0.00413027332646957	0.0109273088619049
0.00415543738010234	0.00133847573586854	0.000995542246917558	0.00188796195373132	0.00110962398229225	0.00369583343306269	0.00251062539726244	0.0133446939866557	0.0126344565140524	0.0121057155307298
0.00901720082085531	0.00528785504424106	0.00671890905367749	0.0077133019662765	0.00508254698139102	0.00402296134415098	0.00392502614243158	0.0040888411685376	0.0119971758848771	0.00851731802710485
0.00181656840226801	0.00306723869250999	0.00308082741200228	9.7893177974437e-05	0.00122860939706011	0.00217626245775827	0.00229954539995723	0.00134562847797567	0.00470579113770299	0.00573566816441615
0.00265451248182341	0.0313337624952487	0.00338990904973215	0.00147798594297266	7.13912488607147e-06	0.00401958889145934	0.00135206532532316	0.00328011278441711	0.00227095604690647	0.00856424425107914
0.00193754190379687	0.00535583403415833	0.00358116227137663	0.00373679756618692	0.000567050490950819	0.00133731801109415	0.00240618382010492	0.000796494199467201	0.00414267123096583	0.00758012715256341
0.00509086030571725	0.00400869137938589	0.00434605694534752	0.00201322810564174	6.7991665581633e-06	0.00402535016480755	0.000661066669791066	0.00218372286028065	0.00354877618301053	0.00532933540797809
0.00494715932114255	0.0336321742145415	0.00515900504408761	0.00219772504296165	4.92939575466839e-06	0.00097178161101784	0.000985924826962	0.00372998273819826	0.0022705734829963	0.00567532254069079
0.00393540273939052	0.00412814313170586	0.00344639989933014	0.00647022872052843	0.00188727865738218	0.00131844164394516	0.00269635016505614	0.000458973083633625	0.00381212184354488	0.00467520218284457
0.00110981080712916	0.00244492173036576	0.00122332316414307	0.000558594247778304	7.64906237793371e-06	0.00136649909480091	0.000775302505279746	0.000378475312628241	0.00137388618465796	0.00212009846005303
0.00731177652344021	0.0311010660678079	0.00572029327897642	0.000851500533850317	8.32897903375004e-06	0.00318556260497052	0.00717617069762946	0.00181293346322662	0.00251695881017976	0.00107771949553726
