hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10	hdp.11	hdp.12	hdp.13
1	0.0103581949896121	0.0017308430681698	0.00991275075430306	0.0062577836777506	0.0392327170494752	0.00464641958947189	0.00171727838142867	0.00553598704276926	0.00124892355857726	0.0221419387819069	0.0126266140387894	0.00398453496134161	0.00301848573528098
2	0.0116576235965054	0.000959846844865787	0.00961519798525802	0.00841122191280248	0.0274635835843152	0.0100597914823589	0.00406180132369583	0.0123857252210671	0.0021473675765905	0.0289484303034809	0.0175111569592564	0.00334651331551736	0.0072027998007068
3	0.00941120812613194	0.000479696509015019	0.00451971795010748	0.0102756451437793	0.0610039098358148	0.0044889559365039	0.000925484437523356	0.0015820023146117	0.000750589037931173	0.00675945863904998	0.00817909702905939	0.00135388810503194	0.0011710978489034
4	0.0175917318923585	0.000326125521232277	0.00552591992371519	0.00827245124513755	0.0278453997988312	0.00414621170764613	0.00108015521268737	0.00479600689597298	0.000627501769625144	0.011389114495194	0.00656463304295892	0.00153435227503817	0.00214000426304068
5	0.00718306617948093	0.000250032344809726	0.00305740696530471	0.00432844952415116	0.0524062131136669	0.00882789918153672	0.000283939415720798	0.00418605215119449	0.000918823396766687	0.00205019074135969	0.00531824803382094	0.000901815819704622	0.00144579786178737
6	0.00620850252906193	0.000396715661364202	0.00186674534285793	0.00252388752314589	0.0197286664694263	0.000837984803018931	0.00161153023587858	0.00169304241253119	0.000770122592859403	0.00458449962642953	0.00278660673590721	0.00157380075498667	0.00171533374628795
7	0.00559194801111738	0.00430375719918515	0.00271088282071951	0.00540579186323847	0.0520167180744136	0.00440616747542714	0.000886816743732353	0.00239837039083881	0.0149116899474948	0.00233090769546779	0.00601647709655469	0.00276038353574201	0.0140425297589485
8	0.00411918108722762	0.00512864613104866	0.00223605511396715	0.00160960551257688	0.0271629904464333	0.0031813949822576	0.00326727900236974	0.00046017824488362	0.00857700186809148	0.00367154883140363	0.00212552572822327	0.00163781334887181	0.0210432435152643
9	0.00574819912654638	0.00145387131540944	0.00164668052438852	0.00279781736942781	0.0381501772802465	0.00667043188587644	0.000883523874431416	0.00341770572651015	0.00427300245630722	0.00728233374295652	0.00619040610327377	0.00386031152964034	0.00818488001174049
10	0.00298623302276737	0.0316648814214925	0.00605539588896716	0.00207168435023224	0.0204652382273248	0.00529945497044535	0.00522794746612766	0.0023338841730528	0.0748333972104462	0.00332233987786277	0.0113953610955644	0.00368544477908627	0.113800316329211
