MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
1:Del:C:0	6.910622546683953e-05	0.0033368486406709507	0.004445756287825588	0.007409218464855769	0.00449551382443758	0.005262760976400643	0.05301350088790059	0.027606845108043673	0.3404608999192715	0.08110326379183902	0.005231506565712607
1:Del:C:1	7.37861920481464e-05	0.0092482299328816	0.001648828344332287	0.0034299999351787847	0.04571225075982511	0.0022586218629004405	0.01938815863104537	0.0491951694432646	0.08348346738144756	0.010239763003482949	0.05422584322803232
1:Del:C:2	0.00014117830576651613	0.006639327579759993	0.0014668603149038972	0.00203843710773981	0.03138742769137025	0.0019057286711904452	0.0023631307496907537	0.013599328707205132	0.027643442910630256	0.0099899925317186	0.037811171790849585
1:Del:C:3	0.00014762349193915724	0.0031180208606019734	0.0030515707962331363	0.0011651884778896716	0.0155265140440315	0.002253272600773357	0.00010784989953833701	0.001259258723867447	0.02684996909520123	0.0028288306131701545	0.0123358644057609
1:Del:C:4	0.00013523735728995234	0.0027355537087238703	0.008419046578928828	0.0007409910642961392	0.0033250021790445315	0.003362582889094483	6.990105974125527e-05	0.0011262545504371246	0.01585201775189489	0.0033992960958539697	0.015368023339564161
1:Del:C:5	0.0005721861123674898	0.0009127278595428834	0.04917538299960597	0.0038891917609817027	0.0007513284373294482	0.0031662376718688988	0.00894200109411031	0.014898348656541317	0.002305430444286891	0.007584050861277944	0.009640402708361364
1:Del:T:0	0.0001306036648384179	0.00351400559547983	0.0019601983718166593	0.007227445978642209	0.07490620577707886	0.002137996281515342	0.007122671545107266	0.08013351414352655	0.04784767926845234	0.13047517839819192	0.0408939446113709
1:Del:T:1	0.00029981238868458603	0.0019054326305132463	0.001028696397670501	0.0022640011754992886	0.06700497180223465	0.0014635885606581666	0.0008065147704400033	0.026874452085467057	0.026992063875150053	0.03709341947841608	0.019344909606252257
1:Del:T:2	0.001381543196621351	0.0012959621056506875	0.002342926972487476	0.00434362291770185	0.041514804288744926	0.0019637853512267612	0.0010063484939922774	0.020402709533882443	0.07467014629393816	0.02637100699607345	0.010590843751896274
1:Del:T:3	0.0029980833572335543	0.005382178120999015	0.004160593549022451	0.005073921818238887	0.010993310924386606	0.0024325237811922305	0.01069793730865058	0.008288547914970081	0.11210256293416024	0.02383936672544223	0.032498944927938284
1:Del:T:4	0.003718934502103366	0.015913262063622823	0.018759403387084605	0.0027709978440543636	0.00437786407655949	0.007241042695095529	0.01705924612178933	0.002690310578682329	0.0817976179998368	0.012520081895490875	0.03738583061636746
1:Del:T:5	0.010480410097202934	0.01558788155386992	0.6885952991247177	0.08712605901449934	0.00511065916199442	0.02091186103239295	0.03717742084887504	0.023960273274883877	0.0147456611911565	0.029173447383443546	0.03494582383997909
1:Ins:C:0	0.002046498761537805	0.00041392452406888934	0.0009771479396991367	0.007971808329444201	0.00022962150276299554	0.00024524156879380144	0.006380394936925597	0.0021320497826796013	0.0025700573973644223	0.05861676206346601	0.00727933590273981
1:Ins:C:1	0.0004779258917324114	0.0032664813712108298	9.383240721945185e-05	0.0024248073419795447	0.0035835801599512253	0.00012895635514723836	0.005138903981658132	0.004127558089439844	0.006158309550392005	0.012845846222906233	0.019620367161526247
1:Ins:C:2	0.0006545672690845094	0.0030657373183812808	2.1146642029634676e-06	0.00145564687997215	0.0025730716036923697	0.000534144144316997	0.0018653686882748844	0.0018839273882139196	0.0030314731868773493	0.007942840888220247	0.017955595257451478
1:Ins:C:3	0.001086861862381383	0.0008341397587911148	2.7662314369081287e-05	0.0030845430327886445	0.001315565195791919	0.0005937933707076582	0.004271138504263945	0.002684021588640917	0.0013622880662335036	0.006684889558508047	0.006159838594844587
1:Ins:C:4	0.0006721808451578681	0.000971680227417906	0.00027030076246930434	0.017274621912511067	0.0004799255199596075	3.0253716042558664e-05	0.0011261056226794608	0.0016759089896910418	0.0035986704204700715	0.002998430735153974	0.0034409462739812113
1:Ins:C:5	0.008147970124763902	0.008999188196801313	0.0026203387100194675	0.16460074026877464	0.00025954402915211004	0.000990306947925177	0.0023460100351151425	0.0006291381354480307	0.0018442016362183722	0.015191997883152055	0.012389980827149713
1:Ins:T:0	0.01189809624105692	4.309782298228981e-05	0.002674813877570159	0.009701567666394198	0.0009113699042118783	0.00020893866441198838	0.008588737468875252	0.0013453218575485426	0.00399971885610455	0.08370190309496714	0.007744727706025856
1:Ins:T:1	0.00420698378700763	0.00920618373380421	8.14699669717811e-06	0.0020568323764018712	0.007141767266616057	0.001232046853256179	0.006034714994425201	0.020748201864189467	0.01413062893317658	0.05673803032841533	0.0431940747547992
1:Ins:T:2	0.003353586615412496	0.0027175918921420817	0.0022165260989731907	0.008907624867781579	0.005317828288534656	9.888966603284644e-05	0.0005055983010808518	0.003735849608283388	0.0010472087025598853	0.022225178510416298	0.021904250605257403
1:Ins:T:3	0.008146456924732775	0.0033642211684491484	0.0007801722724252614	0.004654169756972486	0.002791236766456677	0.0010187051389266345	0.0005242578916318053	0.0019045344029791523	0.0068828240615664525	0.022921082982211374	0.011981895213058352
1:Ins:T:4	0.04710814855992794	0.0001696609619457945	2.2256937413089874e-08	0.0027017024282552527	0.00345942629367471	3.9566099380756724e-05	0.0009222892590563703	0.0001136650488262081	0.004582348281458906	0.003061187165779344	0.0036213897699189346
1:Ins:T:5	0.8417304323613644	0.7903215827047825	0.1352839250660145	0.3027611322154786	0.0015195517950195381	0.001079757300881498	0.0014476865407425522	0.012201808020333544	0.0124331136051876	0.01600994543950179	0.010940490970585302
2:Del:R:0	5.244170188007047e-05	0.0036881544750212926	0.0014036731296801009	0.0017868850417653449	0.034501197729259726	0.029320114757865667	0.007013480245368555	0.024651251789182423	0.011153921090408404	0.03763185700401664	0.021768258350202813
2:Del:R:1	6.623783843679121e-05	0.0029650979318557803	0.006591947253327817	0.0024046331084900886	0.02342955775093287	0.1550116617977619	0.0033975125283302533	0.0021371483366658594	0.0013184008278221881	0.012170512594759089	0.03242181752346369
2:Del:R:2	3.561528882073617e-05	0.0014046535404577298	0.0012286372852520343	0.001337115058377094	0.0025187873012328054	0.04424666527658701	0.005130168749310542	0.004127613919713724	0.005613175029866397	0.006110850313298215	0.00799837201108062
2:Del:R:3	0.00010097757047390132	0.0019094282544745056	0.0035451257476233878	0.004883135200616522	0.0009446145250387872	0.01309038132429123	0.010606194484862498	0.004503939804366155	0.00035909513971446925	0.009369765212832136	0.008929260720094447
2:Del:R:4	4.411999642115916e-05	0.002362815495902595	0.0048551534445147124	0.007969162377432894	0.00023948576884890826	0.0027911699728429083	0.015811952039948663	0.013639389724444798	0.0002594874206330644	0.01141102332929794	0.015783225879139877
2:Del:R:5	1.7124482283747967e-07	0.0007842886073541066	0.01838307308430103	0.019401460164229577	0.001134100921562151	0.001240865099771895	0.0250977005503114	0.022397293782128715	3.713519154189271e-06	0.01971875134033233	0.026009147475368623
3:Del:R:0	2.593456111753767e-05	0.0007943342118282715	0.00026513171725113695	0.0008564651791827771	0.024669445268809796	0.008722074450924993	0.0019307219893607908	0.00359898027566544	0.0008259881353728815	0.0077200156763295525	0.00477187672045261
3:Del:R:1	2.398658112724661e-05	0.004891633864829999	0.0005905248764288729	0.0008926535107138989	0.0038492778183189104	0.15396958827972412	0.009672159178880974	0.003983979237211486	0.009686115694674981	0.00490879950549811	0.015344972287031737
3:Del:R:2	5.558644550660574e-06	0.0006070250494574392	0.00046543888865045345	0.00015446978181898885	0.000599567577103528	0.044214747585356234	0.001184246427607718	0.0008391312747633606	0.0007562887607419099	0.0032593922428895894	0.004731501604149386
3:Del:R:3	1.8473962830398703e-05	5.0062677023614555e-05	0.0005982184922231681	0.0004964933006701955	0.00012434355425277487	0.008941336614079774	0.0008506200882128212	0.003944686705663117	0.00018729314025983434	0.0003606009360478168	0.0007893745136347264
3:Del:R:4	4.353759849209382e-06	0.00014705716249711288	5.704495583639613e-05	0.00024009948892569354	8.031860604031494e-05	0.003132670978014289	5.631362342626289e-06	0.00533139986947333	0.0003388552814201784	0.00046799955803874307	0.0010918504664397233
3:Del:R:5	8.590367241936292e-06	5.5886268037479425e-05	0.0007347297144588084	0.00028772066628263816	1.6714278980387575e-05	0.0019930639675438044	0.0007791894606378946	0.002606626556392939	0.0003905246998877487	0.0025224545565637867	0.0007800120964162715
4:Del:R:0	8.745925678244504e-05	0.001136059739983466	3.225365161490856e-05	0.0006392372832601012	0.020135226184502242	0.00898190408712253	0.0008143089258196312	0.006316918093248205	0.0004137831134727321	0.00438547007036135	0.003850877281831231
4:Del:R:1	4.9474736576939905e-05	0.0001360524610245406	0.0018155454823863694	0.002206382361910073	0.0016663318396358305	0.08844377825036645	0.008442474462533482	0.1323217712814221	0.0015482474867661723	0.0016824218469764674	0.005299295553305114
4:Del:R:2	3.4690022363204065e-06	0.00011477198509815878	0.00043957797565326474	0.0016937081941509292	5.856686328797878e-07	0.020366616811606945	0.007375700393458829	0.03537548644118942	0.0004296552468075987	0.002691928359284361	0.002656960248400253
4:Del:R:3	1.953694531167116e-06	6.10122344934183e-06	0.0009370962860532473	0.0008744971021695136	3.5201050157240846e-05	0.00847022655003201	0.004520724483601839	0.02398960481974882	0.00011564364793965609	0.0002759030116061112	0.0010264613483479935
4:Del:R:4	4.120131176220454e-05	0.00022481432824978498	0.0002617378371517631	0.0007943767862666374	0.00010034905364683766	0.004607697908349309	6.866186871917534e-05	0.01003428268362768	4.3349196192625786e-05	0.00065550770279728	0.001131955655245207
4:Del:R:5	2.69298032317522e-05	0.00011540391359559976	0.0004419210634478077	0.0004032459574895597	0.00010212250424956437	0.0010628303127796633	0.0012410124233265662	0.003517213992558652	9.07381569702892e-05	0.0015510529626408243	0.0011684084884363522
5:Del:R:0	3.2318059339786487e-10	5.994223972471957e-07	2.521530899635138e-09	7.502472398964954e-05	0.16038312688469886	0.00012909804840745664	0.11817309342324733	0.0012420713168254593	0.0003444413964231785	0.0010945951258297271	0.0004963006718739038
5:Del:R:1	7.242265137392679e-06	0.0012571710359615905	0.00014766696338824658	0.0008316863142067632	0.0016667451674402401	0.008408030892975376	0.012228985654655845	0.04891527071595192	0.00169840667745504	0.0006658056728498707	0.0070777221346608596
5:Del:R:2	7.715028391004352e-06	0.000288486210921608	0.00013416299568536516	0.0011456340904295813	0.00010669822552500819	0.0008931327198831696	0.003270415055581992	0.007668374071072321	0.00031559236088014587	0.0013377408294644156	0.0016367580278770788
5:Del:R:3	1.2790453367195198e-06	2.6591199847949553e-05	0.00015048130790546566	0.00031877036095757206	5.07730217362834e-05	0.0003691621442808313	0.00030693720191550257	0.0013831877152097327	0.00191049887445617	0.0008628290328303767	0.000221946711411789
