Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
SP116703	1.38E+00	2.65E+00	3.15E+00	2.67E+00	1.96E+00	5.77E-01	1.69E+00	1.31E+00	6.80E-02
SP59312	1.09E+01	1.19E+01	1.76E+01	1.61E+01	3.14E+00	1.26E+00	2.19E+00	3.09E+00	5.01E-01
SP116701	5.16E+00	6.42E+00	8.91E+00	7.49E+00	3.40E+00	1.61E+00	2.60E+00	3.20E+00	3.30E-01
SP59296	4.23E+00	3.13E+00	5.44E+00	4.73E+00	1.23E+00	0.00E+00	9.46E-01	7.68E-01	3.42E-01
SP59280	5.53E+00	5.07E+00	7.49E+00	6.69E+00	2.20E+00	8.69E-02	1.42E+00	1.62E+00	2.29E-01
SP59344	3.00E+00	1.77E+00	4.03E+00	3.19E+00	1.18E+00	3.59E-01	1.07E+00	1.06E+00	1.00E-02
SP59460	8.37E+00	6.13E+00	1.10E+01	1.20E+01	3.38E+00	7.85E-01	2.74E+00	3.35E+00	1.37E-01
SP59404	3.92E+00	3.12E+00	6.03E+00	5.08E+00	8.48E-01	4.44E-01	6.42E-01	9.58E-01	0.00E+00
SP116709	4.07E+00	3.92E+00	6.72E+00	5.88E+00	2.01E+00	1.15E+00	1.45E+00	2.12E+00	4.76E-01
SP59448	2.33E+01	3.63E+01	4.69E+01	3.88E+01	5.85E+00	2.23E+00	3.37E+00	6.44E+00	2.73E-01
SP116614	1.30E+01	1.04E+01	1.78E+01	1.68E+01	3.58E+00	1.19E+00	2.87E+00	2.69E+00	5.00E-02
SP59464	1.73E+00	3.38E+00	4.31E+00	2.88E+00	1.79E+00	5.41E-01	1.40E+00	1.49E+00	0.00E+00
SP59364	5.08E+00	4.69E+00	8.73E+00	8.12E+00	4.93E+00	9.11E-01	3.54E+00	2.36E+00	0.00E+00
SP116663	1.31E+01	1.91E+01	2.48E+01	2.07E+01	2.77E+00	1.92E+00	2.32E+00	3.75E+00	7.53E-01
SP59444	2.55E+00	2.29E+00	2.98E+00	2.88E+00	3.00E+00	7.69E-01	6.22E-01	3.09E+00	0.00E+00
SP116690	1.26E+01	1.54E+01	2.48E+01	1.96E+01	4.81E+00	2.02E+00	4.04E+00	6.98E+00	6.97E-01
SP59270	2.03E+00	1.71E+00	2.97E+00	2.17E+00	7.63E-01	3.17E-01	4.44E-01	1.11E+00	0.00E+00
SP59352	5.44E+00	4.59E+00	7.85E+00	6.62E+00	3.04E+00	1.14E+00	2.44E+00	3.19E+00	2.92E-01
SP116652	2.00E+00	2.59E+00	3.21E+00	2.12E+00	7.70E-01	4.20E-01	6.47E-01	6.63E-01	1.12E-01
SP116715	1.85E+01	4.18E+01	4.91E+01	3.23E+01	7.10E+00	2.89E+00	4.69E+00	6.52E+00	8.50E-01
SP116718	4.46E+00	5.16E+00	7.22E+00	4.91E+00	2.99E+00	1.25E+00	2.15E+00	2.34E+00	4.30E-01
SP116720	1.93E+00	2.66E+00	3.75E+00	2.90E+00	1.87E+00	2.16E-01	1.45E+00	1.38E+00	0.00E+00
SP59284	5.78E+00	6.63E+00	9.96E+00	8.39E+00	9.27E-01	5.69E-01	3.85E-01	1.16E+00	3.00E-02
SP116618	2.49E+00	3.57E+00	4.92E+00	3.30E+00	1.80E+00	1.26E+00	1.34E+00	1.81E+00	0.00E+00
SP59436	2.64E-01	7.11E-01	9.11E-01	8.18E-01	9.33E-01	3.12E-01	6.14E-01	8.97E-01	0.00E+00
SP116645	1.64E+01	1.10E+01	2.15E+01	2.21E+01	4.90E+00	1.12E+00	2.70E+00	4.00E+00	5.74E-01
SP59320	3.00E+00	3.35E+00	5.33E+00	4.85E+00	2.85E+00	5.35E-01	2.25E+00	2.14E+00	0.00E+00
SP116672	9.63E-01	1.36E+00	1.74E+00	1.33E+00	1.12E+00	5.39E-01	8.03E-01	1.20E+00	6.82E-02
SP116635	3.92E+00	3.34E+00	5.86E+00	5.72E+00	2.45E+00	8.09E-01	1.58E+00	2.09E+00	2.00E-01
SP59328	3.17E+00	2.59E+00	4.07E+00	3.16E+00	1.21E+00	5.73E-01	1.12E+00	1.01E+00	3.98E-01
SP116627	2.45E+00	3.21E+00	4.73E+00	2.87E+00	1.60E+00	7.44E-01	1.02E+00	1.58E+00	1.23E-01
SP116725	2.14E+00	2.03E+00	2.69E+00	2.24E+00	9.13E-01	1.66E-01	7.47E-01	6.13E-01	0.00E+00
SP59292	2.69E+00	2.95E+00	4.81E+00	3.96E+00	2.36E+00	5.64E-01	1.72E+00	1.88E+00	0.00E+00
SP116683	5.79E+00	5.15E+00	7.89E+00	5.99E+00	2.74E+00	1.58E+00	1.97E+00	2.47E+00	5.12E-01
SP59372	4.41E-01	1.25E+00	1.27E+00	9.18E-01	1.16E+00	1.34E+00	9.83E-01	1.26E+00	4.52E-01
SP116610	9.47E+00	8.59E+00	1.48E+01	1.26E+01	5.50E+00	3.35E+00	4.16E+00	3.44E+00	7.88E-01
SP116638	4.34E+00	2.93E+00	4.53E+00	5.15E+00	2.11E+00	7.92E-01	1.72E+00	1.22E+00	2.04E-01
SP59336	1.87E+00	3.30E+00	4.36E+00	3.64E+00	1.07E+00	4.31E-01	5.65E-01	9.12E-01	2.81E-01
SP124971	1.25E+01	1.63E+01	2.26E+01	1.71E+01	4.02E+00	1.39E+00	2.76E+00	3.44E+00	5.07E-01
SP116665	9.95E-01	1.73E+00	2.16E+00	1.33E+00	1.23E+00	3.88E-01	1.13E+00	8.30E-01	0.00E+00
SP116674	7.31E+00	5.52E+00	9.42E+00	7.76E+00	2.31E+00	1.10E+00	1.67E+00	2.18E+00	2.38E-01
SP116657	1.68E+01	1.68E+01	2.98E+01	2.33E+01	5.68E+00	2.30E+00	3.74E+00	6.19E+00	2.85E-01
SP116670	4.37E+00	1.75E+01	2.03E+01	7.39E+00	4.34E+00	1.68E+00	2.67E+00	4.22E+00	3.38E-01
SP116642	8.51E+00	1.24E+01	1.59E+01	1.02E+01	5.51E+00	2.72E+00	4.01E+00	2.58E+00	8.39E-01
SP116606	1.34E+00	3.77E+00	4.66E+00	2.89E+00	2.28E+00	3.31E+00	2.02E+00	1.56E+00	4.42E-01
SP116604	2.51E+00	3.65E+00	5.25E+00	3.70E+00	2.69E+00	6.65E-01	2.56E+00	1.84E+00	3.24E-01
SP59376	1.58E+00	1.98E+00	3.39E+00	2.50E+00	5.13E-01	6.88E-01	3.12E-01	1.32E+00	3.50E-01
SP59272	4.40E+00	2.85E+00	5.17E+00	5.01E+00	1.09E+00	5.33E-01	9.35E-01	1.03E+00	3.59E-01
SP124969	9.30E+00	1.49E+01	1.96E+01	1.61E+01	4.43E+00	2.25E+00	4.03E+00	5.08E+00	5.18E-01
SP116608	1.22E+00	1.61E+00	1.63E+00	1.31E+00	1.19E+00	3.89E-01	9.80E-01	8.55E-01	1.12E-01
SP59396	3.16E+00	3.43E+00	5.05E+00	4.18E+00	7.55E-01	4.24E-01	7.86E-01	7.95E-01	2.98E-01
SP116688	3.25E+00	2.88E+00	4.99E+00	4.48E+00	1.48E+00	7.02E-01	8.11E-01	1.32E+00	8.00E-02
SP59392	3.98E+00	2.36E+00	5.06E+00	5.76E+00	5.39E-01	2.11E-01	2.82E-01	9.98E-01	0.00E+00
SP59456	5.83E+00	5.98E+00	9.39E+00	8.95E+00	3.45E+00	1.23E+00	2.76E+00	2.38E+00	2.58E-01
SP59348	3.22E+00	3.50E+00	4.99E+00	4.12E+00	2.50E+00	8.24E-01	2.15E+00	1.92E+00	0.00E+00
SP59300	4.49E+00	8.37E+00	1.07E+01	5.97E+00	2.51E+00	5.19E+00	1.46E+00	2.94E+00	2.61E-01
SP59340	3.92E+00	3.74E+00	6.89E+00	6.00E+00	3.41E+00	4.51E-01	2.40E+00	1.86E+00	1.42E-01
SP59380	1.38E+00	1.06E+00	1.78E+00	2.06E+00	1.63E+00	6.73E-01	1.30E+00	1.11E+00	0.00E+00
SP59440	3.52E+00	8.91E+00	1.12E+01	7.41E+00	9.88E-01	2.34E+00	1.62E+00	2.39E+00	7.11E-01
SP59428	1.69E+00	1.39E+00	1.89E+00	2.19E+00	1.80E+00	6.65E-01	1.21E+00	1.44E+00	2.00E-02
SP59400	6.15E+00	1.65E+01	2.12E+01	8.46E+00	5.84E+00	3.56E+00	2.44E+00	5.94E+00	7.66E-01
SP116624	4.89E+00	5.68E+00	7.24E+00	5.55E+00	1.89E+00	1.02E+00	1.34E+00	2.00E+00	5.82E-01
SP59432	2.06E+00	2.18E+00	4.16E+00	4.16E+00	2.50E+00	6.78E-01	2.17E+00	2.04E+00	4.66E-01
SP59452	8.37E+00	1.43E+01	1.88E+01	1.24E+01	4.11E+00	1.59E+00	3.13E+00	4.81E+00	5.40E-01
SP116679	7.12E-01	1.20E+00	1.56E+00	1.19E+00	1.20E+00	4.70E-01	7.33E-01	9.41E-01	1.25E-01
SP116676	6.95E+00	2.46E+01	3.03E+01	1.14E+01	5.16E+00	2.10E+00	3.46E+00	6.54E+00	4.58E-01
SP59360	6.94E+00	1.39E+01	1.58E+01	9.28E+00	1.63E+00	5.31E-01	1.23E+00	1.06E+00	2.34E-01
SP59384	6.32E+00	5.86E+00	8.76E+00	7.84E+00	1.53E+00	2.99E-01	6.71E-01	1.41E+00	1.61E-01
SP59332	2.31E+00	2.44E+00	3.63E+00	3.31E+00	1.63E+00	4.68E-01	6.03E-01	1.39E+00	1.31E-01
SP116616	6.58E+00	8.15E+00	1.05E+01	7.35E+00	2.87E+00	7.45E-01	2.53E+00	2.30E+00	2.40E-01
SP124981	4.77E+00	6.85E+00	9.63E+00	6.67E+00	2.19E+00	6.42E-01	1.66E+00	1.84E+00	1.90E-01
SP59368	7.65E+00	1.39E+01	1.78E+01	1.15E+01	4.44E+00	1.90E+00	3.10E+00	3.39E+00	9.48E-01
SP116648	2.10E+01	2.01E+01	2.61E+01	2.50E+01	5.10E+00	1.82E+00	2.86E+00	5.14E+00	4.41E-01
SP59420	2.41E+00	1.83E+00	3.28E+00	3.14E+00	1.94E+00	6.63E-01	1.60E+00	1.60E+00	2.69E-01
SP116706	6.87E+00	6.05E+00	9.60E+00	8.47E+00	4.96E+00	9.13E-01	3.75E+00	3.32E+00	3.00E-01
SP116654	4.09E+00	4.17E+00	7.09E+00	7.45E+00	3.46E+00	7.76E-01	2.61E+00	2.27E+00	3.58E-01
SP59308	3.04E+00	3.28E+00	4.87E+00	4.18E+00	1.64E+00	4.93E-01	1.44E+00	1.29E+00	0.00E+00
SP59288	4.40E+00	1.11E+01	1.30E+01	6.98E+00	1.99E+00	9.02E-01	2.71E+00	2.52E+00	8.77E-01
SP116622	1.60E+00	2.76E+00	3.67E+00	2.80E+00	1.69E+00	6.27E-01	8.65E-01	1.48E+00	2.82E-01
SP59316	2.71E+00	3.08E+00	5.16E+00	4.53E+00	2.48E+00	7.07E-01	1.92E+00	1.51E+00	0.00E+00
SP59324	2.38E+00	2.55E+00	3.84E+00	3.18E+00	2.21E+00	9.23E-01	1.05E+00	2.15E+00	2.36E-01
SP116697	4.75E+01	1.34E+02	1.58E+02	6.58E+01	1.56E+01	2.05E+01	6.71E+00	1.48E+01	1.23E+00
SP59304	2.61E+01	2.60E+01	4.30E+01	3.67E+01	6.68E+00	1.05E+01	4.23E+00	8.79E+00	9.50E-01
SP116620	1.28E+01	2.91E+01	3.63E+01	1.87E+01	7.83E+00	1.21E+00	5.79E+00	5.23E+00	3.25E-01
SP13289	7.23E-01	5.81E-01	5.19E-01	9.22E-01	1.03E+00	3.06E-01	7.70E-01	7.84E-01	2.48E-01
SP116742	5.15E-01	4.73E-02	3.92E-01	7.03E-01	7.88E-01	4.67E-01	5.82E-01	7.14E-01	0.00E+00
SP115134	5.16E-01	2.53E-01	3.22E-01	5.50E-01	8.49E-01	3.34E-01	8.61E-01	6.09E-01	3.10E-01
SP96884	6.63E-01	3.44E-01	6.84E-01	9.14E-01	1.24E+00	5.14E-01	1.21E+00	9.46E-01	6.34E-02
SP13385	1.15E+00	5.31E-01	8.39E-01	2.56E+00	3.77E+00	8.21E-01	7.08E-01	3.91E+00	0.00E+00
SP13291	7.56E-01	8.18E-01	1.27E+00	1.83E+00	2.11E+00	3.64E-01	9.65E-01	2.13E+00	3.10E-01
SP13514	1.69E+00	1.97E+00	3.23E+00	2.30E+00	1.10E+00	6.74E-01	6.78E-01	1.13E+00	5.46E-01
SP115117	6.65E-01	1.07E+00	1.38E+00	1.01E+00	4.98E-01	4.21E-01	4.91E-01	3.72E-01	3.76E-01
SP115114	2.74E+00	2.89E+00	4.06E+00	3.10E+00	1.04E+00	7.06E-01	1.01E+00	9.20E-01	0.00E+00
SP13279	8.35E-01	7.72E-01	1.38E+00	1.40E+00	1.30E+00	4.75E-01	7.02E-01	1.10E+00	2.83E-01
SP13487	9.37E-01	5.73E-01	8.21E-01	1.44E+00	1.21E+00	2.61E-01	1.06E+00	9.87E-01	0.00E+00
SP13361	1.64E+00	2.09E+00	2.60E+00	1.91E+00	1.41E+00	7.79E-01	9.25E-01	1.30E+00	5.00E-02
SP13421	1.54E+00	2.65E+00	3.39E+00	2.08E+00	1.11E+00	6.03E-01	6.41E-01	8.22E-01	4.65E-01
SP116738	5.40E-01	7.44E-01	1.03E+00	8.92E-01	2.00E+00	4.37E-01	8.16E-01	1.88E+00	3.59E-02
SP13293	7.94E-01	2.17E-01	4.89E-01	1.71E+00	1.85E+00	2.85E-01	1.30E+00	1.57E+00	2.37E-01
SP13281	1.15E+00	1.36E+00	1.95E+00	1.48E+00	9.87E-01	3.35E-01	5.70E-01	7.93E-01	3.51E-01
SP13677	5.93E-01	4.51E-01	6.32E-01	1.09E+00	1.13E+00	7.50E-01	8.98E-01	1.16E+00	3.57E-01
SP13399	8.18E-01	6.45E-01	1.10E+00	1.23E+00	1.50E+00	4.95E-01	1.16E+00	1.45E+00	1.15E-01
SP116732	1.39E+00	1.40E+00	1.87E+00	1.35E+00	9.99E-01	9.42E-01	1.15E+00	7.35E-01	0.00E+00
SP115073	9.83E-01	2.22E-01	7.14E-01	1.14E+00	1.01E+00	4.15E-01	8.24E-01	9.25E-01	1.98E-01
SP13307	9.60E-01	2.97E-01	9.36E-01	1.62E+00	1.88E+00	3.08E-01	1.39E+00	1.81E+00	4.13E-01
SP13299	1.79E+00	1.82E+00	3.03E+00	2.51E+00	2.05E+00	7.72E-01	1.44E+00	1.81E+00	3.05E-01
SP13481	5.27E-01	5.77E-01	9.86E-01	9.62E-01	1.19E+00	6.64E-01	6.55E-01	1.18E+00	8.39E-02
SP116780	6.92E-01	5.82E-01	1.04E+00	1.38E+00	1.71E+00	5.36E-01	1.55E+00	1.06E+00	4.32E-02
SP13433	5.06E-01	1.04E+00	1.11E+00	7.09E-01	1.88E+00	6.11E-01	1.11E+00	1.78E+00	4.86E-02
SP115064	1.53E+00	1.29E+00	2.03E+00	1.67E+00	1.56E+00	0.00E+00	7.89E-01	1.51E+00	5.62E-02
SP13359	3.51E-01	6.07E-01	9.12E-01	1.07E+00	1.71E+00	6.68E-01	9.60E-01	1.53E+00	2.95E-01
SP116734	6.76E-01	2.81E+00	2.89E+00	2.07E+00	1.24E+00	5.15E-01	1.11E+00	6.70E-01	1.61E-01
SP116770	7.31E-01	1.00E+00	1.19E+00	1.00E+00	7.10E-01	5.43E-01	5.31E-01	6.65E-01	2.67E-01
SP13323	7.72E-01	6.88E-01	9.62E-01	1.07E+00	1.46E+00	5.18E-01	6.66E-01	1.30E+00	3.08E-01
SP13367	2.62E+00	3.02E+00	4.40E+00	3.64E+00	1.27E+00	9.95E-01	9.82E-01	9.67E-01	3.55E-01
SP96882	1.01E+00	9.93E-01	1.75E+00	1.42E+00	3.16E+00	1.21E+00	1.79E+00	2.77E+00	5.07E-01
SP13283	6.69E-01	3.59E-01	6.28E-01	8.55E-01	1.15E+00	3.83E-01	7.70E-01	1.14E+00	1.26E-01
SP116728	8.36E-01	6.95E-01	1.17E+00	1.42E+00	1.62E+00	5.63E-01	9.59E-01	1.42E+00	0.00E+00
SP13478	3.70E-01	2.57E-01	5.16E-01	8.04E-01	1.11E+00	3.85E-01	8.74E-01	1.16E+00	0.00E+00
SP116744	9.55E-01	8.47E-01	1.21E+00	1.05E+00	1.19E+00	7.17E-01	1.22E+00	1.11E+00	6.67E-01
SP115093	1.28E+00	2.99E+00	3.87E+00	2.28E+00	1.84E+00	6.62E-01	9.57E-01	1.41E+00	3.08E-01
SP13315	4.57E-01	1.64E-01	4.32E-01	6.64E-01	6.26E-01	1.88E-01	4.31E-01	5.38E-01	0.00E+00
SP13331	1.12E+00	1.73E+00	2.15E+00	1.81E+00	1.45E+00	8.72E-01	1.04E+00	1.44E+00	0.00E+00
SP115108	1.54E+00	2.41E+00	3.19E+00	2.40E+00	1.19E+00	6.13E-01	9.49E-01	1.07E+00	1.00E-02
SP116752	7.99E-01	5.94E-01	7.64E-01	1.56E+00	1.92E+00	4.36E-01	1.03E+00	1.91E+00	1.71E-01
SP115085	6.94E-01	4.50E-01	5.43E-01	1.66E+00	1.76E+00	6.49E-01	1.50E+00	1.53E+00	6.01E-02
SP115102	8.80E-01	7.61E-01	1.37E+00	1.25E+00	1.31E+00	5.97E-01	1.32E+00	1.46E+00	0.00E+00
SP13379	1.11E+00	2.93E-01	8.66E-01	1.38E+00	1.39E+00	5.52E-01	9.12E-01	1.34E+00	3.53E-01
SP116750	1.63E+00	1.96E+00	2.29E+00	1.77E+00	1.15E+00	8.07E-01	1.24E+00	1.18E+00	3.31E-01
SP115125	6.69E-01	2.03E-01	7.42E-01	1.23E+00	1.14E+00	2.86E-01	8.71E-01	9.76E-01	0.00E+00
SP115089	1.61E+00	1.67E+00	2.11E+00	1.80E+00	1.10E+00	4.72E-01	9.07E-01	9.52E-01	3.19E-01
SP13297	1.32E+00	5.57E-01	1.36E+00	1.65E+00	1.69E+00	6.77E-01	1.30E+00	1.32E+00	0.00E+00
SP13339	5.35E-01	2.73E-01	6.66E-01	1.06E+00	7.67E-01	4.76E-01	6.52E-01	7.83E-01	6.44E-02
SP13671	9.61E-01	6.24E-01	9.75E-01	1.75E+00	1.69E+00	4.60E-01	1.25E+00	1.98E+00	1.68E-01
SP116776	3.19E-01	6.92E-01	7.07E-01	9.73E-01	1.35E+00	5.84E-01	1.21E+00	8.98E-01	4.11E-02
SP13683	1.11E+00	1.69E+00	2.06E+00	1.30E+00	5.74E-01	1.89E-01	7.18E-01	1.79E-01	0.00E+00
SP116758	1.25E+00	2.38E+00	2.61E+00	1.71E+00	9.30E-01	5.81E-01	5.92E-01	9.52E-01	4.37E-01
SP116782	1.78E+00	2.90E+00	3.51E+00	2.35E+00	1.73E+00	6.42E-01	9.66E-01	1.02E+00	1.83E-01
SP13317	1.08E+00	3.13E-01	8.23E-01	1.47E+00	1.33E+00	3.34E-01	8.68E-01	1.35E+00	4.00E-01
SP115128	1.68E+00	1.42E+00	2.31E+00	1.78E+00	7.69E-01	3.81E-01	1.97E-01	7.33E-01	0.00E+00
SP116754	1.37E+00	1.38E+00	1.97E+00	1.36E+00	7.39E-01	5.74E-01	7.30E-01	5.43E-01	4.36E-01
SP116766	3.53E+00	3.48E+00	4.79E+00	4.33E+00	1.80E+00	5.94E-01	1.43E+00	1.37E+00	3.19E-01
SP116748	2.40E+00	1.58E+00	2.98E+00	3.04E+00	1.86E+00	3.94E-01	1.65E+00	1.42E+00	4.05E-01
SP115070	6.02E-01	6.97E-01	9.53E-01	1.40E+00	1.64E+00	6.31E-01	5.54E-01	1.62E+00	0.00E+00
SP115131	1.33E+00	1.03E+00	1.61E+00	1.54E+00	9.24E-01	1.28E-01	7.59E-01	7.11E-01	2.61E-02
SP115097	8.57E-01	8.01E-01	1.14E+00	1.21E+00	1.35E+00	8.39E-01	9.12E-01	1.25E+00	5.09E-01
SP115060	9.12E-01	1.88E+00	2.35E+00	1.58E+00	1.21E+00	6.13E-01	6.94E-01	9.37E-01	2.07E-01
SP13594	2.31E+00	1.93E+00	2.56E+00	2.26E+00	1.25E+00	6.46E-01	2.93E-01	1.08E+00	2.05E-01
SP96834	1.22E+00	1.09E+00	1.59E+00	1.90E+00	1.46E+00	7.73E-01	1.40E+00	1.38E+00	7.25E-02
SP115057	1.07E+00	5.94E-01	1.15E+00	1.83E+00	2.14E+00	5.29E-01	1.35E+00	2.16E+00	1.45E-01
SP116768	1.67E+00	1.63E+00	2.85E+00	2.06E+00	1.18E+00	0.00E+00	1.08E+00	8.26E-01	3.35E-01
SP13442	2.24E+00	2.24E+00	3.41E+00	2.72E+00	1.72E+00	7.08E-01	7.11E-01	1.58E+00	2.10E-01
SP13325	9.46E-01	5.85E-01	8.50E-01	1.20E+00	5.82E-01	2.04E-01	5.51E-01	7.03E-01	2.43E-02
SP116736	6.84E-01	6.57E-01	1.35E+00	1.21E+00	1.71E+00	2.00E-02	1.11E+00	1.66E+00	0.00E+00
SP13619	1.28E+00	1.06E+00	1.65E+00	1.79E+00	1.74E+00	5.24E-01	5.83E-01	1.69E+00	2.00E-02
SP115111	3.03E+00	2.78E+00	4.49E+00	3.78E+00	2.48E+00	5.52E-01	1.53E+00	2.36E+00	2.19E-01
SP116760	1.04E+00	1.11E+00	1.94E+00	1.81E+00	1.25E+00	5.00E-01	1.09E+00	7.72E-01	3.96E-01
SP13311	6.35E-01	3.37E-01	7.76E-01	1.11E+00	1.62E+00	3.81E-01	1.18E+00	1.23E+00	2.00E-02
SP13509	7.11E-01	8.26E-01	1.47E+00	1.32E+00	1.17E+00	5.66E-01	5.03E-01	1.27E+00	0.00E+00
SP13539	8.48E-01	3.66E-01	5.90E-01	9.26E-01	1.11E+00	4.49E-01	9.47E-01	9.97E-01	3.67E-01
SP13624	6.43E-01	3.18E-01	6.63E-01	1.34E+00	1.75E+00	5.23E-01	1.41E+00	1.15E+00	2.48E-01
SP116746	8.98E-01	1.83E+00	2.34E+00	1.87E+00	5.57E-01	5.52E-01	5.68E-01	6.79E-01	5.01E-01
SP13490	9.18E-01	4.80E-01	5.81E-01	1.44E+00	1.74E+00	5.99E-01	1.61E+00	1.51E+00	2.30E-01
SP116774	1.08E+00	9.99E-01	1.27E+00	1.55E+00	1.21E+00	0.00E+00	9.62E-01	8.65E-01	2.00E-02
SP115105	8.42E-01	5.23E-01	9.50E-01	1.21E+00	1.51E+00	2.38E-01	8.53E-01	1.42E+00	4.76E-01
SP13278	1.04E+00	2.51E-01	6.06E-01	1.49E+00	1.18E+00	4.06E-01	9.89E-01	1.03E+00	4.11E-02
SP116756	2.90E+00	2.09E+00	3.75E+00	2.89E+00	1.40E+00	6.89E-01	1.26E+00	1.01E+00	3.55E-01
SP13319	4.44E-01	2.23E-01	4.29E-01	5.83E-01	7.60E-01	0.00E+00	3.81E-01	7.08E-01	4.11E-02
SP13280	1.55E+00	2.43E+00	3.37E+00	2.13E+00	1.31E+00	4.81E-01	9.66E-01	4.65E-01	0.00E+00
SP13363	1.16E+00	9.92E-02	7.92E-01	1.30E+00	1.28E+00	5.03E-01	3.44E-01	1.28E+00	0.00E+00
SP13347	9.28E-01	4.95E-01	1.16E+00	1.78E+00	1.46E+00	3.05E-01	1.36E+00	1.07E+00	2.44E-01
SP116730	1.12E+00	2.10E+00	2.95E+00	2.39E+00	1.26E+00	3.84E-01	8.97E-01	1.09E+00	2.78E-01
SP13365	6.45E-01	3.29E-01	5.73E-01	8.46E-01	1.33E+00	3.71E-01	8.64E-01	1.28E+00	3.54E-01
SP115099	2.09E+00	1.84E+00	2.41E+00	2.32E+00	1.09E+00	5.34E-01	3.12E-01	1.00E+00	9.60E-02
SP116764	6.68E-01	8.19E-01	1.33E+00	1.40E+00	1.03E+00	2.27E-01	9.23E-01	9.94E-01	3.64E-01
SP116772	8.34E-01	9.59E-01	1.25E+00	9.43E-01	1.94E+00	6.00E-01	1.13E+00	1.68E+00	4.15E-01
SP96888	6.80E-01	2.78E-01	4.40E-01	7.49E-01	6.50E-01	3.85E-01	6.36E-01	7.00E-01	1.81E-01
SP13327	1.27E+00	1.13E+00	1.93E+00	1.58E+00	1.60E+00	7.94E-01	9.88E-01	1.47E+00	0.00E+00
SP116740	1.33E+00	2.33E+00	3.10E+00	2.10E+00	1.26E+00	5.96E-01	1.06E+00	1.09E+00	9.39E-02
CPCT02150038T	7.40E+00	6.44E+00	1.44E+01	1.26E+01	2.90E+00	1.20E+00	2.30E+00	2.82E+00	1.82E+00
CPCT02040203T	2.81E-02	0.00E+00	0.00E+00	1.30E-01	4.81E-01	6.79E-01	4.72E-01	3.50E-01	8.02E-01
