Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S
CPCT02070384T	54	192	3	34	67	30	0	29	17	0	100	7	195	0	1	0	0	8	0
CPCT02070386T	146	0	53	236	296	1	0	48	70	44	92	68	472	0	23	0	0	317	0
DRUP01070051T	21	29	11	105	354	26	0	31	39	0	90	22	89	0	1	0	0	14	59
CPCT02080137T	217	0	167	0	30	58	0	0	29	36	210	69	161	0	26	13	21	62	0
CPCT02080157T	31582	3705	0	1332	0	0	0	362	0	8	381	0	0	0	64	0	1454	114	0
CPCT02330128T	0	12	0	0	309	99	142	49	25	0	44	53	0	0	1	28	66	28	24
CPCT02070030T	0	3	0	0	0	3	0	0	0	4	61	11	0	6	0	0	5	13	0
DRUP01050009T	58	85	67	77	69	8	123	467	10	45	95	156	0	0	18	0	0	8	0
CPCT02070225T	22	58	0	0	23	0	128	19	0	30	205	3	0	0	13	19	0	14	32
CPCT02070230T	11	107	3	0	267	51	0	35	51	1	63	33	0	176	12	0	0	0	0
DRUP01070022T	298	0	20	2	6	19	0	22	49	25	72	49	156	26	53	142	16	0	0
DRUP01050010T	1	0	14	0	223	2	0	0	44	0	76	53	0	0	4	14	0	0	0
CPCT02050161T	51	85	28	98	74	1	102	155	15	16	28	109	0	0	21	11	12	0	0
CPCT02050174T	13	0	11	127	8	0	38	7	7	14	37	0	0	127	5	0	0	11	0
CPCT02050172T	250	225	0	273	273	164	0	66	35	94	57	36	0	367	35	22	48	13	0
CPCT02050186T	316	78	56	0	0	28	210	164	39	119	62	31	81	0	0	0	38	37	96
DRUP01070016T	2	12	43	28	258	5	0	0	68	26	15	0	0	205	11	0	0	12	0
CPCT02080120T	21	60	0	108	40	7	0	70	36	118	31	11	0	0	13	23	0	18	0
CPCT02030351T	72	95	12	0	308	42	62	7	61	15	278	46	47	0	14	16	0	9	125
CPCT02060119T	21	125	11	0	0	8	0	0	13	24	131	2	0	58	7	15	53	3	0
CPCT02080136T	126	160	0	201	43	15	0	12	2	10	53	16	88	0	5	57	20	10	0
DRUP01010035T	0	14	0	0	24	0	15	0	0	6	79	0	0	0	2	0	9	0	12
CPCT02070039T	0	0	0	0	228	33	15	15	23	15	24	42	98	20	0	0	0	5	0
CPCT02030302T	6	85	0	17	0	10	0	90	3	11	35	2	155	43	0	0	0	11	0
CPCT02070053T	1	23	0	22	17	10	0	2	1397	0	34	0	0	0	0	4	0	0	0
CPCT02070065T	11	22	2	0	8	5	0	19	5	0	23	8	9	11	10	11	44	0	0
DRUP01070003T	0	0	4	6	34	1	96	15	7	5	17	19	0	0	7	14	0	3	0
CPCT02070099T	5	26	2	0	0	0	0	0	0	3	17	13	0	50	0	9	29	0	0
CPCT02020473T	7	1	2	47	0	1	0	0	10	14	20	15	0	53	3	5	0	5	0
DRUP01070009T	82	244	1	290	0	26	0	45	25	11	35	21	35	0	7	31	42	13	0
CPCT02030324T	323	305	28	0	152	58	120	21	41	3	51	55	0	22	15	31	0	15	0
CPCT02030330T	11	374	113	0	0	235	0	34	0	189	95	5	174	120	8	0	73	13	70
CPCT02050151T	21	24	5	84	21	3	17	0	16	16	23	0	0	19	2	17	19	9	0
CPCT02070128T	1	8	36	33	271	0	0	0	71	35	9	0	0	202	11	0	0	15	0
CPCT02080099T	132	147	0	0	178	100	167	5	32	8	30	56	0	20	25	16	21	30	18
DRUP01030004T	44	79	128	15	100	144	0	138	29	139	40	49	0	0	11	53	108	29	0
CPCT02070265T	62	40	44	191	0	166	0	9	39	25	45	4	142	0	33	16	73	20	0
CPCT02080040T	111	163	32	174	28	102	0	28	20	22	66	108	0	0	19	44	27	57	0
WIDE01010705T	26	11	1	1	0	1	25	0	14	14	26	14	0	12	2	10	61	35	0
