Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
SP105425	1.79E+01	5.02E+00	1.48E+01	2.08E+01	1.33E+01	8.75E-01	2.13E+00	3.77E+00	1.13E+00	3.89E+00	1.25E+01
SP84056	9.04E+00	4.04E+00	1.27E+01	1.19E+01	1.57E+01	1.43E+00	1.47E+00	4.51E+00	2.53E+00	6.74E+00	1.83E+01
SP105261	4.08E+00	1.20E+00	4.68E+00	5.44E+00	3.97E+00	5.36E-01	8.87E-01	2.52E+00	1.25E+00	3.20E+00	5.25E+00
SP85379	1.82E+01	5.15E+00	2.23E+01	2.44E+01	1.52E+01	1.46E+00	3.86E+00	7.79E+00	1.45E+00	3.43E+00	2.08E+01
SP105086	9.40E+00	2.26E+00	1.03E+01	1.34E+01	7.26E+00	6.69E-01	7.03E-01	6.74E+00	2.35E+00	9.66E+00	1.20E+01
SP84392	1.67E+03	3.99E+01	1.59E+03	2.24E+03	1.71E+02	8.46E-01	2.27E+00	5.54E+00	2.24E+00	3.45E-01	6.03E+02
SP105018	9.75E+00	1.88E+00	1.14E+01	9.00E+00	1.17E+01	1.19E+00	4.34E+00	1.84E+01	2.42E+01	4.99E+00	1.09E+01
SP84858	1.82E+01	2.48E+00	1.54E+01	2.42E+01	1.26E+01	1.09E+00	1.82E+00	6.33E+00	2.83E+00	1.28E+01	2.07E+01
SP84086	2.03E+00	3.80E+00	5.72E+00	3.91E+00	7.72E+00	1.22E+00	5.29E-01	3.08E+00	1.42E+00	1.89E+00	8.56E+00
SP105213	7.97E+00	2.16E+00	7.76E+00	1.07E+01	6.62E+00	0.00E+00	7.60E-01	3.79E+00	1.45E+00	4.01E+00	7.78E+00
SP105577	6.51E+00	1.25E+00	6.29E+00	8.07E+00	5.75E+00	8.10E-01	6.48E-01	3.43E+00	1.31E+00	4.30E+00	7.05E+00
SP85431	2.27E+00	1.19E+00	3.99E+00	3.75E+00	3.93E+00	8.31E-01	0.00E+00	3.75E+00	1.06E+00	4.89E+00	6.26E+00
SP84962	4.29E+00	1.96E+00	5.96E+00	5.96E+00	6.39E+00	2.65E-01	7.13E-01	3.77E+00	9.82E-01	4.46E+00	7.56E+00
SP105006	9.33E+00	1.05E+00	1.33E+01	1.59E+01	6.99E+00	1.94E+00	7.28E-01	5.55E+00	1.61E+00	4.80E+00	9.47E+00
SP84439	1.96E+03	2.41E+01	2.12E+03	2.85E+03	1.56E+02	6.11E-01	1.34E+01	2.38E+01	7.13E-01	2.22E+01	8.01E+02
SP105159	4.45E+00	7.66E-01	5.01E+00	6.35E+00	4.40E+00	0.00E+00	3.26E-01	4.63E+00	8.64E-01	7.40E+00	9.15E+00
SP85230	2.25E+00	1.44E-01	3.00E+00	3.50E+00	3.46E+00	1.37E+00	5.40E-01	4.23E+00	4.83E+00	4.25E+00	5.51E+00
SP84922	2.55E+01	2.26E+00	1.68E+01	3.13E+01	1.03E+01	1.36E+00	4.47E+00	1.72E+01	1.96E+00	5.01E+00	1.68E+01
SP85130	1.36E+01	2.73E+00	1.43E+01	1.58E+01	1.11E+01	9.90E-01	1.28E+00	7.85E+00	1.46E+00	1.39E+01	1.81E+01
SP104984	5.92E+00	2.06E+00	6.13E+00	8.39E+00	5.15E+00	7.25E-01	7.71E-01	2.51E+00	1.13E+00	4.11E+00	7.05E+00
SP85222	2.79E+00	8.40E-01	3.06E+00	3.79E+00	3.01E+00	2.63E-01	4.67E-01	2.27E+00	5.41E-01	2.36E+00	3.31E+00
SP105375	2.43E+01	8.66E+00	2.98E+01	2.32E+01	2.64E+01	1.96E+00	1.66E+01	7.78E+00	2.03E+00	9.46E+00	2.95E+01
SP85287	6.27E+00	3.36E+00	1.16E+01	1.13E+01	9.01E+00	8.60E-01	5.96E-01	5.74E+00	1.10E+00	3.62E+00	1.08E+01
CPCT02060042T	3.51E-01	8.30E-01	9.10E-01	5.88E-01	2.37E+00	1.98E+00	0.00E+00	1.52E+00	6.14E-01	1.73E+00	2.64E+00
CPCT02130027T	3.66E+00	7.32E-01	5.62E+00	6.11E+00	5.05E+00	5.06E+00	7.91E-01	2.71E+00	9.81E-01	3.78E+00	6.45E+00
CPCT02290024T	2.03E+01	7.98E+00	2.62E+01	2.87E+01	1.90E+01	5.28E+00	1.76E+00	7.96E+00	1.31E+00	3.42E+00	2.62E+01
CPCT02230080T	1.90E+01	5.38E+00	2.22E+01	2.43E+01	1.51E+01	5.06E+00	2.43E+00	3.08E+00	1.18E+00	3.69E+00	1.75E+01
CPCT02070282T	1.32E+01	3.73E+00	1.86E+01	1.97E+01	1.04E+01	3.71E+00	2.65E+00	5.90E+00	1.19E+00	7.60E+00	1.42E+01
CPCT02060201T	1.51E+01	6.34E+00	2.27E+01	2.15E+01	1.67E+01	5.85E+00	1.63E+00	1.66E+00	1.53E+00	2.83E+00	2.07E+01
CPCT02010752T	5.19E+00	1.60E+00	4.95E+00	5.69E+00	5.67E+00	4.66E+00	1.22E+00	2.16E+00	1.67E+00	3.78E+00	6.79E+00
CPCT02130046T	1.23E+01	3.35E+00	1.62E+01	1.85E+01	1.09E+01	4.48E+00	3.05E+00	3.00E+00	1.15E+00	5.30E+00	1.47E+01
CPCT02190033T	1.74E+01	6.92E+00	3.70E+01	3.12E+01	2.50E+01	8.44E+00	2.65E+00	4.84E+00	1.77E+00	5.83E+00	3.32E+01
WIDE01010213T	1.45E+01	1.97E+00	1.67E+01	1.96E+01	8.55E+00	6.88E+00	2.90E+00	4.26E+00	4.44E+00	5.04E+00	1.22E+01
CPCT02440010T	1.67E+01	5.59E+00	2.82E+01	2.61E+01	1.79E+01	9.40E+00	8.78E+00	7.34E+00	1.71E+00	5.31E+00	2.50E+01
WIDE01010272T	1.06E+01	2.50E+00	1.25E+01	1.54E+01	7.85E+00	3.20E+00	7.40E-01	2.68E+00	9.08E-01	3.46E+00	8.84E+00
DRUP01070085T	1.35E+03	1.01E+02	6.79E+02	1.43E+03	4.90E+02	4.26E+01	1.45E+01	3.22E+01	2.95E-01	4.65E+01	5.83E+02
CPCT02380045T	1.38E+01	7.88E+00	2.94E+01	2.47E+01	2.14E+01	5.96E+00	2.20E+00	6.80E+00	1.27E+00	2.72E+00	2.84E+01
CPCT02150013T	4.89E+00	1.52E+00	4.67E+00	6.30E+00	5.75E+00	4.71E+00	1.06E+00	2.93E+00	1.27E+00	3.43E+00	6.18E+00
CPCT02010769T	6.95E+00	2.42E+00	9.33E+00	9.81E+00	6.73E+00	4.23E+00	3.72E+00	4.25E+00	1.77E+00	3.61E+00	8.54E+00
CPCT02450014T	1.69E+03	2.70E+03	2.45E+03	8.64E+02	1.95E+02	3.29E+01	3.95E+01	9.97E+00	7.14E-01	1.77E+00	1.35E+02
CPCT02130122T	5.19E+00	3.75E+00	1.49E+01	1.16E+01	1.09E+01	5.55E+00	6.05E-01	3.05E+00	1.19E+00	3.64E+00	1.53E+01
CPCT02230107T	2.74E+01	3.40E+00	2.45E+01	3.51E+01	1.58E+01	5.70E+00	1.97E+00	4.64E+00	9.59E-01	4.75E+00	1.90E+01
DRUP01090017T	1.98E+01	5.60E+00	3.65E+01	3.47E+01	2.27E+01	1.02E+01	1.50E+01	9.63E+00	2.20E+00	7.46E+00	3.08E+01
CPCT02020781T	1.26E+01	2.06E+00	1.43E+01	1.59E+01	1.11E+01	8.47E+00	9.55E-01	6.94E+00	4.75E+00	6.65E+00	1.46E+01
CPCT02310016T	9.06E+00	1.78E+00	7.70E+00	1.10E+01	7.00E+00	4.80E+00	2.90E+00	5.71E+00	3.71E-01	2.92E+00	8.35E+00
CPCT02300050T	2.01E+01	3.48E+00	1.99E+01	2.47E+01	1.29E+01	7.29E+00	4.62E+00	7.66E+00	2.34E+00	8.02E+00	1.81E+01
CPCT02020808T	2.11E+01	2.95E+00	2.90E+01	3.38E+01	1.72E+01	4.29E+00	1.15E+00	3.53E+00	2.97E+00	6.24E+00	2.10E+01
CPCT02050414T	2.00E+01	7.83E+00	3.87E+01	3.82E+01	2.45E+01	6.19E+00	1.25E+00	6.66E+00	2.00E+00	1.01E+01	3.40E+01
CPCT02230042T	8.38E-01	9.43E-01	1.75E+00	9.76E-01	3.37E+00	3.01E+00	4.46E-01	4.63E-01	5.77E-01	1.80E+00	3.05E+00
CPCT02040170T	3.32E+00	1.09E+00	4.40E+00	5.75E+00	4.17E+00	3.08E+00	4.69E+00	2.42E+00	1.01E+00	3.37E+00	4.95E+00
CPCT02330059T	2.30E+01	5.46E+00	3.52E+01	3.56E+01	2.38E+01	8.83E+00	3.69E+00	6.22E+00	2.15E+00	8.31E+00	3.15E+01
CPCT02330063T	1.98E+01	4.53E+00	2.86E+01	3.13E+01	1.37E+01	6.79E+00	1.29E+00	5.63E+00	1.77E+00	8.34E+00	1.92E+01
CPCT02020512T	6.15E+00	3.68E+00	1.28E+01	1.16E+01	9.24E+00	2.49E+00	8.59E-01	2.43E+00	8.24E-01	2.91E+00	1.11E+01
CPCT02110031T	1.07E+01	2.23E+00	1.15E+01	1.33E+01	9.55E+00	4.32E+00	1.41E+00	3.99E+00	2.06E+00	1.57E+01	2.32E+01
CPCT02030347T	2.73E+03	7.87E+01	1.68E+03	3.09E+03	1.41E+02	2.66E+01	9.04E+00	4.98E+01	7.39E+00	6.27E+01	6.60E+02
CPCT02050179T	3.01E+01	4.99E+00	4.71E+01	5.02E+01	3.08E+01	8.31E+00	1.47E+00	5.97E+00	2.14E+00	7.89E+00	3.77E+01
CPCT02010591T	7.55E+00	2.05E+00	1.38E+01	1.31E+01	6.80E+00	4.48E+00	2.30E+00	3.77E+00	1.18E+00	5.10E+00	1.02E+01
CPCT02170007T	1.16E+01	1.58E+00	7.81E+00	1.31E+01	7.76E+00	6.61E+00	1.28E+00	7.90E+00	2.00E+00	1.32E+01	1.54E+01
CPCT02210025T	1.30E+01	2.90E+00	1.53E+01	1.53E+01	9.71E+00	1.00E+01	9.78E+00	4.27E+00	1.65E+00	2.62E+00	1.16E+01
CPCT02030376T	8.82E+00	1.14E+00	6.81E+00	1.06E+01	5.70E+00	3.87E+00	1.10E+00	5.03E+00	1.82E+00	4.63E+00	6.69E+00
CPCT02050110T	1.45E+01	6.07E+00	2.17E+01	2.34E+01	1.43E+01	5.51E+00	3.78E+00	4.61E+00	2.07E+00	6.10E+00	1.95E+01
CPCT02030318T	2.57E+01	6.84E+00	3.38E+01	3.55E+01	2.27E+01	6.30E+00	1.56E+00	9.74E+00	1.80E+00	5.21E+00	2.93E+01
CPCT02100056T	7.44E+00	4.00E-02	3.96E+00	9.25E+00	2.41E+00	2.49E+00	1.48E+00	4.71E+00	1.11E+00	2.41E+00	4.21E+00
CPCT02030326T	1.25E+01	5.67E+00	1.48E+01	1.74E+01	1.12E+01	3.92E+00	2.89E+00	6.40E+00	1.58E+00	2.70E+00	1.62E+01
CPCT02120007T	1.27E+01	2.50E+00	1.76E+01	1.80E+01	1.08E+01	7.25E+00	7.06E+00	5.20E+00	1.40E+00	2.57E+00	1.62E+01
WIDE01010573T	1.33E+01	2.66E+00	2.22E+01	1.93E+01	1.22E+01	5.23E+00	1.82E+00	1.43E+01	2.75E+00	2.18E+01	2.76E+01
WIDE01010693T	8.90E+00	2.85E+00	1.19E+01	1.33E+01	7.45E+00	2.57E+00	2.29E+00	4.65E+00	8.91E-01	3.15E+00	1.01E+01
