Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
CPCT02310016T	353	9	26	0	181	248	121	172	0	0	91
CPCT02300050T	700	53	0	188	355	329	249	234	137	205	0
CPCT02020808T	645	112	0	66	401	173	32	0	393	159	0
CPCT02050414T	358	94	0	520	918	237	37	0	86	287	0
CPCT02230042T	12	0	0	0	93	192	8	0	7	17	3
CPCT02040170T	4	29	0	105	57	169	309	6	28	109	0
CPCT02330059T	621	129	0	584	731	502	176	159	90	239	0
CPCT02330063T	800	94	0	49	651	340	51	161	59	313	0
CPCT02020512T	86	34	0	279	358	69	22	12	17	109	0
CPCT02110031T	255	53	0	0	233	158	50	0	56	440	0
CPCT02030347T	127902	0	37806	0	0	0	0	1610	0	0	0
CPCT02050179T	726	99	0	666	831	366	48	42	80	225	0
CPCT02010591T	134	78	0	96	144	187	93	89	28	201	0
CPCT02170007T	491	0	15	0	127	431	44	160	102	303	0
CPCT02210025T	374	46	0	0	299	591	621	49	67	1	64
CPCT02030376T	371	0	0	0	178	207	39	161	98	84	0
CPCT02050110T	455	38	0	194	733	228	207	125	108	214	0
CPCT02030318T	960	156	0	86	799	258	45	306	88	87	0
CPCT02100056T	310	0	0	0	34	137	48	148	52	19	0
CPCT02030326T	362	0	0	138	510	170	137	187	79	0	32
CPCT02120007T	418	102	13	279	283	307	447	168	40	0	0
WIDE01010573T	335	27	0	224	460	186	61	149	219	676	0
WIDE01010693T	305	41	0	54	288	118	107	127	20	55	0
