Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L
SP124384	473	17557	268	2965	0	404	0	0	0	63	61	209
SP124403	37	4	66	0	0	2	0	19	6	17	2	2
SP124462	308	41	269	77	0	56	13	49	37	53	31	30
SP124271	45	49	155	324	5	135	0	84	34	9	17	27
SP124336	12	0	38	208	8	59	0	81	15	0	11	22
SP124452	229	18	268	39	0	10	13	0	14	35	11	12
SP124386	307	19	152	79	27	33	5	0	46	166	14	24
SP124441	15	110	58	89	0	94	0	57	16	13	11	76
SP124418	316	10	137	27	12	53	5	2	34	18	11	3
SP124291	3	17	49	112	0	37	0	17	3	18	9	36
SP124319	416	3	116	22	8	6	0	0	18	46	10	12
SP124305	88	0	76	110	0	47	7	73	0	23	20	11
SP124447	1208	93	1153	54	0	227	47	24	363	651	72	0
SP124344	4	9	28	45	2	45	2	36	16	10	7	21
SP124369	318	28	189	51	0	65	16	89	77	33	25	12
SP124348	3	2	30	63	0	32	0	64	12	0	3	4
SP124295	36	101	53	161	0	82	0	92	12	0	10	33
SP124444	64	27	45	152	1	0	11	45	7	21	2	14
SP124365	249	26	189	54	0	97	5	10	40	15	23	32
SP124420	151	24	125	75	11	47	4	41	2	104	14	21
SP124364	250	28	87	110	0	0	2	0	6	28	464	810
SP124307	336	27	43	63	0	45	5	26	18	122	29	31
SP82445	993	4	101	56	0	231	8	8	315	0	19	3
SP83242	188	23	104	40	0	61	4	34	28	0	19	14
SP103894	424	27	306	12	0	7	8	0	17	69	3545	317
SP83382	162	18	159	33	0	21	0	38	11	115	25	30
SP82451	129	29	110	125	12	83	1	56	12	25	40	50
SP104330	9	0	56	2	0	0	3	0	0	2	4	5
SP83312	200	31	95	21	6	37	0	27	0	53	13	1
SP82614	184	26	153	13	2	9	9	44	27	52	10	14
SP82431	929	56	639	6	0	77	20	7	202	82	42	1
SP82459	158	6	68	46	0	72	0	50	21	11	7	5
SP113197	11	0	14	41	0	30	2	49	3	3	7	18
SP82532	411	3	200	85	0	120	3	30	96	15	13	30
SP82636	26	61	34	102	0	63	0	62	11	7	16	12
SP82796	142	17	38	60	8	46	0	57	31	1	4	12
SP83482	124	41	57	32	0	59	2	35	37	0	8	25
SP104530	176	79	220	483	0	115	12	63	59	28	18	31
SP82429	71	16	76	49	0	39	11	45	16	16	10	4
SP82644	574	10	155	75	0	78	11	25	11	167	13	23
SP82988	168	33	38	66	0	63	1	52	28	10	10	10
SP82461	198	5	232	74	3	41	9	18	27	95	18	22
SP82900	261	33	256	6	17	131	0	59	101	62	18	5
SP82399	225	12	243	81	0	67	13	48	56	37	15	8
SP82756	47	4	41	21	2	21	0	21	19	16	16	18
SP82836	79	14	64	125	0	50	1	63	11	0	11	8
SP82417	487	0	120	35	0	69	5	54	0	6	13	0
SP82471	20	2	40	242	0	51	9	51	10	2	17	21
SP82435	11	20	23	91	0	26	3	51	0	9	3	12
SP104056	1058	34	618	41	22	156	0	61	193	220	58	3
SP83083	248	15	115	45	0	60	4	43	17	30	5	12
SP82433	92	30	49	71	6	39	0	54	20	17	9	12
SP82780	89	20	76	56	8	66	0	22	21	26	6	0
SP83019	298	16	101	47	17	56	0	29	17	17	14	7
SP83099	69	9	45	43	2	16	0	29	7	7	7	11
SP83146	685	14	488	30	5	123	8	30	110	167	29	11
SP103866	272	29	100	43	0	72	3	43	56	20	25	10
SP83844	195	24	156	27	0	22	9	18	3	67	12	0
SP83027	9	19	47	76	0	16	2	23	1	5	5	27
CPCT02060044T	180	80	85	35	178	68	71	63	85	26	16	19
CPCT02030247T	82	22	51	56	41	13	43	34	22	57	11	18
CPCT02050043T	33	19	27	110	17	7	34	29	14	10	2	0
CPCT02020342T	216	24	44	54	119	18	72	40	28	28	4	0
CPCT02010371T	135	19	122	40	59	41	93	41	10	32	13	15
CPCT02030256T	68	16	16	19	11	37	25	20	16	6	17	13
CPCT02050045T	195	36	20	98	187	13	94	78	48	32	8	22
CPCT02050047T	19	0	39	291	8	30	53	45	41	19	17	37
CPCT02010393T	326	69	14	99	275	86	91	159	88	4	11	23
CPCT02020358T	67	22	40	40	37	9	25	24	0	8	16	23
CPCT02090002T	225	0	5	27	7	50	138	22	55	264	7	19
CPCT02010403T	9	0	27	11	0	7	47	12	8	4	0	23
CPCT02030272T	110	41	95	61	76	12	102	36	27	9	17	30
CPCT02020373T	63	44	128	101	65	19	54	48	6	31	17	14
CPCT02050052T	76	46	56	22	76	11	43	61	7	13	82	144
CPCT02030270T	0	11	36	41	13	7	79	77	13	6	8	3
CPCT02050056T	196	31	92	43	68	7	112	0	25	36	3	23
CPCT02050055T	105	185	73	85	63	72	59	102	35	38	26	30
CPCT02030279T	29	29	22	63	0	28	39	61	14	20	15	10
CPCT02020320T	208	43	58	107	149	24	65	99	1	31	11	15
CPCT02060037T	7	5	17	12	26	14	15	13	6	5	2	6
CPCT02100033T	100	7	51	26	19	11	19	20	3	16	6	0
CPCT02010436T	187	21	117	26	127	0	69	13	31	22	16	22
CPCT02010439T	118	14	46	33	31	7	31	77	4	23	5	12
CPCT02060043T	25	53	41	216	99	0	9	27	6	28	27	59
CPCT02030284T	223	26	21	108	73	23	53	87	13	50	16	13
CPCT02020410T	251	14	82	45	11	35	46	24	10	33	5	3
CPCT02020408T	148	49	77	23	84	15	55	33	28	36	19	29
CPCT02030291T	576	18	85	46	307	46	112	25	35	39	19	0
CPCT02050079T	2	0	13	19	20	15	58	10	7	11	6	16
CPCT02050073T	35	5	24	61	20	30	36	90	29	23	16	10
CPCT02220001T	8	0	54	8	1	21	121	8	13	17	6	23
CPCT02010440T	58	25	62	60	16	14	57	32	14	25	8	23
CPCT02011020T	304	41	192	32	200	26	28	0	69	199	60	108
CPCT02340050T	14	413	121	363	31	8	79	75	33	11	27	28
CPCT02080280T	241	19	155	26	150	0	43	9	91	30	15	10
CPCT02080282T	80	61	4	76	67	47	23	71	32	33	29	46
CPCT02060163T	5	5	14	12	7	9	72	20	4	22	9	7
CPCT02011025T	105	81	36	74	114	22	45	74	52	50	17	17
CPCT02010754TII	86	26	39	46	88	0	47	33	275	17	0	8
CPCT02010716T	556	15	19	86	235	61	110	63	44	121	19	0
CPCT02170039T	69	8	41	50	3	10	22	13	5	71	12	9
CPCT02080284T	36	0	17	14	28	4	23	0	9	2	2	9
CPCT02030555T	233	11	89	70	81	29	11	75	27	22	25	4
CPCT02011037T	483	42	52	71	210	46	23	44	77	53	15	13
CPCT02120180T	75	17	25	47	65	51	16	79	7	0	9	2
CPCT02050304T	539	39	1105	45	327	118	72	27	68	289	48	11
CPCT02020895T	5	23	74	118	76	0	18	40	8	44	3	11
CPCT02090032T	59	35	186	4	100	142	29	12	230	4	16	16
CPCT02020662T	102	7	28	4	55	29	69	23	40	19	8	16
DRUP01080025T	441	79	90	9	191	81	138	109	383	54	125	204
CPCT02020891T	224	29	11	30	55	45	33	30	26	34	24	28
CPCT02080266TII	5	16	0	52	56	22	55	130	166	16	20	38
CPCT02020901T	126	25	36	58	143	3	24	90	31	33	16	27
CPCT02080287T	122	26	31	53	73	23	33	68	31	13	4	5
CPCT02011045T	70	47	23	87	71	0	24	62	25	12	22	20
CPCT02020897T	70	30	46	22	39	23	9	12	38	11	1	27
CPCT02120101T	8	24	42	88	0	24	43	92	5	6	15	18
CPCT02020910T	263	22	26	57	104	29	25	60	31	42	15	19
CPCT02120095T	182	22	227	0	125	19	95	0	8	22	7	2
CPCT02080294T	0	28	3	76	62	35	43	101	39	8	10	6
CPCT02080292T	5	6	16	41	0	14	33	14	15	4	4	8
CPCT02120098T	176	9	110	5	47	10	50	35	21	30	7	12
CPCT02120105T	268	3818	49	6	111	32	148	38	33	89	4	14
CPCT02020914T	235	25	23	56	56	44	26	56	17	32	8	9
CPCT02160035T	332	8	52	76	29	39	159	8	39	22	12	7
CPCT02050310T	25	81	90	56	28	58	79	36	25	21	16	29
CPCT02290061T	327	30	139	55	131	91	85	74	40	25	25	22
CPCT02050308T	87	40	37	282	108	18	171	65	0	44	17	24
CPCT02090035T	157	11	12	114	86	4	45	78	15	11	7	6
CPCT02020933T	3	22	16	11	59	34	33	50	52	25	28	80
CPCT02020930T	155	15	232	44	79	5	22	25	25	33	8	10
CPCT02020934T	331	39	112	50	285	22	58	0	35	47	6	17
CPCT02020939T	41	8	39	63	56	8	22	63	11	21	10	6
CPCT02020670T	855	46	41	112	287	73	85	48	67	41	5	1
CPCT02020837TII	11	14	90	18	41	17	53	71	200	9	22	18
CPCT02030459T	0	30	4	219	42	8	61	116	9	18	102	202
CPCT02350019T	0	3	27	2	7	5	13	16	0	4	2	6
CPCT02050424T	2617	80	110	82	1098	374	316	0	575	216	14	44
CPCT02340064T	76	36	49	56	47	18	63	23	17	12	0	12
CPCT02011045TII	74	51	29	98	72	0	24	56	18	12	17	14
CPCT02120189T	217	40	304	22	142	0	48	22	29	86	20	39
CPCT02010754T	82	22	78	76	59	27	76	24	13	27	8	12
CPCT02020868T	90	12	34	64	22	19	36	49	17	28	10	7
CPCT02060286T	341	35	104	45	248	65	29	148	67	35	11	3
CPCT02060288T	99	113	73	198	73	61	40	15	26	20	24	72
CPCT02120193T	69	17	62	82	57	21	36	51	43	20	12	16
CPCT02120187T	90	54	37	50	50	15	37	81	31	33	32	60
CPCT02120191T	100	25	41	133	109	37	26	157	3	35	8	2
CPCT02080304T	9	15	34	114	37	35	39	29	23	0	16	18
CPCT02080307T	141	35	127	43	72	0	36	112	70	47	10	5
CPCT02080303T	70	11	37	23	69	15	38	7	16	7	2	6
CPCT02340067T	10	207	79	295	64	94	77	136	34	44	8	48
CPCT02030461T	1859	57	272	189	513	128	188	0	197	962	28	32
CPCT02020919T	125	109	48	0	16	7	41	0	93	37	96	133
CPCT02050432T	25	15	26	86	62	37	30	72	1	14	3	7
CPCT02120110T	22	24	60	226	21	28	70	29	0	24	2	2
CPCT02080308T	12	23	26	56	32	0	32	38	6	12	9	5
CPCT02020951T	8	3	10	35	9	18	25	7	13	23	3	21
DRUP01060009T	33	141	99	402	36	0	314	39	28	27	27	50
CPCT02020949T	505	25	52	49	38	0	64	28	246	44	16	16
CPCT02020960T	164	39	108	95	96	40	24	103	30	56	26	26
WIDE01010033T	0	3	0	50	12	0	16	37	22	4	3	9
CPCT02340115T	274	75	55	64	111	28	44	21	131	29	15	29
CPCT02050322T	204	22	190	51	87	17	80	60	18	63	23	40
CPCT02050046T	123	24	67	99	107	24	69	61	13	25	13	13
CPCT02050331T	0	26	34	49	12	10	32	11	3	6	6	0
WIDE01010071T	124	26	36	38	67	22	12	63	27	8	630	0
CPCT02020895TII	7	23	73	123	75	0	15	33	29	46	7	11
CPCT02030468T	78	54	58	84	2	14	101	39	18	13	120	10
CPCT02020959T	43	62	48	63	42	15	40	37	38	10	7	45
CPCT02080313T	75	21	36	39	43	22	0	46	21	44	17	17
CPCT02080311T	57	13	40	38	81	26	46	71	74	21	20	0
CPCT02011108T	150	616	78	88	110	36	50	139	58	59	56	94
CPCT02080314T	195	19	10	7	167	13	67	0	159	45	42	64
CPCT02020694T	220	50	129	22	31	32	101	15	26	41	12	17
CPCT02020672T	8	5	4	32	12	18	151	54	3	11	4	6
WIDE01010123T	111	11	7	41	63	4	24	29	39	19	10	0
CPCT02020665T	103	21	61	28	50	57	79	42	37	17	33	29
CPCT02080207T	97	8	35	78	15	49	100	36	20	9	20	13
CPCT02060291T	623	5	158	7	152	53	65	24	116	32	15	10
CPCT02050441T	0	56	31	76	53	25	8	75	19	2	3	13
CPCT02050440T	164	137	105	49	94	10	37	79	38	62	23	58
CPCT02050438T	317	36	57	37	166	24	40	19	38	89	11	11
DRUP01230001T	625	24565	996	7158	1996	1867	440	0	612	77	489	458
CPCT02080205T	175	102	74	178	159	114	84	12	48	27	45	107
CPCT02020714T	52	20	38	37	0	22	182	22	23	28	18	6
WIDE01010172T	283	220	119	119	165	71	35	31	109	34	160	252
CPCT02340081T	6	5	9	24	0	5	237	9	10	3	6	12
CPCT02010801T	0	111	0	154	84	4	70	124	11	25	59	142
CPCT02010794T	440	76	353	135	124	269	87	70	36	19	471	19
CPCT02340083T	401	54	9	63	78	26	177	40	35	45	12	26
CPCT02050347T	28	2	68	7	0	1	143	1	6	8	6	0
CPCT02120198T	198	57	106	50	68	28	41	66	35	31	9	41
CPCT02120199T	47	57	30	88	48	16	49	53	33	87	71	109
WIDE01010255T	916	20	180	115	529	147	96	29	124	65	7	28
CPCT02040241T	215	32	52	72	85	48	87	87	28	32	11	1
WIDE01010305T	447	30	75	103	231	20	49	64	27	41	18	0
WIDE01010314T	124	2	178	135	53	3	52	55	83	81	20	5
CPCT02060228T	92	38	287	138	106	33	58	24	0	60	14	21
WIDE01010328T	46	14	25	64	63	36	32	78	40	107	5	1
CPCT02030479T	430	20	271	3	175	59	133	0	29	73	13	6
CPCT02040246T	207	35	123	23	40	0	56	30	47	57	20	2
WIDE01010376T	61	19	46	79	27	11	33	13	10	14	4	14
WIDE01010381T	324	1386	24	389	130	15	51	0	104	70	145	334
WIDE01010392T	124	34	36	52	52	38	39	54	47	101	11	35
CPCT02080221T	9	5	75	0	49	0	107	8	1	6	10	17
CPCT02020723T	4	33	26	26	48	5	49	18	0	13	22	0
CPCT02020736T	122	9	69	184	68	16	146	76	15	34	20	26
CPCT02020743T	60	11	14	47	35	32	98	69	10	25	2	17
CPCT02020739T	347	10	78	145	275	57	209	233	41	151	13	12
CPCT02050365T	330	41	104	79	105	0	141	87	19	30	20	3
CPCT02020670TII	867	48	23	121	316	76	109	55	60	42	8	2
CPCT02030490T	110	52	180	105	89	47	121	50	14	40	24	8
CPCT02300042T	252	54	116	119	201	33	116	71	55	28	13	51
CPCT02020700T	126	30	66	49	131	2	48	69	5	20	6	10
CPCT02220050T	59	96	317	66	48	188	82	118	20	18	47	78
CPCT02050370T	683	118	163	76	191	143	62	56	82	85	30	11
CPCT02050373T	0	0	12	27	22	8	69	52	4	12	2	15
CPCT02080234T	700	73	1030	89	324	362	119	0	142	29	44	23
CPCT02030499T	127	43	51	19	18	33	75	35	27	49	9	32
CPCT02020770T	282	13	97	44	177	53	75	46	27	0	21	45
CPCT02050376T	5	0	0	142	74	0	71	152	5	0	15	8
CPCT02080239T	74	6	23	33	63	14	32	47	5	5	8	7
CPCT02050301T	114	9	75	23	48	11	90	25	25	27	13	16
CPCT02080242T	223	68	49	41	110	34	103	39	52	41	6	13
CPCT02020789T	332	82	53	42	124	57	61	37	20	39	1294	2
CPCT02020796T	65	44	0	185	60	117	136	316	112	18	10	8
CPCT02220057T	351	45	78	81	159	48	104	81	82	69	13	0
CPCT02340098T	156	48	52	40	39	56	141	26	38	27	0	25
CPCT02340097T	237	63	47	89	51	26	58	63	10	51	4	19
CPCT02170038T	123	38	25	81	23	4	116	52	39	25	9	6
CPCT02010920T	11	3	45	0	7	60	63	27	9	0	14	13
CPCT02050399T	3	11	61	83	0	30	131	63	11	11	14	18
CPCT02050404T	6	31	26	79	17	4	59	52	8	5	18	4
CPCT02050402T	44	38	67	30	33	6	182	0	15	21	6	28
CPCT02060256T	86	30	51	89	48	50	61	34	30	42	11	17
CPCT02080259T	119	37	119	42	58	41	60	0	29	4	31	67
CPCT02020813T	149	21	85	80	71	19	56	35	21	19	28	26
CPCT02020785T	1666	94	112	383	622	267	155	195	382	283	29	17
CPCT02020810T	72	13	78	1	58	38	59	11	66	13	7	10
CPCT02020821T	153	54	194	67	119	6	113	98	1	72	18	23
CPCT02340100T	945	545	280	159	333	131	87	36	60	129	105	207
CPCT02080266T	5	14	41	60	45	48	76	91	29	24	18	37
CPCT02010941T	510	37	321	12	7	40	165	39	67	51	23	16
CPCT02020822T	351	16	121	5	146	114	124	40	83	191	42	31
CPCT02020819T	139	3	0	86	175	0	31	86	24	33	10	5
CPCT02050405T	171	22	75	36	56	75	83	23	45	17	7	2
CPCT02020837T	8	9	40	33	3	27	92	34	28	8	8	8
CPCT02340102T	74	22	39	50	18	22	46	39	13	23	9	8
DRUP01060021T	380	121	211	348	162	156	170	83	78	77	52	67
DRUP01060019T	0	225	234	157	146	95	61	0	24	61	19	118
DRUP01060018T	0	175	212	134	115	81	59	0	32	60	20	111
CPCT02070394T	25	349	0	510	50	933	176	153	148	0	39	11
CPCT02080269T	444	87	192	23	190	112	212	66	58	36	137	230
CPCT02030459TII	6	81	0	263	52	29	66	190	24	21	59	85
CPCT02050411T	303	46	150	60	116	28	58	52	60	47	14	23
CPCT02030547T	91	12	53	39	0	18	112	0	0	36	8	13
CPCT02020828T	39	11	47	22	16	1	62	35	5	7	5	5
CPCT02080270T	137	29	97	114	33	27	76	59	21	31	2	12
CPCT02060133T	5	8	40	3	7	8	38	15	0	7	2	12
CPCT02050276TII	81	35	52	31	45	34	38	40	10	21	11	12
CPCT02080271T	94	41	57	23	71	3	113	71	6	4	16	13
CPCT02050243T	22	14	20	91	18	40	95	132	9	4	1	7
CPCT02060126T	99	18	5	76	67	16	52	55	29	22	4	12
DRUP01010106T	137	126	0	2	33	2451	62	0	12	33	49	0
CPCT02050245T	114	34	77	318	68	23	102	82	40	23	2	13
CPCT02030548T	117	12	98	35	93	0	50	7	29	23	15	16
CPCT02050415T	181	21	111	19	54	14	75	70	35	42	14	42
CPCT02020853T	146	4	37	23	61	22	34	13	8	11	15	2
CPCT02020506TII	521	65	197	70	229	0	227	0	63	24	18	0
DRUP01080021T	169	127	65	194	263	112	42	54	51	44	46	126
CPCT02020854T	39	14	26	16	35	28	100	31	17	20	8	6
CPCT02010994T	168	20	55	61	59	0	35	38	3	35	10	0
DRUP01080022T	575	25	718	36	139	240	61	37	248	8	46	7
CPCT02020863T	346	65	155	33	235	60	81	41	52	90	18	26
CPCT02050276T	82	34	74	32	28	28	110	38	8	14	3	13
CPCT02030552T	181	17	27	28	70	7	70	34	18	39	14	9
CPCT02080275T	544	35	220	53	127	89	48	20	41	53	25	45
CPCT02030553T	774	8	92	86	275	60	172	38	173	254	6	14
CPCT02120062T	602	21	218	16	489	99	193	0	202	7	6	8
CPCT02020615T	75	125	82	59	74	63	174	118	5	96	55	69
CPCT02050421T	231	316	320	90	101	129	74	115	41	37	31	27
CPCT02120053T	196	42	89	37	82	45	110	103	28	36	17	0
CPCT02020626T	177	17	73	69	68	45	99	47	27	28	25	12
CPCT02120055T	58	86	63	72	41	12	218	8	2	13	11	9
CPCT02070422T	101	186	14	99	57	1714	53	2	18	115	40	34
CPCT02120058T	95	21	86	37	84	23	132	18	5	50	13	12
CPCT02170017T	118	102	96	105	65	38	75	71	2	17	45	90
CPCT02020609T	1263	114	295	146	280	207	210	4	79	244	25	41
CPCT02050249T	72	19	20	218	31	93	162	35	69	40	8	11
CPCT02060146T	7	118	131	127	54	68	119	0	26	21	12	74
CPCT02060049T	8	6	2	89	18	20	20	18	4	5	10	7
CPCT02050159T	519	55	95	129	154	49	39	91	89	28	10	16
CPCT02010550T	251	38	161	21	63	10	37	25	27	27	17	2
CPCT02010534T	6	0	51	4	4	11	15	3	10	10	3	11
CPCT02050079TII	1	0	1	17	26	24	67	17	10	8	6	24
CPCT02050170T	0	15367	0	2716	414	0	140	709	0	0	160	257
CPCT02050168T	119	67	113	113	45	16	45	51	25	40	19	16
CPCT02020509T	24	0	26	41	19	6	40	13	11	6	8	17
CPCT02050073TII	35	7	36	61	11	36	59	108	37	24	21	26
CPCT02020511T	581	15	32	80	233	73	106	12	103	62	9	25
CPCT02010565T	150	12	140	125	77	28	66	53	18	83	20	32
CPCT02020517T	242	3	47	63	70	42	29	29	31	70	17	15
CPCT02010393TII	326	48	0	86	220	82	64	153	74	0	9	24
CPCT02050181T	13	563	48	733	0	6	50	0	258	45	16	47
CPCT02020519T	381	19	131	113	103	55	55	8	59	48	14	23
CPCT02020520T	434	12	82	46	207	114	59	98	41	21	24	23
CPCT02060092T	38	28	79	33	0	0	35	22	5	52	7	3
CPCT02080116T	682	82	216	163	297	86	66	82	53	262	40	11
CPCT02080113T	170	14	82	48	26	34	30	28	19	24	11	10
CPCT02050194T	286	13	28	88	108	81	62	109	16	51	13	10
CPCT02050193T	231	38	59	100	139	25	49	94	58	75	8	3
CPCT02030350T	14	24	29	115	16	46	46	65	15	9	22	11
CPCT02080123T	659	82	35	107	283	54	98	109	81	50	29	39
CPCT02020542T	9	65	35	70	47	109	37	99	45	4	13	28
CPCT02010505T	0	14	4	27	54	0	109	61	2	29	9	4
CPCT02020553T	5	32	9	69	27	19	36	54	0	22	6	4
CPCT02170006T	113	12	13	22	52	14	73	22	30	21	16	2
CPCT02050212T	199	27	39	70	66	25	173	43	31	20	37	39
CPCT02050214T	73	8	8	78	35	22	40	34	4	16	5	11
CPCT02050217T	49	12	38	22	29	12	94	31	8	9	6	15
CPCT02020573T	80	16	40	58	14	13	82	25	22	13	7	8
CPCT02180032T	6	20	33	2	16	15	76	21	11	22	8	5
CPCT02010503TII	133	150	172	78	150	96	281	39	50	8	23	11
CPCT02010622T	176	41	143	30	31	8	70	3	74	77	9	8
CPCT02030370T	18	48	70	44	50	23	70	33	2	3	5	46
CPCT02030339TII	300	62	98	41	73	94	144	72	4	22	12	43
CPCT02040142T	6	11	16	70	0	24	171	109	10	10	16	0
CPCT02120050T	13	0	28	20	3	21	92	23	9	6	9	2
CPCT02120037T	336	22	210	65	159	60	119	15	12	48	19	24
CPCT02050235T	573	344	33	280	202	82	177	150	142	35	12	32
CPCT02050236T	492	20	84	83	120	92	277	44	69	68	16	12
CPCT02050232T	45	17	25	36	0	38	101	24	14	21	17	5
CPCT02050240T	500	674	730	401	211	70	196	0	159	87	97	160
CPCT02020574T	2	3	23	6	20	1	64	0	16	4	1	11
CPCT02020578T	813	54	305	59	284	100	185	112	114	83	31	27
CPCT02090005T	608	32	0	29	447	99	98	0	299	72	15	29
CPCT02020423T	443	14	207	86	182	34	86	0	64	127	15	0
CPCT02020426T	170	659	190	150	162	0	139	0	98	567	652	1113
CPCT02050092T	187	14	63	48	11	19	48	51	40	35	10	20
CPCT02010403TII	5	3	56	16	0	7	38	11	14	6	0	18
CPCT02020412T	302	26	105	37	33	68	56	0	17	8	0	5
CPCT02010469T	147	17	32	56	112	40	42	21	14	36	17	3
CPCT02180012T	52	14	53	24	39	0	30	12	17	10	5	6
CPCT02020445T	50	30	51	79	31	8	34	60	25	0	8	7
CPCT02050105T	271	120	388	75	145	89	34	0	46	63	48	64
CPCT02050055TII	137	237	86	101	66	88	43	147	67	56	32	48
CPCT02010493T	98	52	43	68	34	16	47	19	17	20	15	29
CPCT02010503T	122	109	156	69	165	92	101	39	40	4	13	18
CPCT02010501T	550	31	71	89	177	31	114	50	109	33	8	14
CPCT02020464T	29	9	69	16	12	14	22	48	5	12	9	8
CPCT02090009T	169	80	43	101	76	61	30	52	16	19	103	121
CPCT02020468T	3	0	32	16	8	5	25	6	4	1	4	6
CPCT02340001T	46	14	43	28	65	19	11	27	1	31	4	2
CPCT02080079T	2	7	19	27	24	31	22	29	16	11	10	6
CPCT02010526T	34	8	0	7	9	2	20	6	6	1	1	4
CPCT02010532T	398	28	121	51	193	48	70	0	77	47	10	10
CPCT02060051T	17	39	18	34	31	23	25	36	13	8	7	22
CPCT02050141T	107	12	18	75	27	60	45	38	17	30	117	1
CPCT02110024T	178	375	52	0	79	187	73	113	55	91	142	226
CPCT02120013T	55	40	145	133	119	1	41	47	32	66	23	9
CPCT02050158T	231	21	112	52	56	8	27	44	17	20	3	20
CPCT02050149T	0	22	5	112	71	16	7	161	0	29	10	7
CPCT02010557T	80	53	16	165	75	43	58	63	22	16	10	7
CPCT02220014T	14	41	67	115	65	69	9	67	15	25	21	38
CPCT02050052TII	78	73	42	20	53	40	26	48	0	9	120	190
CPCT02020506T	531	39	147	77	268	8	41	0	60	25	16	0
CPCT02030339T	267	34	76	32	55	58	33	46	11	7	5	14
CPCT02080163T	12	5	21	14	0	12	94	17	2	7	6	20
CPCT02050281T	134	21	38	18	98	35	86	35	15	28	16	22
CPCT02070243T	270	9	79	58	46	17	142	19	31	20	8	27
CPCT02340040T	0	14	5	63	0	5	34	50	18	15	9	5
CPCT02120077T	118	14	54	38	30	23	83	29	25	17	14	26
CPCT02030437T	77	36	9	51	3	12	141	20	26	41	10	3
CPCT02010641TII	11	96	45	97	10	32	108	13	4	21	24	53
CPCT02050291T	69	4	71	33	12	21	41	55	17	13	5	10
CPCT02020643T	160	54	146	84	61	49	66	88	69	23	19	9
CPCT02150006T	610	29	179	47	243	51	119	50	44	408	30	24
WIDE01010503T	187	25	126	23	20	12	36	24	38	9	12	11
WIDE01010567T	616	79	1394	0	335	200	41	0	53	119	53	4
WIDE01010459T	382	26	190	41	142	53	47	42	85	129	16	21
CPCT02060041T	705	2	21	2	557	117	127	0	270	0	22	18
WIDE01010561T	191	120	87	259	152	0	40	23	21	142	118	254
